elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
55.50,0,592294,118458.80,592294,118458.80,5870866,838398,901,0,473505,26.00,53.00,1161.00,2329.000000,23487,93.00,19326,87.00,45636,91.00,9037,918.00,20524,968.00,0,0.00,779,150.00,0,0,0,51382664,47288,1,8,0,0,0,0,24,14,0,0,0,0,0,0,0,13223566711,7211053593
60.61,0,655878,131175.60,655878,131175.60,6331877,904433,1860,0,523779,24.00,42.00,61.00,1094.000000,26326,60.00,21754,62.00,50680,62.00,9878,668.00,22508,700.00,0,0.00,953,115.00,0,0,0,17827976,16046,1,12,0,0,0,0,20,22,0,0,0,0,0,0,0,12327153259,9591443094
65.66,1,588607,117721.40,588608,117721.60,6645721,1012300,2502,0,422316,17.00,34.00,52.00,99.000000,29871,56.00,24971,59.00,57436,58.00,16390,746.00,36981,787.00,0,0.00,643,111.00,0,0,0,9439304,8353,1,13,0,0,0,0,17,28,0,0,0,0,0,0,0,12863458771,11383001373
70.69,1,713112,142622.40,713111,142622.20,7001567,1154034,3225,0,498537,16.00,31.00,41.00,87.000000,37610,45.00,31470,47.00,73391,47.00,21762,517.00,49617,567.00,0,0.00,724,84.00,0,0,0,18876560,14281,1,9,0,0,0,19,17,28,0,0,0,0,0,0,0,17090824836,8526936467
75.73,1,595856,119171.20,595856,119171.20,7299356,1273121,3829,0,416076,17.00,33.00,46.00,92.000000,31773,54.00,26397,57.00,60979,55.00,18483,640.00,41543,685.00,0,0.00,605,89.00,0,0,0,5244968,3869,2,15,0,0,0,19,11,39,0,0,0,0,0,0,0,17505205860,10767752254
80.77,1,453531,90706.20,453531,90706.20,7525918,1363876,4289,0,317214,21.00,44.00,61.00,116.000000,23995,76.00,19924,79.00,46547,76.00,14029,863.00,31363,962.00,0,0.00,459,116.00,0,0,0,14682224,12889,1,13,0,0,0,19,6,49,0,0,0,0,0,0,0,17897539438,12907454251
85.81,1,560153,112030.60,560153,112030.60,7805851,1475659,4859,0,392066,19.00,37.00,50.00,87.000000,30051,63.00,24437,64.00,57033,64.00,17129,742.00,38868,813.00,0,0.00,569,98.00,0,0,0,40896824,35406,1,16,0,0,0,19,3,54,0,0,0,0,0,0,0,18548464936,15793797556
90.83,1,472840,94568.00,472840,94568.00,8043004,1570331,5337,0,331042,19.00,40.00,58.00,106.000000,25027,76.00,20690,81.00,48625,81.00,14327,889.00,32647,966.00,0,0.00,482,112.00,0,0,0,2099216,67,1,13,0,0,0,19,3,54,0,0,0,0,0,0,0,19680146604,17032833287
95.86,1,666742,133348.40,666742,133348.40,8375826,1703476,6014,0,466393,17.00,32.00,42.00,73.000000,35498,47.00,29396,50.00,68507,50.00,20435,560.00,45840,618.00,0,0.00,674,85.00,0,0,0,36702488,33675,1,17,0,0,0,19,3,54,0,0,0,0,0,0,0,21058794087,18959660788
100.89,1,610410,122082.00,610410,122082.00,8681265,1825151,6636,0,426790,17.00,33.00,47.00,84.000000,32361,51.00,26768,54.00,62867,54.00,18749,594.00,42255,679.00,0,0.00,619,92.00,0,0,0,37751072,34602,1,10,0,0,0,20,13,58,0,0,0,0,0,0,0,19919728827,15957086215
105.92,1,527784,105556.80,527785,105557.00,8945110,1931117,7170,0,369192,21.00,39.00,52.00,114.000000,28086,57.00,23141,62.00,54267,61.00,16137,656.00,36425,739.00,0,0.00,537,100.00,0,0,0,36702488,33586,0,13,0,0,0,20,9,66,0,0,0,0,0,0,0,20593476346,12160224851
110.96,1,546427,109285.40,546426,109285.20,9214972,2039474,7721,0,381751,19.00,35.00,47.00,90.000000,29175,54.00,23814,58.00,56576,58.00,16675,625.00,37880,690.00,0,0.00,555,83.00,0,0,0,50334080,44737,1,14,0,0,0,20,6,72,0,0,0,0,0,0,0,21026846230,14469447935
116.02,1,642068,128413.60,642068,128413.60,9538162,2169436,8377,0,449212,18.00,33.00,43.00,78.000000,33930,52.00,28407,55.00,65936,56.00,19602,572.00,44332,650.00,0,0.00,650,86.00,0,0,0,8390720,7291,1,16,0,0,0,20,4,75,0,0,0,0,0,0,0,22263973414,16436088875
121.08,1,541455,108291.00,541455,108291.00,9808232,2277671,8926,0,379074,18.00,36.00,54.00,90.000000,28609,66.00,23777,72.00,55548,73.00,16687,825.00,37209,924.00,0,0.00,550,118.00,0,0,0,19925144,17841,1,16,0,0,0,20,4,75,0,0,0,0,0,0,0,23446647229,18609774201
126.12,1,670660,134132.00,670660,134132.00,10144647,2411671,9609,0,468674,17.00,31.00,41.00,71.000000,35905,50.00,29653,53.00,68589,53.00,20559,566.00,46600,663.00,0,0.00,680,87.00,0,0,0,63965672,56871,0,15,0,0,0,20,4,75,0,0,0,0,0,0,0,24998214590,20418320009
131.16,1,546210,109242.00,546211,109242.20,10415699,2520509,10160,0,381676,17.00,35.00,50.00,81.000000,29047,62.00,24299,69.00,55902,69.00,16656,755.00,38075,874.00,0,0.00,556,109.00,0,0,0,14682224,12545,1,15,0,0,0,20,4,75,0,0,0,0,0,0,0,26143083459,22535270495
136.20,1,673307,134661.40,673306,134661.20,10753034,2655198,10845,0,470735,17.00,32.00,43.00,77.000000,35918,46.00,29700,51.00,69073,51.00,20723,563.00,46477,635.00,0,0.00,680,80.00,0,0,0,61868504,55946,0,9,0,0,0,28,13,75,0,0,0,0,0,0,0,25342618329,16009417367
141.24,1,616536,123307.20,616536,123307.20,11058380,2777855,11467,0,430713,18.00,34.00,46.00,86.000000,32969,50.00,27170,54.00,63159,55.00,18751,596.00,43148,681.00,0,0.00,626,89.00,0,0,0,58722752,53560,1,12,0,0,0,28,7,87,0,0,0,0,0,0,0,25522056375,15435596323
146.29,1,576132,115226.40,576132,115226.40,11347996,2892933,12054,0,402615,18.00,34.00,47.00,89.000000,30761,53.00,25439,59.00,58960,59.00,17699,646.00,40072,758.00,0,0.00,586,99.00,0,0,0,37751072,31396,1,16,0,0,0,28,5,89,0,0,0,0,0,0,0,26655315303,17701322167
151.33,1,612804,122560.80,612804,122560.80,11653734,3015934,12675,0,428686,16.00,33.00,47.00,82.000000,32633,58.00,27010,64.00,62501,66.00,18843,730.00,42509,846.00,0,0.00,622,104.00,0,0,0,47188328,42528,0,18,0,0,0,28,4,91,0,0,0,0,0,0,0,27989171112,19296210730
156.36,1,557227,111445.40,557227,111445.40,11930755,3126931,13239,0,389400,16.00,35.00,95.00,1193.000000,29860,71.00,24577,81.00,57057,81.00,17105,909.00,38662,1029.00,0,0.00,566,187.00,0,0,0,3147800,2006,1,18,0,0,0,28,4,91,0,0,0,0,0,0,0,29163195205,22033548351
161.40,1,548153,109630.60,548153,109630.60,12205481,3236617,13797,0,383245,18.00,35.00,52.00,1084.000000,29182,62.00,24244,72.00,56046,72.00,16897,757.00,37984,906.00,0,0.00,555,116.00,0,0,0,23070896,19709,1,16,0,0,0,28,4,91,0,0,0,0,0,0,0,30280572149,23594985542
166.44,1,634914,126982.80,634914,126982.80,12521566,3362997,14439,0,444518,16.00,30.00,41.00,69.000000,33929,49.00,27823,55.00,64995,56.00,19293,576.00,43712,688.00,0,0.00,644,83.00,0,0,0,40896824,33349,2,19,0,0,0,28,4,91,0,0,0,0,0,0,0,31458203106,26032481478
171.51,1,425166,85033.20,425166,85033.20,12733639,3447550,14867,0,297251,15.00,38.00,129.00,1298.000000,22791,88.00,18564,99.00,43736,101.00,12944,968.00,29449,1114.00,0,0.00,431,141.00,0,0,0,35653904,31387,0,17,0,0,0,28,4,91,0,0,0,0,0,0,0,32785147771,27359597886
176.52,2,375025,75005.00,375025,75005.00,12884985,3534997,15000,0,238227,13.00,31.00,41.00,73.000000,23215,52.00,19108,59.00,44908,61.00,15055,697.00,34380,825.00,0,0.00,133,64.00,0,0,0,34605320,31065,1,8,0,0,0,38,12,91,0,0,0,0,0,0,0,31000954266,28166637282
181.55,2,510017,102003.40,510017,102003.40,13063008,3661961,15000,0,305169,16.00,32.00,41.00,99.000000,34268,42.00,28052,47.00,65306,48.00,23430,530.00,53791,636.00,0,0.00,0,0.00,0,0,0,31459568,28375,0,11,0,0,0,32,13,100,0,0,0,0,0,0,0,30518673823,17385638526
186.57,2,481148,96229.60,481148,96229.60,13231301,3781889,15000,0,289117,16.00,32.00,42.00,79.000000,31839,44.00,26470,49.00,61699,49.00,22126,574.00,49897,703.00,0,0.00,0,0.00,0,0,0,11536472,8674,1,11,0,0,0,32,10,106,0,0,0,0,0,0,0,30786570190,19626270895
191.63,2,458474,91694.80,458474,91694.80,13393283,3897419,15000,0,274853,16.00,32.00,44.00,86.000000,30832,47.00,25515,52.00,58557,51.00,21050,622.00,47667,740.00,0,0.00,0,0.00,0,0,0,52431248,47949,0,11,0,0,0,32,8,106,0,0,0,0,0,0,0,31213737652,21709236944
196.68,2,555623,111124.60,555623,111124.60,13588007,4036592,15000,0,333739,14.00,29.00,36.00,62.000000,37409,38.00,30618,43.00,70889,42.00,25189,491.00,57779,568.00,0,0.00,0,0.00,0,0,0,26216648,20084,1,13,0,0,0,32,6,109,0,0,0,0,0,0,0,31743631505,24014774374
201.72,2,593329,118665.80,593329,118665.80,13795065,4184950,15000,0,355841,13.00,27.00,34.00,53.000000,39548,37.00,32764,40.00,76265,40.00,27356,459.00,61555,533.00,0,0.00,0,0.00,0,0,0,22022312,19191,1,13,0,0,0,32,6,109,0,0,0,0,0,0,0,32886262007,25877403296
206.77,2,508367,101673.40,508367,101673.40,13973191,4312294,15000,0,305608,14.00,29.00,37.00,63.000000,33952,42.00,27774,46.00,64922,47.00,23357,558.00,52754,664.00,0,0.00,0,0.00,0,0,0,28313816,21975,1,12,0,0,0,32,6,109,0,0,0,0,0,0,0,33845587212,27596716356
211.80,2,601070,120214.00,601071,120214.20,14183842,4463033,15000,0,360716,13.00,27.00,34.00,53.000000,40303,38.00,32968,41.00,77258,41.00,27471,495.00,62355,585.00,0,0.00,0,0.00,0,0,0,29362400,24529,1,15,0,0,0,32,6,109,0,0,0,0,0,0,0,34992596437,29367578951
216.86,2,477872,95574.40,477871,95574.20,14353016,4583535,15000,0,287204,14.00,31.00,43.00,74.000000,31657,53.00,26056,60.00,61469,59.00,21783,710.00,49702,809.00,0,0.00,0,0.00,0,0,0,11536472,9387,1,14,0,0,0,32,6,109,0,0,0,0,0,0,0,35925703102,31336967761
221.96,2,523965,104793.00,523966,104793.20,14535167,4713502,15000,0,314854,14.00,30.00,39.00,65.000000,34667,44.00,28899,48.00,66645,48.00,24169,579.00,54732,688.00,0,0.00,0,0.00,0,0,0,41945408,35064,0,14,0,0,0,32,6,109,0,0,0,0,0,0,0,37049924425,32802652733
227.00,2,489983,97996.60,489982,97996.40,14705413,4835237,15000,0,293900,16.00,33.00,44.00,106.000000,32675,44.00,26897,49.00,63056,49.00,22430,621.00,51024,720.00,0,0.00,0,0.00,0,0,0,29362400,25203,0,13,0,0,0,43,13,117,0,0,0,0,0,0,0,34642987324,19207032477
232.02,2,402651,80530.20,402651,80530.20,14845979,4935967,15000,0,241427,16.00,34.00,46.00,92.000000,26967,48.00,22160,52.00,51457,53.00,18487,699.00,42153,807.00,0,0.00,0,0.00,0,0,0,27265232,23976,0,17,0,0,0,43,10,123,0,0,0,0,0,0,0,34918798542,21311107292
237.05,2,425891,85178.20,425891,85178.20,14995077,5042602,15000,0,255799,15.00,33.00,45.00,89.000000,28389,48.00,23285,54.00,54520,52.00,19455,717.00,44443,821.00,0,0.00,0,0.00,0,0,0,42993992,37313,0,17,0,0,0,43,8,120,0,0,0,0,0,0,0,35098704149,23455039260
242.07,2,523679,104735.80,523679,104735.80,15179170,5174525,15000,0,314329,13.00,28.00,37.00,61.000000,34879,41.00,28685,43.00,67022,44.00,23937,581.00,54827,661.00,0,0.00,0,0.00,0,0,0,57674168,51745,0,15,0,0,0,43,7,120,0,0,0,0,0,0,0,35843268659,25330651808
247.11,2,453789,90757.80,453790,90758.00,15337173,5287958,15000,0,272490,15.00,32.00,44.00,77.000000,30348,50.00,24800,53.00,58423,53.00,20641,704.00,47088,816.00,0,0.00,0,0.00,0,0,0,22022312,19500,1,13,0,0,0,43,7,120,0,0,0,0,0,0,0,36589289181,27170926634
252.14,2,491043,98208.60,491042,98208.40,15509432,5411528,15000,0,295357,15.00,31.00,41.00,77.000000,32715,47.00,26704,52.00,62883,51.00,22372,641.00,51011,760.00,0,0.00,0,0.00,0,0,0,15730808,11812,1,15,0,0,0,43,7,120,0,0,0,0,0,0,0,37566954504,28557784464
257.17,2,496594,99318.80,496594,99318.80,15683121,5536019,15000,0,298060,14.00,29.00,38.00,60.000000,32990,44.00,27292,46.00,63756,47.00,22783,620.00,51713,712.00,0,0.00,0,0.00,0,0,0,13633640,10693,1,17,0,0,0,43,7,120,0,0,0,0,0,0,0,38523999604,30748796155
262.21,2,463369,92673.80,463369,92673.80,15845027,5651103,15000,0,277933,14.00,30.00,42.00,73.000000,31188,48.00,25547,51.00,59263,51.00,21281,664.00,48157,763.00,0,0.00,0,0.00,0,0,0,49285496,44068,0,16,0,0,0,43,7,120,0,0,0,0,0,0,0,39480135202,31709452708
267.23,2,515079,103015.80,515079,103015.80,16025283,5779865,15000,0,309064,13.00,28.00,35.00,54.000000,34235,41.00,28379,42.00,66065,43.00,23527,552.00,53809,637.00,0,0.00,0,0.00,0,0,0,63965672,55667,0,18,0,0,0,43,7,120,0,0,0,0,0,0,0,40431661454,33338346532
272.25,2,504811,100962.20,504811,100962.20,16201486,5905538,15000,0,301897,14.00,29.00,36.00,54.000000,34050,44.00,27700,47.00,64869,47.00,23247,577.00,53048,655.00,0,0.00,0,0.00,0,0,0,67111424,58861,0,17,0,0,0,43,7,120,0,0,0,0,0,0,0,41365716886,35641253945
277.27,2,514076,102815.20,514076,102815.20,16381612,6034322,15000,0,307906,13.00,27.00,34.00,61.000000,34391,39.00,28469,42.00,66179,42.00,23808,524.00,53323,604.00,0,0.00,0,0.00,0,0,0,12585056,10571,1,16,0,0,0,43,7,120,0,0,0,0,0,0,0,42305743469,37178946914
282.31,2,550306,110061.20,550306,110061.20,16573013,6171152,15000,0,330481,14.00,29.00,38.00,83.000000,36727,37.00,30264,40.00,70286,40.00,25194,507.00,57354,604.00,0,0.00,0,0.00,0,0,0,32508152,29545,1,11,0,0,0,44,26,120,0,0,0,0,0,0,0,38848307414,21387342665
287.34,2,458046,91609.20,458046,91609.20,16734606,6286638,15000,0,275006,15.00,33.00,44.00,97.000000,30257,47.00,25341,51.00,58706,50.00,20925,628.00,47811,731.00,0,0.00,0,0.00,0,0,0,5244968,3097,1,11,0,0,0,44,15,141,0,0,0,0,0,0,0,37945550908,23642486616
292.38,2,483968,96793.60,483968,96793.60,16903785,6407391,15000,0,290725,15.00,32.00,41.00,73.000000,32003,42.00,26561,45.00,62050,45.00,22421,591.00,50208,693.00,0,0.00,0,0.00,0,0,0,53479832,47993,0,13,0,0,0,44,13,142,0,0,0,0,0,0,0,38499309879,25797169090
297.39,2,564192,112838.40,564192,112838.40,17100768,6548149,15000,0,338149,13.00,27.00,34.00,54.000000,37688,37.00,31250,39.00,72426,39.00,25860,452.00,58819,510.00,0,0.00,0,0.00,0,0,0,28313816,25388,1,14,0,0,0,44,10,142,0,0,0,0,0,0,0,38634014552,28354960298
302.44,2,553191,110638.20,553191,110638.20,17294552,6686790,15000,0,331603,13.00,27.00,35.00,57.000000,37149,37.00,30475,39.00,70861,39.00,25278,481.00,57825,560.00,0,0.00,0,0.00,0,0,0,58722752,53602,0,14,0,0,0,44,9,144,0,0,0,0,0,0,0,39617450675,29865726182
307.46,2,569556,113911.20,569556,113911.20,17494153,6828776,15000,0,341293,13.00,26.00,33.00,51.000000,38199,37.00,31674,39.00,72638,38.00,26201,453.00,59551,514.00,0,0.00,0,0.00,0,0,0,37751072,30330,1,16,0,0,0,44,9,144,0,0,0,0,0,0,0,40595306399,32216463595
312.49,2,544794,108958.80,544794,108958.80,17685177,6964437,15000,0,326945,13.00,27.00,34.00,57.000000,36149,38.00,30116,40.00,69786,40.00,25129,498.00,56669,562.00,0,0.00,0,0.00,0,0,0,58722752,53697,0,16,0,0,0,44,9,144,0,0,0,0,0,0,0,41754014650,33588811133
317.51,2,565594,113118.80,565595,113119.00,17883582,7106417,15000,0,339908,13.00,26.00,32.00,49.000000,37823,37.00,30824,38.00,72563,38.00,25958,458.00,58519,518.00,0,0.00,0,0.00,0,0,0,33556736,26771,0,16,0,0,0,44,9,144,0,0,0,0,0,0,0,42934858087,35405234051
322.55,2,498431,99686.20,498430,99686.00,18057828,7231095,15000,0,299319,13.00,28.00,37.00,64.000000,33020,44.00,27561,47.00,63921,46.00,22906,611.00,51703,698.00,0,0.00,0,0.00,0,0,0,33556736,30739,0,15,0,0,0,44,9,144,0,0,0,0,0,0,0,43863489213,37316819878
327.58,2,548292,109658.40,548292,109658.40,18249329,7368037,15000,0,328543,12.00,26.00,32.00,49.000000,36944,38.00,30195,40.00,70062,39.00,25287,478.00,57261,551.00,0,0.00,0,0.00,0,0,0,66062856,56960,0,17,0,0,0,44,9,144,0,0,0,0,0,0,0,44834174689,38823212417
332.60,2,533094,106618.80,533094,106618.80,18434561,7500246,15720,0,319047,13.00,27.00,35.00,59.000000,35828,45.00,29381,49.00,68364,49.00,24530,523.00,55226,606.00,0,0.00,718,63.00,0,0,0,29362400,24948,1,12,0,0,0,50,26,144,0,0,0,0,0,0,0,41955278373,32278916955
337.65,2,404762,80952.40,404763,80952.60,18576746,7600987,18437,0,241016,17.00,39.00,56.00,139.000000,26651,165.00,22300,167.00,51793,173.00,18442,774.00,41872,891.00,0,0.00,2689,94.00,0,0,0,30410984,27292,0,11,0,0,0,50,24,148,0,0,0,0,0,0,0,42574982932,24815493362
342.68,2,438566,87713.20,438565,87713.00,18728440,7709132,22370,0,260750,16.00,37.00,55.00,93.000000,29060,205.00,23854,216.00,55910,215.00,19838,719.00,45214,827.00,0,0.00,3939,85.00,0,0,0,47188328,42437,0,12,0,0,0,50,16,164,0,0,0,0,0,0,0,41944704009,25770393124
347.70,2,424851,84970.20,424851,84970.20,18874875,7814295,27636,0,251493,15.00,34.00,58.00,94.000000,28106,276.00,22945,291.00,53707,284.00,19493,715.00,43835,815.00,0,0.00,5272,94.00,0,0,0,55577000,50916,0,12,0,0,0,50,14,166,0,0,0,0,0,0,0,42306639672,27957439887
352.73,2,294070,58814.00,294070,58814.00,18976195,7886292,31909,0,173835,15.00,38.00,63.00,117.000000,19239,343.00,15831,349.00,37417,352.00,13221,831.00,30261,961.00,0,0.00,4266,114.00,0,0,0,45091160,41944,0,15,0,0,0,50,14,166,0,0,0,0,0,0,0,42901213345,29964486898
357.76,2,291950,58390.00,291950,58390.00,19076625,7957335,37768,0,171653,13.00,34.00,58.00,99.000000,19220,477.00,15766,502.00,36750,493.00,13065,875.00,29629,997.00,0,0.00,5867,100.00,0,0,0,29362400,27847,1,13,0,0,0,50,12,170,0,0,0,0,0,0,0,42885802656,32296752442
362.77,2,232619,46523.80,232619,46523.80,19156472,8014294,42445,0,136723,9.00,25.00,44.00,73.000000,15253,366.00,12565,376.00,29472,379.00,10459,661.00,23472,768.00,0,0.00,4675,86.00,0,0,0,47188328,44717,0,13,0,0,0,50,12,170,0,0,0,0,0,0,0,43455927021,33405280359
367.79,3,291845,58369.00,291845,58369.00,19266666,8070713,45266,0,165221,11.00,30.00,45.00,70.000000,21416,303.00,17542,306.00,41490,316.00,13444,604.00,29898,779.00,0,0.00,2834,78.00,0,0,0,31459568,27758,0,13,0,0,0,50,12,170,0,0,0,0,0,0,0,44044609531,34495922079
372.82,3,613060,122612.00,613060,122612.00,19512854,8162927,46226,0,336688,13.00,27.00,35.00,61.000000,48399,30.00,40518,45.00,94481,45.00,28109,440.00,63909,516.00,0,0.00,956,67.00,0,0,0,66062840,59567,0,15,0,0,0,50,12,170,0,0,0,0,0,0,0,45033664194,36160815294
377.88,3,545134,109026.80,545134,109026.80,19727992,8244434,47071,0,298887,14.00,29.00,40.00,74.000000,42635,36.00,36248,55.00,84776,55.00,24502,529.00,57237,678.00,0,0.00,849,89.00,0,0,0,55577000,48287,1,16,0,0,0,50,12,170,0,0,0,0,0,0,0,45830308336,38127898541
382.90,3,496643,99328.60,496644,99328.80,19926835,8318646,47845,0,273383,15.00,32.00,46.00,89.000000,38244,39.00,33111,61.00,76663,62.00,22077,605.00,52391,832.00,0,0.00,775,89.00,0,0,0,20973728,18967,1,15,0,0,0,50,12,170,0,0,0,0,0,0,0,46764115599,39722712071
387.92,3,532449,106489.80,532448,106489.60,20138743,8398137,48672,0,292372,14.00,30.00,40.00,70.000000,40924,35.00,35258,54.00,83130,53.00,23382,529.00,56552,664.00,0,0.00,830,78.00,0,0,0,13633640,11665,1,17,0,0,0,50,12,170,0,0,0,0,0,0,0,47714827974,40977547369
393.02,3,462003,92400.60,462004,92400.80,20325172,8468020,49399,0,253702,15.00,32.00,45.00,81.000000,34853,41.00,31031,63.00,72588,63.00,20022,624.00,49086,814.00,0,0.00,722,97.00,0,0,0,38799656,32495,1,18,0,0,0,50,12,170,0,0,0,0,0,0,0,48480661249,42992342123
398.07,3,590547,118109.40,590546,118109.20,20561692,8557017,50000,0,324697,14.00,28.00,37.00,69.000000,44191,31.00,39544,48.00,93050,48.00,25489,494.00,62968,630.00,0,0.00,607,73.00,0,0,0,62917088,55492,0,10,0,0,0,51,36,170,0,0,0,0,0,0,0,44338057101,24887931992
403.12,3,487999,97599.80,487999,97599.80,20755061,8629817,50000,0,268408,14.00,31.00,42.00,95.000000,36060,33.00,33020,53.00,77656,54.00,20939,538.00,51915,720.00,0,0.00,1,55.00,0,0,0,23070912,17842,1,14,0,0,0,51,35,172,0,0,0,0,0,0,0,44949138849,26835568039
408.14,3,418152,83630.40,418152,83630.40,20922097,8692237,50000,0,229777,17.00,35.00,47.00,106.000000,31142,42.00,28335,64.00,66580,64.00,17690,642.00,44628,844.00,0,0.00,0,0.00,0,0,0,15730808,13658,1,12,0,0,0,51,26,191,0,0,0,0,0,0,0,44053989377,28784479073
413.16,3,466015,93203.00,466015,93203.00,21108767,8762054,50000,0,256172,16.00,33.00,47.00,95.000000,33928,36.00,31624,57.00,73963,57.00,19696,597.00,50632,796.00,0,0.00,0,0.00,0,0,0,28313816,24931,0,14,0,0,0,51,23,196,0,0,0,0,0,0,0,44411434198,30923729459
418.18,3,453369,90673.80,453370,90674.00,21290266,8829952,50000,0,249563,15.00,32.00,42.00,79.000000,32896,35.00,30892,53.00,72265,53.00,18869,582.00,48885,716.00,0,0.00,0,0.00,0,0,0,35653904,31783,0,15,0,0,0,51,19,199,0,0,0,0,0,0,0,44378268684,33011750554
423.20,3,499773,99954.60,499772,99954.40,21489811,8904960,50000,0,274594,14.00,30.00,39.00,61.000000,36038,35.00,34073,52.00,79840,52.00,20735,566.00,54492,704.00,0,0.00,0,0.00,0,0,0,9439304,7230,1,15,0,0,0,51,16,199,0,0,0,0,0,0,0,44652831696,35257747589
428.22,3,530097,106019.40,530097,106019.40,21701725,8984878,50000,0,291513,14.00,29.00,37.00,70.000000,37373,35.00,36184,51.00,85151,51.00,21721,539.00,58155,660.00,0,0.00,0,0.00,0,0,0,8390720,5465,1,15,0,0,0,51,15,200,0,0,0,0,0,0,0,45491509632,37361560562
