monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2977883005294,PHASE_B,100323,63,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2977883007506,PHASE_B,100636,126,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2977883007518,PHASE_B,100636,126,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2977883007587,PHASE_B,100655,129,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",61,0,0,"{L0:2}","{L0:2}",""
2977883007726,PHASE_B,100666,134,MERGE_DONE,0,0,0,"","3","","1","","2","","128",61,147,146,"","",""
2977883007736,PHASE_B,100671,135,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",61,156,155,"{L0:2}","{L1:1}",""
2977883009842,PHASE_B,100962,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2977883012199,PHASE_B,101285,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2977883012212,PHASE_B,101285,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977883012231,PHASE_B,101288,256,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",15,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977883012330,PHASE_B,101302,260,MERGE_DONE,0,0,0,"","6","","1","","2","","128",15,105,105,"","",""
2977883012334,PHASE_B,101303,260,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",15,108,108,"{L0:2, L1:1}","{L1:2}",""
2977883012340,PHASE_B,101304,260,MERGE_SUBMIT,4,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2977883012355,PHASE_B,101306,260,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",13,0,0,"{L1:2}","{L1:2}",""
2977883012551,PHASE_B,101338,266,MERGE_DONE,0,0,0,"","7","","2","","4","","256",13,200,199,"","",""
2977883012555,PHASE_B,101338,266,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",13,203,203,"{L1:2}","{L2:1}",""
2977883014551,PHASE_B,101599,318,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2977883016896,PHASE_B,101910,382,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2977883016906,PHASE_B,101910,382,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977883017016,PHASE_B,101930,385,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",89,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977883017151,PHASE_B,101959,390,MERGE_DONE,0,0,0,"","10","","1","","2","","128",89,155,155,"","",""
2977883017157,PHASE_B,101959,390,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",89,160,160,"{L0:2, L2:1}","{L1:1, L2:1}",""
2977883019349,PHASE_B,102235,447,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2977883021661,PHASE_B,102558,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977883021672,PHASE_B,102558,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977883021745,PHASE_B,102572,512,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",65,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977883021849,PHASE_B,102594,517,MERGE_DONE,0,0,0,"","13","","1","","2","","128",65,112,112,"","",""
2977883021855,PHASE_B,102594,517,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",65,117,116,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2977883021864,PHASE_B,102594,517,MERGE_SUBMIT,5,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977883021884,PHASE_B,102594,517,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",18,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977883022058,PHASE_B,102618,522,MERGE_DONE,0,0,0,"","14","","2","","4","","256",18,180,179,"","",""
2977883022062,PHASE_B,102618,522,MERGE_PUBLISH,0,2,32,"","14","","2","","4","","256",18,183,183,"{L1:2, L2:1}","{L2:2}",""
2977883022067,PHASE_B,102618,522,MERGE_SUBMIT,12,2,32,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2977883022124,PHASE_B,102631,526,MERGE_START,0,2,32,"[7,14]","","[2,2]","","[4,4]","","[256,256]","",57,0,0,"{L2:2}","{L2:2}",""
2977883022590,PHASE_B,102711,539,MERGE_DONE,0,0,0,"","15","","3","","8","","512",57,467,467,"","",""
2977883022596,PHASE_B,102711,539,MERGE_PUBLISH,0,1,32,"","15","","3","","8","","512",57,472,472,"{L2:2}","{L3:1}",""
