monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2977940312300,PHASE_B,100320,62,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2977940314572,PHASE_B,100635,126,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2977940314584,PHASE_B,100635,126,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2977940314694,PHASE_B,100661,131,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",90,0,0,"{L0:2}","{L0:2}",""
2977940315063,PHASE_B,100720,143,MERGE_DONE,0,0,0,"","3","","1","","2","","128",90,386,385,"","",""
2977940315085,PHASE_B,100723,143,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",90,407,405,"{L0:2}","{L1:1}",""
2977940316940,PHASE_B,100958,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2977940319224,PHASE_B,101279,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2977940319237,PHASE_B,101279,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977940319311,PHASE_B,101292,258,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",66,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977940319448,PHASE_B,101314,263,MERGE_DONE,0,0,0,"","6","","1","","2","","128",66,146,146,"","",""
2977940319454,PHASE_B,101316,263,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",66,151,150,"{L0:2, L1:1}","{L1:2}",""
2977940319475,PHASE_B,101319,263,MERGE_SUBMIT,7,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2977940319495,PHASE_B,101323,264,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",36,0,0,"{L1:2}","{L1:2}",""
2977940319723,PHASE_B,101356,269,MERGE_DONE,0,0,0,"","7","","2","","4","","256",36,229,229,"","",""
2977940319726,PHASE_B,101356,269,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",36,232,232,"{L1:2}","{L2:1}",""
2977940321741,PHASE_B,101605,319,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2977940324121,PHASE_B,101918,383,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2977940324132,PHASE_B,101918,383,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977940324223,PHASE_B,101932,386,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",84,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977940324341,PHASE_B,101950,390,MERGE_DONE,0,0,0,"","10","","1","","2","","128",84,125,125,"","",""
2977940324346,PHASE_B,101951,390,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",84,130,129,"{L0:2, L2:1}","{L1:1, L2:1}",""
2977940326574,PHASE_B,102245,447,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2977940328949,PHASE_B,102559,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940328960,PHASE_B,102559,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940329044,PHASE_B,102572,514,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",65,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940329133,PHASE_B,102574,514,MERGE_DONE,0,0,0,"","13","","1","","2","","128",65,107,95,"","",""
2977940329138,PHASE_B,102574,514,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",65,111,99,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2977940329143,PHASE_B,102574,514,MERGE_SUBMIT,2,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940329176,PHASE_B,102574,514,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",25,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940329436,PHASE_B,102574,514,MERGE_DONE,0,0,0,"","14","","2","","4","","256",25,269,268,"","",""
2977940329438,PHASE_B,102574,514,MERGE_DISCARD,0,3,32,"","","","","","","","",25,271,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940331686,PHASE_B,102888,575,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2977940334004,PHASE_B,103218,641,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2977940334016,PHASE_B,103218,641,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2977940334043,PHASE_B,103218,641,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",8,0,0,"{L0:2}","{L0:2}",""
2977940334124,PHASE_B,103219,642,MERGE_DONE,0,0,0,"","3","","1","","2","","128",8,101,100,"","",""
2977940334127,PHASE_B,103220,642,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",8,103,103,"{L0:2}","{L1:1}",""
2977940336568,PHASE_B,103525,704,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2977940338995,PHASE_B,103850,769,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2977940339012,PHASE_B,103850,769,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977940339067,PHASE_B,103855,770,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",36,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2977940339403,PHASE_B,103914,782,MERGE_DONE,0,0,0,"","6","","1","","2","","128",36,353,352,"","",""
2977940339415,PHASE_B,103914,782,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",36,363,362,"{L0:2, L1:1}","{L1:2}",""
2977940339436,PHASE_B,103914,782,MERGE_SUBMIT,12,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2977940339495,PHASE_B,103923,784,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",63,0,0,"{L1:2}","{L1:2}",""
2977940339807,PHASE_B,103970,793,MERGE_DONE,0,0,0,"","7","","2","","4","","256",63,317,317,"","",""
2977940339815,PHASE_B,103970,793,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",63,324,324,"{L1:2}","{L2:1}",""
2977940341443,PHASE_B,104171,833,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2977940343892,PHASE_B,104482,895,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2977940343904,PHASE_B,104482,895,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977940343930,PHASE_B,104492,898,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",19,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2977940344059,PHASE_B,104517,902,MERGE_DONE,0,0,0,"","10","","1","","2","","128",19,135,135,"","",""
2977940344065,PHASE_B,104518,902,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",19,141,140,"{L0:2, L2:1}","{L1:1, L2:1}",""
2977940346418,PHASE_B,104812,961,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2977940348974,PHASE_B,105127,1025,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940348987,PHASE_B,105127,1025,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940349074,PHASE_B,105134,1026,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",75,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2977940349273,PHASE_B,105144,1028,MERGE_DONE,0,0,0,"","13","","1","","2","","128",75,208,207,"","",""
2977940349281,PHASE_B,105144,1028,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",75,216,215,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2977940349289,PHASE_B,105144,1028,MERGE_SUBMIT,2,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940349322,PHASE_B,105144,1028,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",21,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940349842,PHASE_B,105144,1028,MERGE_DONE,0,0,0,"","14","","2","","4","","256",21,533,295,"","",""
2977940349845,PHASE_B,105144,1028,MERGE_DISCARD,0,3,32,"","","","","","","","",21,538,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2977940352468,PHASE_B,105459,1091,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2977940355069,PHASE_B,105768,1154,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2977940355080,PHASE_B,105768,1154,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2977940355133,PHASE_B,105784,1156,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",34,0,0,"{L0:2}","{L0:2}",""
2977940355394,PHASE_B,105826,1165,MERGE_DONE,0,0,0,"","3","","1","","2","","128",34,277,276,"","",""
2977940355410,PHASE_B,105829,1165,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",34,291,290,"{L0:2}","{L1:1}",""
2977940357664,PHASE_B,106095,1218,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2977940360233,PHASE_B,106431,1283,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
