monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2978250102284,PHASE_B,100322,63,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2978250104369,PHASE_B,100635,127,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2978250104384,PHASE_B,100635,127,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2978250104465,PHASE_B,100653,129,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",75,0,0,"{L0:2}","{L0:2}",""
2978250104583,PHASE_B,100674,135,MERGE_DONE,0,0,0,"","3","","1","","2","","128",75,125,124,"","",""
2978250104591,PHASE_B,100675,135,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",75,133,132,"{L0:2}","{L1:1}",""
2978250106653,PHASE_B,100960,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2978250108946,PHASE_B,101281,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2978250108958,PHASE_B,101281,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978250109044,PHASE_B,101287,256,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",81,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978250109161,PHASE_B,101318,262,MERGE_DONE,0,0,0,"","6","","1","","2","","128",81,124,123,"","",""
2978250109166,PHASE_B,101318,262,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",81,128,127,"{L0:2, L1:1}","{L1:2}",""
2978250109171,PHASE_B,101318,262,MERGE_SUBMIT,7,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2978250109191,PHASE_B,101324,264,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",21,0,0,"{L1:2}","{L1:2}",""
2978250109421,PHASE_B,101347,269,MERGE_DONE,0,0,0,"","7","","2","","4","","256",21,231,231,"","",""
2978250109425,PHASE_B,101347,269,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",21,234,234,"{L1:2}","{L2:1}",""
2978250111317,PHASE_B,101600,318,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2978250113578,PHASE_B,101916,382,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2978250113590,PHASE_B,101916,382,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978250113671,PHASE_B,101931,386,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",76,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978250113788,PHASE_B,101952,391,MERGE_DONE,0,0,0,"","10","","1","","2","","128",76,124,123,"","",""
