monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2978103135256,PHASE_B,100312,61,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2978103137564,PHASE_B,100637,126,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2978103137578,PHASE_B,100637,126,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2978103137590,PHASE_B,100637,126,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2}","{L0:2}",""
2978103137695,PHASE_B,100656,129,MERGE_DONE,0,0,0,"","3","","1","","2","","128",9,109,108,"","",""
2978103137702,PHASE_B,100656,129,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",9,116,115,"{L0:2}","{L1:1}",""
2978103140150,PHASE_B,100961,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2978103142582,PHASE_B,101281,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2978103142595,PHASE_B,101281,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103142675,PHASE_B,101298,258,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",72,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103142811,PHASE_B,101319,262,MERGE_DONE,0,0,0,"","6","","1","","2","","128",72,144,143,"","",""
2978103142816,PHASE_B,101319,262,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",72,149,148,"{L0:2, L1:1}","{L1:2}",""
2978103142823,PHASE_B,101319,262,MERGE_SUBMIT,7,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2978103142837,PHASE_B,101319,262,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",12,0,0,"{L1:2}","{L1:2}",""
2978103143039,PHASE_B,101330,266,MERGE_DONE,0,0,0,"","7","","2","","4","","256",12,206,206,"","",""
2978103143044,PHASE_B,101333,268,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",12,210,209,"{L1:2}","{L2:1}",""
2978103145175,PHASE_B,101594,317,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2978103147647,PHASE_B,101919,383,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2978103147659,PHASE_B,101919,383,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103147673,PHASE_B,101919,383,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",10,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103147781,PHASE_B,101937,387,MERGE_DONE,0,0,0,"","10","","1","","2","","128",10,112,112,"","",""
2978103147785,PHASE_B,101937,387,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",10,116,116,"{L0:2, L2:1}","{L1:1, L2:1}",""
2978103150221,PHASE_B,102245,447,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2978103152600,PHASE_B,102569,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103152613,PHASE_B,102569,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103152680,PHASE_B,102574,512,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",60,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103152786,PHASE_B,102588,516,MERGE_DONE,0,0,0,"","13","","1","","2","","128",60,114,114,"","",""
2978103152792,PHASE_B,102588,516,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",60,119,119,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2978103152799,PHASE_B,102588,516,MERGE_SUBMIT,4,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2978103152822,PHASE_B,102588,516,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",25,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2978103153093,PHASE_B,102588,516,MERGE_DONE,0,0,0,"","14","","2","","4","","256",25,271,272,"","",""
2978103153095,PHASE_B,102588,516,MERGE_DISCARD,0,3,32,"","","","","","","","",25,274,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2978103155416,PHASE_B,102894,578,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2978103157760,PHASE_B,103219,641,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2978103157771,PHASE_B,103219,641,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2978103157874,PHASE_B,103233,647,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",84,0,0,"{L0:2}","{L0:2}",""
2978103158227,PHASE_B,103295,657,MERGE_DONE,0,0,0,"","3","","1","","2","","128",84,371,370,"","",""
2978103158241,PHASE_B,103295,657,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",84,385,378,"{L0:2}","{L1:1}",""
2978103160222,PHASE_B,103534,705,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2978103162611,PHASE_B,103861,770,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2978103162625,PHASE_B,103861,770,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103162634,PHASE_B,103864,771,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103162731,PHASE_B,103871,772,MERGE_DONE,0,0,0,"","6","","1","","2","","128",6,100,99,"","",""
2978103162734,PHASE_B,103871,772,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",6,103,103,"{L0:2, L1:1}","{L1:2}",""
2978103162738,PHASE_B,103871,772,MERGE_SUBMIT,1,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2978103162755,PHASE_B,103871,772,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",17,0,0,"{L1:2}","{L1:2}",""
2978103162955,PHASE_B,103892,778,MERGE_DONE,0,0,0,"","7","","2","","4","","256",17,200,200,"","",""
2978103162960,PHASE_B,103892,778,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",17,205,205,"{L1:2}","{L2:1}",""
2978103165205,PHASE_B,104174,834,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2978103167573,PHASE_B,104506,898,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2978103167585,PHASE_B,104506,898,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103167652,PHASE_B,104506,898,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",60,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103167781,PHASE_B,104542,906,MERGE_DONE,0,0,0,"","10","","1","","2","","128",60,136,136,"","",""
2978103167801,PHASE_B,104542,906,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",60,155,148,"{L0:2, L2:1}","{L1:1, L2:1}",""
2978103170035,PHASE_B,104827,963,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2978103172970,PHASE_B,105142,1027,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103172986,PHASE_B,105142,1027,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103173103,PHASE_B,105146,1028,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",96,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103173387,PHASE_B,105157,1032,MERGE_DONE,0,0,0,"","13","","1","","2","","128",96,302,301,"","",""
2978103173392,PHASE_B,105157,1032,MERGE_DISCARD,0,4,32,"","","","","","","","",96,309,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2978103176011,PHASE_B,105480,1095,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2978103178572,PHASE_B,105802,1159,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2978103178591,PHASE_B,105802,1159,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2978103178603,PHASE_B,105802,1159,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2}","{L0:2}",""
2978103178702,PHASE_B,105811,1162,MERGE_DONE,0,0,0,"","3","","1","","2","","128",6,104,103,"","",""
2978103178718,PHASE_B,105811,1162,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",6,120,119,"{L0:2}","{L1:1}",""
2978103181351,PHASE_B,106121,1223,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2978103184059,PHASE_B,106433,1286,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2978103184074,PHASE_B,106433,1286,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103184086,PHASE_B,106437,1288,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",8,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978103184205,PHASE_B,106467,1291,MERGE_DONE,0,0,0,"","6","","1","","2","","128",8,124,123,"","",""
2978103184210,PHASE_B,106467,1291,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",8,128,127,"{L0:2, L1:1}","{L1:2}",""
2978103184215,PHASE_B,106467,1291,MERGE_SUBMIT,3,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2978103184227,PHASE_B,106467,1291,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",9,0,0,"{L1:2}","{L1:2}",""
2978103184464,PHASE_B,106476,1294,MERGE_DONE,0,0,0,"","7","","2","","4","","256",9,241,241,"","",""
2978103184469,PHASE_B,106476,1294,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",9,245,245,"{L1:2}","{L2:1}",""
2978103186931,PHASE_B,106757,1350,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2978103189449,PHASE_B,107076,1414,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2978103189461,PHASE_B,107076,1414,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103189470,PHASE_B,107079,1416,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978103189552,PHASE_B,107093,1418,MERGE_DONE,0,0,0,"","10","","1","","2","","128",6,86,85,"","",""
2978103189568,PHASE_B,107097,1419,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",6,101,91,"{L0:2, L2:1}","{L1:1, L2:1}",""
2978103192065,PHASE_B,107402,1478,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2978103194724,PHASE_B,107724,1543,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
