monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2978021123106,PHASE_B,100313,62,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2978021125573,PHASE_B,100645,127,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2978021125588,PHASE_B,100645,127,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2978021125700,PHASE_B,100658,131,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",93,0,0,"{L0:2}","{L0:2}",""
2978021125914,PHASE_B,100690,138,MERGE_DONE,0,0,0,"","3","","1","","2","","128",93,234,233,"","",""
2978021125923,PHASE_B,100692,138,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",93,243,241,"{L0:2}","{L1:1}",""
2978021128081,PHASE_B,100949,190,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2978021130562,PHASE_B,101268,252,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2978021130574,PHASE_B,101268,252,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978021130596,PHASE_B,101276,256,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",15,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2978021130751,PHASE_B,101297,258,MERGE_DONE,0,0,0,"","6","","1","","2","","128",15,162,161,"","",""
2978021130758,PHASE_B,101300,261,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",15,167,166,"{L0:2, L1:1}","{L1:2}",""
2978021130766,PHASE_B,101302,261,MERGE_SUBMIT,5,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2978021130792,PHASE_B,101303,261,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",28,0,0,"{L1:2}","{L1:2}",""
2978021131098,PHASE_B,101354,269,MERGE_DONE,0,0,0,"","7","","2","","4","","256",28,308,308,"","",""
2978021131116,PHASE_B,101354,269,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",28,312,312,"{L1:2}","{L2:1}",""
2978021133150,PHASE_B,101601,318,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2978021135680,PHASE_B,101914,381,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2978021135697,PHASE_B,101914,381,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978021135712,PHASE_B,101918,383,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",11,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2978021135830,PHASE_B,101929,385,MERGE_DONE,0,0,0,"","10","","1","","2","","128",11,123,123,"","",""
2978021135835,PHASE_B,101929,385,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",11,127,127,"{L0:2, L2:1}","{L1:1, L2:1}",""
