elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
443.39,3,366492,73298.40,366493,73298.60,22650602,9339946,50000,0,201563,17.00,41.00,60.00,142.000000,24975,37.00,25628,209.00,59541,211.00,14396,3164.00,40390,7191.00,0,0.00,0,0.00,0,0,0,12585056,10233,0,7,0,0,0,10,22,267,0,0,0,0,0,0,0,15716515507,21412980957
448.41,3,364822,72964.40,364821,72964.20,22796711,9394895,50000,0,200722,16.00,42.00,61.00,121.000000,24604,37.00,25498,213.00,59171,209.00,14056,2001.00,40770,6951.00,0,0.00,0,0.00,0,0,0,35653904,31029,0,10,0,0,0,10,17,275,0,0,0,0,0,0,0,14154869672,23241101301
453.43,3,460403,92080.60,460403,92080.60,22981228,9464072,50000,0,253396,15.00,35.00,52.00,121.000000,30928,31.00,32291,154.00,75030,152.00,17415,796.00,51343,2606.00,0,0.00,0,0.00,0,0,0,47188328,43351,0,5,0,0,0,11,23,279,0,0,0,0,0,0,0,13054873288,21749188138
458.47,3,452373,90474.60,452373,90474.60,23161888,9532013,50000,0,248727,15.00,36.00,52.00,129.000000,30032,31.00,31538,115.00,73867,89.00,17102,950.00,51107,4615.00,0,0.00,0,0.00,0,0,0,61868504,54426,0,9,0,0,0,8,19,287,0,0,0,0,0,0,0,10921711417,23222737261
463.49,3,583569,116713.80,583569,116713.80,23396190,9619875,50000,0,321080,12.00,30.00,41.00,97.000000,38261,25.00,41181,58.00,95394,57.00,22260,522.00,65393,998.00,0,0.00,0,0.00,0,0,0,14682224,12630,1,6,0,0,0,9,22,289,0,0,0,0,0,0,0,11588495945,24961558183
468.53,3,342169,68433.80,342169,68433.80,23531454,9670747,50000,0,188184,13.00,36.00,55.00,145.000000,22378,36.00,24080,319.00,56646,272.00,12909,3413.00,37972,9314.00,0,0.00,0,0.00,0,0,0,20973728,16366,0,10,0,0,0,9,19,287,0,0,0,0,0,0,0,11621236734,24713664766
473.55,3,388585,77717.00,388585,77717.00,23687383,9729083,50000,0,213464,14.00,39.00,56.00,131.000000,25270,31.00,27412,259.00,64169,243.00,14424,1484.00,43846,6844.00,0,0.00,0,0.00,0,0,0,63965672,51295,0,5,0,0,0,9,22,292,0,0,0,0,0,0,0,9927105753,23242320024
478.59,3,342675,68535.00,342675,68535.00,23824093,9780396,50000,0,188021,14.00,43.00,64.00,143.000000,22274,36.00,24419,278.00,56646,260.00,12600,2153.00,38715,8605.00,0,0.00,0,0.00,0,0,0,7342136,5439,1,5,0,0,0,9,25,293,0,0,0,0,0,0,0,10419261625,25011812809
483.62,3,352638,70527.60,352639,70527.80,23966184,9833278,50000,0,194557,13.00,42.00,62.00,137.000000,22556,37.00,24588,311.00,58025,235.00,13028,2194.00,39886,5450.00,0,0.00,0,0.00,0,0,0,34605320,27574,0,9,0,0,0,8,25,294,0,0,0,0,0,0,0,11354358852,25525330123
488.65,3,247492,49498.40,247491,49498.20,24064674,9870206,50000,0,136155,15.00,44.00,67.00,251.000000,15783,44.00,17554,1336.00,40946,1371.00,9116,2337.00,27936,6857.00,0,0.00,0,0.00,0,0,0,65014256,53715,0,8,0,0,0,8,23,291,0,0,0,0,0,0,0,11630590617,25511887713
493.68,3,352238,70447.60,352238,70447.60,24205405,9922614,50000,0,193732,16.00,41.00,60.00,121.000000,22306,34.00,24891,722.00,58645,474.00,12686,2093.00,39978,3773.00,0,0.00,0,0.00,0,0,0,15730808,13165,1,5,0,0,0,7,27,293,0,0,0,0,0,0,0,11281352993,22830551028
498.78,3,465579,93115.80,465579,93115.80,24392124,9992587,50000,0,256354,14.00,35.00,51.00,102.000000,29689,31.00,32829,270.00,77402,247.00,16511,1571.00,52794,3041.00,0,0.00,0,0.00,0,0,0,38799656,30433,1,9,0,0,0,7,24,295,0,0,0,0,0,0,0,11388816356,24724031463
503.81,3,388839,77767.80,388839,77767.80,24547958,10050904,50000,0,213401,14.00,39.00,61.00,162.000000,24355,35.00,27710,552.00,64977,576.00,13938,2273.00,44458,5164.00,0,0.00,0,0.00,0,0,0,19925144,14749,0,6,0,0,0,7,28,300,0,0,0,0,0,0,0,10873177078,22863910337
508.85,3,522911,104582.20,522912,104582.40,24756826,10129592,50000,0,287236,13.00,31.00,46.00,100.000000,32463,29.00,37601,222.00,87068,220.00,18707,1234.00,59837,2642.00,0,0.00,0,0.00,0,0,0,66062840,60390,0,2,0,0,0,12,28,304,0,0,0,0,0,0,0,11206986434,22633357117
513.88,3,397455,79491.00,397454,79490.80,24915350,10188938,50000,0,218154,15.00,39.00,60.00,152.000000,24429,33.00,28382,256.00,66657,265.00,14087,1733.00,45745,4444.00,0,0.00,0,0.00,0,0,0,44042576,39938,0,6,0,0,0,8,29,308,0,0,0,0,0,0,0,10748492911,24534939026
518.91,3,284169,56833.80,284169,56833.80,25028083,10231198,50000,0,156012,14.00,37.00,57.00,117.000000,17430,33.00,20583,989.00,47618,675.00,10042,3684.00,32484,7717.00,0,0.00,0,0.00,0,0,0,10487888,8616,0,3,0,0,0,6,30,312,0,0,0,0,0,0,0,9882173285,23804977485
523.94,3,322385,64477.00,322385,64477.00,25157276,10279705,50000,0,177025,13.00,34.00,51.00,105.000000,19836,29.00,22911,410.00,53910,247.00,11538,2321.00,37165,4728.00,0,0.00,0,0.00,0,0,0,67111424,61843,0,2,0,0,0,8,30,317,0,0,0,0,0,0,0,6455529947,25214840121
528.97,3,242338,48467.60,242338,48467.60,25254284,10315945,50000,0,133359,13.00,40.00,65.00,174.000000,14623,33.00,17484,1517.00,40435,1267.00,8488,4256.00,27949,8863.00,0,0.00,0,0.00,0,0,0,10487888,8630,0,5,0,0,0,4,32,320,0,0,0,0,0,0,0,7069767189,24311193865
533.99,3,320380,64076.00,320380,64076.00,25381972,10364202,50000,0,176205,12.00,32.00,49.00,114.000000,19589,28.00,23007,226.00,53409,234.00,11031,2030.00,37139,4957.00,0,0.00,0,0.00,0,0,0,66062840,60373,0,2,0,0,0,5,31,322,0,0,0,0,0,0,0,3622781085,25196035755
539.02,3,162112,32422.40,162112,32422.40,25446568,10388254,50000,0,89084,10.00,33.00,55.00,123.000000,9840,31.00,11662,295.00,27159,524.00,5617,2748.00,18750,6960.00,0,0.00,0,0.00,0,0,0,27265232,24777,0,4,0,0,0,4,28,323,0,0,0,0,0,0,0,4317797958,23572912831
544.04,3,44454,8890.80,44454,8890.80,25464292,10394803,50000,0,24370,9.00,23.00,42.00,85.000000,2787,28.00,3153,451.00,7526,933.00,1584,3766.00,5034,8461.00,0,0.00,0,0.00,0,0,0,53479832,49054,0,0,0,0,0,5,30,325,0,0,0,0,0,0,0,1062502580,24428141856
549.05,3,56286,11257.20,56286,11257.20,25486870,10403296,50000,0,31037,7.00,21.00,36.00,70.000000,3504,22.00,3930,607.00,9293,580.00,1959,935.00,6563,5314.00,0,0.00,0,0.00,0,0,0,19925144,17888,0,1,0,0,0,4,28,327,0,0,0,0,0,0,0,0,23453148770
554.06,3,86369,17273.80,86369,17273.80,25521531,10416407,50000,0,47567,6.00,18.00,30.00,68.000000,5240,19.00,6086,237.00,14454,220.00,3143,910.00,9879,2798.00,0,0.00,0,0.00,0,0,0,4196384,3399,0,2,0,0,0,4,27,328,0,0,0,0,0,0,0,0,23046829807
559.08,3,185553,37110.60,185553,37110.60,25595991,10444215,50000,0,101947,4.00,9.00,12.00,31.000000,11200,11.00,13359,107.00,31081,111.00,6370,338.00,21596,573.00,0,0.00,0,0.00,0,0,0,47188328,43371,0,3,0,0,0,4,27,328,0,0,0,0,0,0,0,0,23154609492
