elapsed_sec,event_type,job_id,reason,input_level,output_level,sst_path,num_range_deletions,data_size,num_entries,dropped_records
15.64,compaction,60,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000129.sst,0,1132385682,1076064,29831
15.90,flush,84,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000164.sst,0,64609507,61871,0
16.25,flush,85,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000167.sst,0,64473085,61739,0
16.56,flush,86,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000170.sst,0,64345138,61617,0
16.89,flush,87,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000173.sst,0,64314525,61588,0
17.22,flush,89,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000177.sst,0,64689790,61947,0
17.55,flush,90,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000179.sst,0,63009560,60339,0
17.66,compaction,88,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000174.sst,0,258548784,245682,1133
17.92,flush,93,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000182.sst,0,64880877,62130,0
18.26,flush,96,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000185.sst,0,64605369,61866,0
18.57,flush,98,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000189.sst,0,62074660,59442,0
18.94,flush,100,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000192.sst,0,64717692,61973,0
19.15,compaction,97,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000186.sst,0,258100124,245247,1035
19.28,flush,105,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000195.sst,0,64251950,61527,0
19.60,flush,107,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000198.sst,0,63450870,60760,0
19.93,flush,111,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000202.sst,0,64625321,61886,0
20.25,flush,114,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000205.sst,0,64334894,61606,0
20.49,compaction,109,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000199.sst,0,255486447,242768,934
20.59,flush,119,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000208.sst,0,64711492,61968,0
20.92,flush,122,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000211.sst,0,63871601,61163,0
21.07,compaction,83,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000162.sst,0,1787493099,1698613,52532
21.07,compaction,125,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000209.sst,0,0,0,0
21.26,flush,127,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000215.sst,0,64355606,61626,0
21.47,compaction,128,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000216.sst,0,79280188,75340,1507
21.48,compaction,126,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000213.sst,0,116811199,111004,1345
21.61,flush,132,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000221.sst,0,63833006,61126,0
21.85,compaction,123,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000212.sst,0,258578807,245701,922
21.92,flush,135,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000224.sst,0,63962551,61250,0
22.27,flush,139,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000228.sst,0,64708059,61963,0
22.45,compaction,129,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000219.sst,0,320214964,304297,13227
22.60,flush,144,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000232.sst,0,64854613,62104,0
22.97,flush,146,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000234.sst,0,64380928,61650,0
23.11,compaction,140,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000229.sst,0,257958343,245114,851
23.31,flush,150,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000237.sst,0,64739732,61994,0
23.68,flush,151,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000240.sst,0,63730651,61028,0
24.03,flush,152,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000242.sst,0,64385179,61655,0
24.39,flush,153,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000245.sst,0,64779374,62032,0
24.72,flush,155,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000250.sst,0,64249669,61525,0
25.07,flush,156,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000252.sst,0,63341555,60655,0
25.31,compaction,154,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000247.sst,0,258829891,245941,768
25.46,flush,159,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000255.sst,0,64147882,61427,0
25.82,flush,162,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000259.sst,0,64835000,62085,0
26.14,flush,164,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000263.sst,0,64309742,61582,0
26.50,flush,167,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000266.sst,0,64646705,61904,0
26.70,compaction,163,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000260.sst,0,257786168,244956,736
26.90,flush,171,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000268.sst,0,64821301,62072,0
27.25,flush,174,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000271.sst,0,62968924,60297,0
27.65,flush,178,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000275.sst,0,64341464,61612,0
28.01,flush,181,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000278.sst,0,63458883,60766,0
28.21,compaction,175,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000273.sst,0,258016833,245168,687
28.37,flush,185,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000281.sst,0,64736232,61990,0
28.73,flush,188,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000284.sst,0,64643592,61902,0
29.10,flush,192,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000288.sst,0,64816432,62068,0
29.47,flush,195,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000291.sst,0,64361398,61631,0
29.68,compaction,189,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000285.sst,0,258461539,245590,680
29.84,flush,199,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000294.sst,0,63529158,60834,0
30.20,flush,202,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000296.sst,0,63984412,61269,0
30.57,flush,206,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000300.sst,0,64730631,61985,0
30.94,flush,209,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000303.sst,0,64861830,62110,0
31.12,compaction,203,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000298.sst,0,258008060,245156,646
31.15,compaction,149,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000235.sst,0,2580464214,2452143,96980
31.32,flush,213,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000307.sst,0,64317502,61589,0
31.68,flush,214,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000309.sst,0,64868194,62117,0
32.01,flush,215,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000312.sst,0,63564375,60868,0
32.34,flush,216,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000315.sst,0,64793396,62044,0
32.66,flush,218,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000319.sst,0,64507199,61770,0
32.99,flush,219,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000322.sst,0,64439355,61705,0
33.20,compaction,217,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000316.sst,0,258946118,246055,563
33.35,flush,221,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000325.sst,0,64497171,61760,0
33.68,flush,224,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000329.sst,0,64725904,61980,0
34.01,flush,227,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000332.sst,0,63975640,61261,0
34.33,flush,230,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000335.sst,0,64451112,61717,0
34.52,compaction,226,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000330.sst,0,259585034,246656,559
34.65,flush,234,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000338.sst,0,64820865,62070,0
34.96,flush,237,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000341.sst,0,64598542,61858,0
35.25,flush,241,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000345.sst,0,63739020,61035,0
35.56,flush,244,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000348.sst,0,64700635,61955,0
35.92,flush,247,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000351.sst,0,64853175,62101,0
35.97,compaction,238,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000342.sst,0,259297762,246380,526
36.24,flush,251,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000353.sst,0,64727584,61980,0
36.58,flush,255,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000357.sst,0,64883700,62131,0
36.91,flush,258,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000361.sst,0,64616490,61875,0
37.01,compaction,252,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000355.sst,0,259448929,246530,541
37.23,flush,262,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000363.sst,0,64781003,62032,0
37.53,flush,265,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000366.sst,0,62620421,59963,0
37.84,flush,269,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000370.sst,0,64589395,61849,0
38.16,flush,272,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000373.sst,0,64405851,61674,0
38.30,compaction,266,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000368.sst,0,258373882,245504,497
38.49,flush,276,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000376.sst,0,64733838,61987,0
38.80,flush,279,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000379.sst,0,64733856,61987,0
39.14,flush,282,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000383.sst,0,64379377,61648,0
39.50,flush,285,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000385.sst,0,64659065,61915,0
39.65,compaction,280,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000380.sst,0,259958339,247007,490
39.85,flush,289,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000388.sst,0,64776016,62027,0
40.25,flush,292,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000391.sst,0,64174400,61451,0
40.70,flush,296,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000396.sst,0,64391902,61660,0
40.98,compaction,294,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000393.sst,0,259473141,246554,487
41.61,flush,300,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000401.sst,0,60983184,58390,0
42.20,flush,303,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000405.sst,0,63447482,60742,0
42.66,compaction,212,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000305.sst,0,3874678244,3682032,121017
42.66,compaction,305,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R2-CLEAN/000403.sst,0,0,0,0
