monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2972957175144,PHASE_B,100318,62,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2972957178170,PHASE_B,100627,124,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2972957178192,PHASE_B,100627,124,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2972957178203,PHASE_B,100627,124,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",10,0,0,"{L0:2}","{L0:2}",""
2972957178314,PHASE_B,100638,128,MERGE_DONE,0,0,0,"","3","","1","","2","","128",10,114,114,"","",""
2972957178320,PHASE_B,100638,128,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",10,121,120,"{L0:2}","{L1:1}",""
2972957181770,PHASE_B,100950,189,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2972957185342,PHASE_B,101270,254,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2972957185361,PHASE_B,101270,254,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2972957185379,PHASE_B,101271,254,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",14,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2972957185505,PHASE_B,101289,257,MERGE_DONE,0,0,0,"","6","","1","","2","","128",14,132,131,"","",""
2972957185509,PHASE_B,101289,257,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",14,136,135,"{L0:2, L1:1}","{L1:2}",""
2972957185515,PHASE_B,101289,257,MERGE_SUBMIT,2,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2972957185537,PHASE_B,101295,259,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",23,0,0,"{L1:2}","{L1:2}",""
2972957185790,PHASE_B,101319,262,MERGE_DONE,0,0,0,"","7","","2","","4","","256",23,254,253,"","",""
2972957185794,PHASE_B,101319,262,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",23,257,257,"{L1:2}","{L2:1}",""
2972957189272,PHASE_B,101591,317,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2972957193035,PHASE_B,101928,383,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2972957193051,PHASE_B,101928,383,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2972957193069,PHASE_B,101928,383,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",13,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2972957193195,PHASE_B,101941,386,MERGE_DONE,0,0,0,"","10","","1","","2","","128",13,131,131,"","",""
2972957193203,PHASE_B,101941,386,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",13,138,138,"{L0:2, L2:1}","{L1:1, L2:1}",""
2972957196855,PHASE_B,102238,446,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2972957200589,PHASE_B,102552,509,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2972957200609,PHASE_B,102552,509,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2972957200723,PHASE_B,102570,514,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",93,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2972957200948,PHASE_B,102596,519,MERGE_DONE,0,0,0,"","13","","1","","2","","128",93,248,246,"","",""
2972957200955,PHASE_B,102597,519,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",93,253,252,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2972957200962,PHASE_B,102598,519,MERGE_SUBMIT,7,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2972957201036,PHASE_B,102606,519,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",53,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2972957201593,PHASE_B,102662,530,MERGE_DONE,0,0,0,"","14","","2","","4","","256",53,579,577,"","",""
2972957201599,PHASE_B,102662,530,MERGE_PUBLISH,0,2,32,"","14","","2","","4","","256",53,585,583,"{L1:2, L2:1}","{L2:2}",""
2972957201608,PHASE_B,102662,530,MERGE_SUBMIT,18,2,32,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2972957201718,PHASE_B,102667,533,MERGE_START,0,2,32,"[7,14]","","[2,2]","","[4,4]","","[256,256]","",11,0,0,"{L2:2}","{L2:2}",""
2972957202522,PHASE_B,102737,546,MERGE_DONE,0,0,0,"","15","","3","","8","","512",11,904,812,"","",""
2972957202530,PHASE_B,102737,546,MERGE_PUBLISH,0,1,32,"","15","","3","","8","","512",11,913,820,"{L2:2}","{L3:1}",""
2972957204475,PHASE_B,102884,574,SEAL,0,2,32,"","16","","0","","1","","64",0,0,0,"{L3:1}","{L0:1, L3:1}",""
2972957208146,PHASE_B,103196,638,SEAL,0,3,32,"","17","","0","","1","","64",0,0,0,"{L0:1, L3:1}","{L0:2, L3:1}",""
