elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
85.57,1,470748,94149.60,470749,94149.80,7426576,1323863,4087,0,329003,21.00,42.00,59.00,177.000000,25053,69.00,20656,72.00,48155,71.00,14592,805.00,32811,859.00,0,0.00,479,111.00,0,0,0,26216648,22031,1,15,0,0,0,9,6,74,0,0,0,0,0,0,0,13333725194,10130430336
90.60,1,490094,98018.80,490093,98018.60,7671198,1421915,4585,0,342595,19.00,38.00,53.00,107.000000,26174,67.00,21522,71.00,50194,71.00,15069,757.00,34043,835.00,0,0.00,496,102.00,0,0,0,13633640,10837,1,14,0,0,0,9,4,78,0,0,0,0,0,0,0,14097089240,12212687107
95.64,1,510402,102080.40,510402,102080.40,7927169,1524066,5103,0,357444,19.00,38.00,51.00,99.000000,27162,62.00,22297,65.00,52202,64.00,15563,721.00,35217,778.00,0,0.00,517,101.00,0,0,0,20973728,15813,1,16,0,0,0,9,3,80,0,0,0,0,0,0,0,15053251166,13959238583
100.67,1,694649,138929.80,694650,138930.00,8273849,1662464,5808,0,485768,15.00,29.00,39.00,81.000000,36938,48.00,30816,51.00,71537,51.00,21230,529.00,47657,579.00,0,0.00,704,71.00,0,0,0,16779392,14961,1,9,0,0,0,18,7,80,0,0,0,0,0,0,0,15864718452,12227633728
105.70,1,643348,128669.60,643348,128669.60,8595802,1791054,6460,0,450297,16.00,30.00,40.00,90.000000,34069,46.00,27904,48.00,66225,48.00,19677,502.00,44521,542.00,0,0.00,655,72.00,0,0,0,27265232,24255,1,15,0,0,0,18,4,84,0,0,0,0,0,0,0,16854888523,12070435026
110.74,1,591874,118374.80,591873,118374.60,8891451,1910046,7060,0,414266,16.00,33.00,46.00,86.000000,31517,61.00,26101,67.00,60747,65.00,17975,736.00,40668,811.00,0,0.00,601,94.00,0,0,0,46139744,41944,0,19,0,0,0,18,3,86,0,0,0,0,0,0,0,18091297542,13883901565
115.78,1,598349,119669.80,598350,119670.00,9189815,2029365,7669,0,418022,16.00,34.00,96.00,1195.000000,31686,69.00,26294,74.00,62002,75.00,18292,854.00,41446,958.00,0,0.00,606,131.00,0,0,0,20973728,18711,1,19,0,0,0,18,3,86,0,0,0,0,0,0,0,19392366785,16000436760
120.82,1,265625,53125.00,265625,53125.00,9320870,2081971,7934,0,185672,22.00,1093.00,1303.00,2442.000000,14140,123.00,11692,126.00,27388,127.00,8066,1055.00,18399,1143.00,0,0.00,268,2388.00,0,0,0,29362400,26309,0,16,0,0,0,18,3,86,0,0,0,0,0,0,0,20074579261,17534325410
125.83,1,763861,152772.20,763860,152772.00,9705707,2236430,8717,0,534677,14.00,27.00,34.00,77.000000,40373,43.00,33559,45.00,78316,45.00,23477,437.00,52682,477.00,0,0.00,776,72.00,0,0,0,41945408,36035,1,11,0,0,0,18,13,86,0,0,0,0,0,0,0,19697326145,15530160977
130.88,1,673877,134775.40,673877,134775.40,10040651,2370297,9397,0,470830,15.00,30.00,40.00,109.000000,36052,46.00,29662,50.00,68935,51.00,20703,533.00,47012,593.00,0,0.00,684,93.00,0,0,0,20973728,18726,1,19,0,0,0,18,8,96,0,0,0,0,0,0,0,20358549901,13971829930
135.92,1,364537,72907.40,364537,72907.40,10221315,2443054,9765,0,255010,20.00,49.00,114.00,1286.000000,19272,85.00,16121,93.00,37242,92.00,11419,878.00,25102,991.00,0,0.00,370,648.00,0,0,0,9439304,7912,2,14,0,0,0,18,7,98,0,0,0,0,0,0,0,20867969329,15196266091
140.94,1,342969,68593.80,342969,68593.80,10391210,2510700,10109,0,239498,20.00,51.00,800.00,1330.000000,18484,89.00,15151,98.00,35166,98.00,10447,966.00,23876,1065.00,0,0.00,347,1181.00,0,0,0,32508152,25190,0,21,0,0,0,18,6,99,0,0,0,0,0,0,0,21678941213,16750029630
145.96,1,315820,63164.00,315820,63164.00,10548990,2573808,10430,0,220822,20.00,85.00,1178.00,1472.000000,16795,103.00,14033,115.00,32169,112.00,9670,1032.00,22010,1129.00,0,0.00,321,1109.00,0,0,0,29362400,25972,0,21,0,0,0,18,5,99,0,0,0,0,0,0,0,22140153635,18630776280
150.99,1,611382,122276.40,611383,122276.60,10855460,2696691,11053,0,427213,16.00,33.00,54.00,1221.000000,32776,57.00,27150,66.00,62679,64.00,18498,673.00,42445,820.00,0,0.00,622,112.00,0,0,0,18876560,14613,1,19,0,0,0,18,4,99,0,0,0,0,0,0,0,23145142278,20401019423
156.02,1,453979,90795.80,453978,90795.60,11080767,2786727,11511,0,317481,17.00,59.00,1146.00,1347.000000,24237,88.00,19944,98.00,46297,98.00,14015,972.00,31546,1104.00,0,0.00,458,1204.00,0,0,0,24119480,21283,0,21,0,0,0,18,4,99,0,0,0,0,0,0,0,24294386292,22282270567
161.05,1,577727,115545.40,577727,115545.40,11371343,2902756,12103,0,403441,17.00,36.00,68.00,1196.000000,30685,61.00,25366,71.00,59537,72.00,17800,763.00,40310,912.00,0,0.00,588,131.00,0,0,0,33556736,30280,1,11,0,0,0,27,9,101,0,0,0,0,0,0,0,23813947856,13949480586
166.08,1,523860,104772.00,523860,104772.00,11630680,3006528,12629,0,366568,19.00,37.00,51.00,115.000000,27904,60.00,23206,67.00,53516,66.00,15954,720.00,36181,817.00,0,0.00,531,100.00,0,0,0,45091160,40768,0,16,0,0,0,27,7,104,0,0,0,0,0,0,0,24738000933,16061884051
171.18,1,280700,56140.00,280700,56140.00,11770926,3062593,12914,0,196064,22.00,402.00,1283.00,2388.000000,15152,118.00,12395,126.00,28782,128.00,8517,1042.00,19506,1156.00,0,0.00,284,1266.00,0,0,0,18876560,16821,0,21,0,0,0,27,5,107,0,0,0,0,0,0,0,25035869071,18434651372
176.21,1,613538,122707.60,613538,122707.60,12080807,3186941,13544,0,428662,16.00,34.00,149.00,1393.000000,32801,68.00,26987,82.00,62828,82.00,18952,862.00,42685,981.00,0,0.00,623,230.00,0,0,0,12585056,9933,1,19,0,0,0,27,5,107,0,0,0,0,0,0,0,26322713100,20087867503
181.26,1,579920,115984.00,579920,115984.00,12368624,3301568,14127,0,406247,16.00,34.00,72.00,1197.000000,30797,60.00,25533,73.00,59141,73.00,17633,809.00,39980,958.00,0,0.00,589,138.00,0,0,0,16779392,14897,1,19,0,0,0,27,5,107,0,0,0,0,0,0,0,27612312505,22145335739
186.28,1,319998,63999.60,319998,63999.60,12527580,3365258,14449,0,223422,19.00,114.00,1219.00,2282.000000,17300,103.00,14123,118.00,32829,120.00,9783,1000.00,22217,1152.00,0,0.00,324,1255.00,0,0,0,18876560,16398,0,18,0,0,0,27,5,107,0,0,0,0,0,0,0,28455280449,23680410148
191.31,1,361718,72343.60,361718,72343.60,12708156,3437729,14816,0,253146,11.00,29.00,64.00,1159.000000,19410,70.00,15800,79.00,37196,81.00,11027,767.00,24775,870.00,0,0.00,364,113.00,0,0,0,5244968,4168,1,19,0,0,0,27,5,107,0,0,0,0,0,0,0,29170830172,24934319056
196.33,2,187048,37409.60,187048,37409.60,12800960,3474957,15000,0,130673,6.00,22.00,31.00,61.000000,9820,49.00,8162,59.00,19247,60.00,5746,653.00,13213,833.00,0,0.00,187,64.00,0,0,0,49285496,45141,0,16,0,0,0,27,5,107,0,0,0,0,0,0,0,29586536916,26223319053
201.35,2,519283,103856.60,519283,103856.60,12983935,3605804,15000,0,311218,15.00,32.00,44.00,84.000000,34877,47.00,28658,55.00,66465,54.00,23880,648.00,54185,750.00,0,0.00,0,0.00,0,0,0,2099216,455,1,11,0,0,0,31,15,108,0,0,0,0,0,0,0,28026671582,16322501677
206.39,2,451496,90299.20,451497,90299.40,13141660,3717750,15000,0,270685,15.00,33.00,45.00,92.000000,30227,49.00,24359,54.00,58015,55.00,20648,644.00,47563,749.00,0,0.00,0,0.00,0,0,0,31459568,24435,0,16,0,0,0,31,14,111,0,0,0,0,0,0,0,28844480482,18096551773
211.43,2,480816,96163.20,480815,96163.00,13310418,3838257,15000,0,288449,15.00,31.00,41.00,70.000000,31850,48.00,26975,54.00,61707,54.00,22166,639.00,49668,738.00,0,0.00,0,0.00,0,0,0,23070896,20596,1,13,0,0,0,31,8,123,0,0,0,0,0,0,0,28472684430,20425025265
216.47,2,538606,107721.20,538606,107721.20,13499251,3972971,15000,0,323167,14.00,28.00,36.00,61.000000,36233,41.00,29795,45.00,68860,44.00,24470,523.00,56081,599.00,0,0.00,0,0.00,0,0,0,41945408,35661,0,14,0,0,0,31,6,120,0,0,0,0,0,0,0,29052717473,22390450543
221.51,2,612490,122498.00,612490,122498.00,13713702,4126833,15000,0,367897,13.00,27.00,33.00,50.000000,40859,37.00,33781,40.00,78291,40.00,28037,427.00,63625,495.00,0,0.00,0,0.00,0,0,0,53479832,48777,0,14,0,0,0,31,6,120,0,0,0,0,0,0,0,30205010561,24091580472
226.56,2,588708,117741.60,588708,117741.60,13919457,4273798,15000,0,353204,13.00,27.00,35.00,54.000000,39445,38.00,32323,42.00,75282,41.00,27168,456.00,61286,521.00,0,0.00,0,0.00,0,0,0,45091160,41462,0,17,0,0,0,31,6,120,0,0,0,0,0,0,0,31372264242,26384667376
231.60,2,587256,117451.20,587256,117451.20,14124860,4420891,15000,0,352809,13.00,26.00,33.00,62.000000,39422,37.00,32286,41.00,75406,41.00,26739,428.00,60594,485.00,0,0.00,0,0.00,0,0,0,34605320,31330,0,17,0,0,0,31,6,120,0,0,0,0,0,0,0,32520930289,27967074048
236.65,2,588308,117661.60,588308,117661.60,14331154,4567877,15000,0,353114,13.00,26.00,33.00,47.000000,39054,38.00,32120,41.00,75611,41.00,27041,454.00,61369,518.00,0,0.00,0,0.00,0,0,0,33556736,26372,0,17,0,0,0,31,6,120,0,0,0,0,0,0,0,33675123744,30168695756
241.69,2,536214,107242.80,536216,107243.20,14519595,4701911,15000,0,322572,14.00,30.00,40.00,89.000000,35443,43.00,29677,48.00,68254,48.00,24500,592.00,55769,689.00,0,0.00,0,0.00,0,0,0,61868504,55320,0,11,0,0,0,28,23,123,0,0,0,0,0,0,0,30899178727,18278915678
246.73,2,498471,99694.20,498469,99693.80,14692135,4825165,15000,0,298737,14.00,30.00,39.00,95.000000,33270,40.00,27318,44.00,64012,43.00,22941,535.00,52191,632.00,0,0.00,0,0.00,0,0,0,59771336,51894,0,16,0,0,0,28,21,127,0,0,0,0,0,0,0,31562616633,20701043072
251.79,2,516985,103397.00,516985,103397.00,14874758,4956299,15000,0,310031,14.00,29.00,38.00,73.000000,34623,40.00,28225,44.00,66380,44.00,23724,550.00,54002,640.00,0,0.00,0,0.00,0,0,0,8390720,6149,1,13,0,0,0,28,13,141,0,0,0,0,0,0,0,30997587691,22906971246
256.84,2,523012,104602.40,523012,104602.40,15057155,5087402,15000,0,314249,14.00,29.00,40.00,79.000000,34599,41.00,28493,46.00,67206,45.00,23666,580.00,54799,652.00,0,0.00,0,0.00,0,0,0,19925144,17145,1,14,0,0,0,28,11,138,0,0,0,0,0,0,0,31244229014,25274273771
261.88,2,549344,109868.80,549344,109868.80,15249731,5224950,15000,0,329623,13.00,27.00,34.00,61.000000,37007,39.00,29968,41.00,70508,41.00,25043,515.00,57195,586.00,0,0.00,0,0.00,0,0,0,57674168,47553,0,15,0,0,0,28,9,140,0,0,0,0,0,0,0,31958892061,27583269232
266.93,2,534499,106899.80,534499,106899.80,15435308,5358423,15000,0,321073,13.00,27.00,34.00,68.000000,35571,38.00,29328,40.00,68567,40.00,24389,492.00,55571,563.00,0,0.00,0,0.00,0,0,0,19925144,16840,1,17,0,0,0,28,8,140,0,0,0,0,0,0,0,32708022874,29861993896
271.97,2,565226,113045.20,565226,113045.20,15633914,5500852,15000,0,339555,12.00,26.00,32.00,51.000000,37742,36.00,31172,38.00,72041,38.00,25858,451.00,58858,506.00,0,0.00,0,0.00,0,0,0,66062840,60104,0,17,0,0,0,28,8,140,0,0,0,0,0,0,0,33878639711,31465987527
277.01,2,534004,106800.80,534004,106800.80,15820289,5633599,15000,0,320550,13.00,27.00,34.00,114.000000,35620,39.00,29314,41.00,68561,41.00,24522,507.00,55437,572.00,0,0.00,0,0.00,0,0,0,25168064,21885,0,17,0,0,0,28,8,140,0,0,0,0,0,0,0,35022061762,33430956473
282.03,2,551361,110272.20,551361,110272.20,16013108,5771355,15000,0,330686,14.00,28.00,37.00,67.000000,36808,37.00,30025,40.00,70792,39.00,25339,498.00,57711,578.00,0,0.00,0,0.00,0,0,0,60819920,51549,0,11,0,0,0,34,24,140,0,0,0,0,0,0,0,32645628048,20151638196
287.06,2,535823,107164.60,535823,107164.60,16200059,5904965,15000,0,320573,14.00,28.00,35.00,63.000000,36023,39.00,29747,41.00,68895,41.00,24909,508.00,55676,582.00,0,0.00,0,0.00,0,0,0,18876560,15642,1,16,0,0,0,34,13,162,0,0,0,0,0,0,0,31595321644,22497894016
292.08,2,496702,99340.40,496702,99340.40,16374276,6028887,15000,0,298298,14.00,29.00,40.00,76.000000,32852,44.00,27299,48.00,63749,46.00,22799,616.00,51705,703.00,0,0.00,0,0.00,0,0,0,15730808,12750,1,13,0,0,0,34,10,168,0,0,0,0,0,0,0,31999473921,24648234851
297.10,2,564940,112988.00,564940,112988.00,16571948,6170428,15000,0,338934,13.00,27.00,34.00,58.000000,37729,39.00,31083,41.00,72165,41.00,25895,471.00,59134,539.00,0,0.00,0,0.00,0,0,0,66062840,60289,0,16,0,0,0,34,8,168,0,0,0,0,0,0,0,32598145368,26615616383
302.12,2,566781,113356.20,566781,113356.20,16770169,6312374,15000,0,340227,13.00,26.00,33.00,51.000000,37627,37.00,31293,39.00,72534,39.00,26100,464.00,59000,520.00,0,0.00,0,0.00,0,0,0,49285496,44697,0,16,0,0,0,34,8,168,0,0,0,0,0,0,0,33762721947,28901491253
307.14,2,548885,109777.00,548885,109777.00,16962069,6449685,15000,0,329176,13.00,26.00,34.00,56.000000,36788,38.00,30370,40.00,70559,40.00,24926,504.00,57066,586.00,0,0.00,0,0.00,0,0,0,27265232,22561,0,16,0,0,0,34,8,168,0,0,0,0,0,0,0,34925787106,30266223502
312.16,2,505777,101155.40,505777,101155.40,17138667,6576038,15000,0,303102,13.00,29.00,38.00,61.000000,33764,43.00,27982,45.00,64728,45.00,23163,591.00,53038,686.00,0,0.00,0,0.00,0,0,0,35653904,31591,1,17,0,0,0,34,8,168,0,0,0,0,0,0,0,35691163515,32618610153
317.19,2,556247,111249.40,556247,111249.40,17333594,6714937,15000,0,333855,13.00,27.00,34.00,56.000000,37001,38.00,30901,39.00,70989,40.00,25648,489.00,57853,559.00,0,0.00,0,0.00,0,0,0,4196384,2227,1,17,0,0,0,34,8,168,0,0,0,0,0,0,0,36871166301,34062168943
322.21,2,549244,109848.80,549244,109848.80,17525455,6851160,15000,0,329353,13.00,27.00,35.00,59.000000,36814,36.00,30301,39.00,70302,39.00,25166,468.00,57308,534.00,0,0.00,0,0.00,0,0,0,32508152,29473,1,10,0,0,0,41,17,173,0,0,0,0,0,0,0,34996646133,21839494356
327.29,2,469017,93803.40,469017,93803.40,17690554,6968667,15000,0,281214,15.00,32.00,43.00,90.000000,31448,44.00,25812,47.00,60188,47.00,21510,624.00,48845,718.00,0,0.00,0,0.00,0,0,0,7342136,5728,1,11,0,0,0,41,15,176,0,0,0,0,0,0,0,35555994129,24133281734
332.31,2,541594,108318.80,541594,108318.80,17880164,7104303,15000,0,325260,13.00,27.00,35.00,56.000000,36180,38.00,29639,39.00,69161,39.00,25145,486.00,56209,558.00,0,0.00,0,0.00,0,0,0,47188328,38097,0,17,0,0,0,41,13,175,0,0,0,0,0,0,0,36469803700,26291611140
337.33,2,537998,107599.60,537999,107599.80,18068492,7238889,15000,0,322924,13.00,27.00,36.00,801.000000,36117,41.00,29705,43.00,68796,43.00,24761,496.00,55696,557.00,0,0.00,0,0.00,0,0,0,2099216,1386,1,15,0,0,0,41,11,176,0,0,0,0,0,0,0,36965536612,28357619894
342.35,2,578952,115790.40,578951,115790.20,18271301,7382804,15000,0,346728,13.00,26.00,32.00,49.000000,38756,36.00,32014,37.00,74544,38.00,26448,452.00,60461,514.00,0,0.00,0,0.00,0,0,0,6293552,4422,1,15,0,0,0,41,11,176,0,0,0,0,0,0,0,38106377859,29822791554
347.37,2,400221,80044.20,400221,80044.20,18410454,7481898,15801,0,239368,14.00,40.00,860.00,1318.000000,26683,67.00,22121,73.00,51391,72.00,18508,847.00,41350,955.00,0,0.00,800,1054.00,0,0,0,6293552,3936,1,20,0,0,0,41,11,176,0,0,0,0,0,0,0,39037847437,31908702670
352.40,2,346257,69251.40,346257,69251.40,18530690,7568394,17203,0,206988,16.00,56.00,1115.00,1894.000000,23116,84.00,18680,90.00,44334,89.00,15803,968.00,35934,1106.00,0,0.00,1402,874.00,0,0,0,2099216,983,1,20,0,0,0,41,11,176,0,0,0,0,0,0,0,39735761411,33496991764
357.53,2,245452,49090.40,245452,49090.40,18616206,7629488,18789,0,146438,22.00,676.00,1270.00,2432.000000,16143,114.00,13216,115.00,31490,115.00,11265,1034.00,25319,1197.00,0,0.00,1582,1276.00,0,0,0,6293552,4104,0,21,0,0,0,41,11,176,0,0,0,0,0,0,0,40230077129,34744544746
362.56,2,99889,19977.80,99889,19977.80,18650479,7654288,19995,0,59303,29.00,2401.00,3485.00,6830.000000,6554,144.00,5308,148.00,12757,151.00,4537,1120.00,10220,1284.00,0,0.00,1209,3373.00,0,0,0,3147800,2161,0,20,0,0,0,41,11,176,0,0,0,0,0,0,0,40430339646,36037378507
367.58,2,75949,15189.80,75949,15189.80,18676908,7672966,20995,0,45150,22.00,5608.00,6839.00,9813.000000,4940,141.00,4053,153.00,9640,151.00,3375,1083.00,7790,1232.00,0,0.00,1001,6820.00,0,0,0,2099216,1133,0,21,0,0,0,60,11,176,0,0,0,0,0,0,0,39258798133,22542860041
372.60,2,108278,21655.60,108278,21655.60,18714154,7699668,22416,0,63943,24.00,4500.00,6871.00,10923.000000,7008,134.00,5977,150.00,13828,144.00,4864,1017.00,11236,1179.00,0,0.00,1422,6846.00,0,0,0,3147800,1674,1,20,0,0,0,60,11,176,0,0,0,0,0,0,0,39458259396,23852384079
377.62,2,90822,18164.40,90822,18164.40,18745532,7721941,23600,0,53629,28.00,4398.00,6083.00,10087.000000,5967,145.00,4954,154.00,11633,154.00,4157,1041.00,9299,1187.00,0,0.00,1183,6712.00,0,0,0,1050632,266,0,22,0,0,0,60,11,176,0,0,0,0,0,0,0,39648653980,25017399100
382.64,2,61187,12237.40,61187,12237.40,18766683,7737029,24402,0,36233,28.00,4752.00,7620.00,12004.000000,3992,148.00,3350,161.00,7690,162.00,2779,1067.00,6340,1199.00,0,0.00,803,6819.00,0,0,0,3147800,1952,1,20,0,0,0,60,11,176,0,0,0,0,0,0,0,39752220562,26267022955
387.65,2,54304,10860.80,54304,10860.80,18785571,7750289,25128,0,32175,34.00,4863.00,6901.00,10185.000000,3546,150.00,2969,173.00,6816,180.00,2465,1103.00,5607,1255.00,0,0.00,726,6771.00,0,0,0,4196384,2695,0,20,0,0,0,60,11,176,0,0,0,0,0,0,0,39865032442,27428199587
392.67,2,7029,1405.80,7029,1405.80,18787960,7752016,25215,0,4139,8883.00,14168.00,15310.00,19364.000000,483,202.00,403,219.00,865,198.00,307,1204.00,746,1392.00,0,0.00,86,15312.00,0,0,0,3147800,1059,0,22,0,0,0,60,11,176,0,0,0,0,0,0,0,39883853352,28564103669
397.67,2,4604,920.80,4604,920.80,18789585,7753140,25272,0,2748,13244.00,17589.00,21716.00,38065.000000,314,206.00,249,251.00,573,224.00,207,1226.00,455,1428.00,0,0.00,58,22599.00,0,0,0,2099216,752,0,20,0,0,0,60,11,176,0,0,0,0,0,0,0,39893877530,29670583999
402.68,2,3868,773.60,3868,773.60,18790937,7754144,25322,0,2359,16401.00,17725.00,22694.00,34572.000000,252,209.00,185,236.00,489,244.00,170,1282.00,363,1586.00,0,0.00,50,21994.00,0,0,0,2099216,28,0,21,0,0,0,60,11,176,0,0,0,0,0,0,0,39903981163,30863324914
407.69,2,121684,24336.80,121684,24336.80,18834048,7784795,26866,0,72068,20.00,63.00,9991.00,26178.000000,8139,120.00,6623,129.00,15405,132.00,5451,1029.00,12496,1231.00,0,0.00,1502,9000.00,0,0,0,3147800,2528,1,17,0,0,0,32,49,176,0,0,0,0,0,0,0,32129300582,26858036895
412.72,2,169053,33810.60,169053,33810.60,18891110,7825392,29354,0,99353,21.00,88.00,3431.00,11112.000000,11145,115.00,9292,128.00,21733,127.00,7656,861.00,17344,1010.00,0,0.00,2530,2436.00,0,1,0,2048,0,4,16,0,0,0,30,41,189,0,0,0,0,0,0,0,29813134685,23846554112
417.75,2,47954,9590.80,47954,9590.80,18907723,7837152,30071,0,28347,60.00,3490.00,5720.00,94957.000000,3161,160.00,2591,182.00,6117,172.00,2150,1033.00,4872,1148.00,0,0.00,716,4602.00,0,0,0,1050632,500,1,22,0,0,0,23,43,199,0,0,0,0,0,0,0,27759324295,25938996716
422.76,2,99336,19867.20,99336,19867.20,18942119,7861653,31577,0,58864,33.00,1815.00,3460.00,64827.000000,6440,143.00,5279,146.00,12515,151.00,4526,980.00,10206,1098.00,0,0.00,1506,3536.00,0,0,0,3147800,1911,0,25,0,0,0,10,52,213,0,0,0,0,0,0,0,23742792385,23564015932
