exp_id,group_name,desc,threshold,range_tombstone_controller_enabled,range_tombstone_controller_observe_only,range_tombstone_controller_min_range_deletions,range_tombstone_controller_min_memtable_bytes,range_tombstone_controller_cooldown_micros,rtp_mc_mode,rtp_mc_windows,rtp_mc_seals,rtp_mc_conflicts,total_keys,value_size,foreground_wallclock_sec,sum_phase_active_sec,oracle_flush_wait_sec,fg_trace_iops,fg_db_api_iops,scan_us_per_key,scan_p99_us,get_live_p99_us,get_del_p99_us,put_p99_us,scan_limit_truncated_count,fg_flush_count,controller_fg_flush_count,fg_flush_engine_out_mb,fg_comp_read_mb,fg_comp_write_mb,fwa_val_norm_fg,cwa_val_norm_fg,pwa_val_norm_fg,total_exp_flush_count,controller_total_flush_count,total_exp_flush_engine_out_mb,total_exp_comp_write_mb,fwa_val_norm_total,cwa_val_norm_total,pwa_val_norm_total,sst_mb,db_live_keys,model_live_keys,sha256_hex,verification_status
rtp_mc_observe,RTP-MC-OBSERVE,"RTP-MC V2 dynamic debt profiling observe mode",0,0,1,512,8388608,1000000,observe,539,0,0,500000,256,30.3436,30.2109,0.0000,9886.7611,9886.7611,14.3080,9885.5309,9423.4629,0.0000,285.1018,99,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9465,316193,316193,366c5e5b3e5c4e5558be1175b16f5e76b8c71be13bb8e607fae36492d09f1c34,PASS
rtp_mc_shadow_t512,RTP-MC-SHADOW-T512,"RTP-MC V2 shadow comparison against native T512",512,0,1,512,8388608,1000000,shadow,45,0,0,500000,256,2.5631,2.4269,0.0000,117043.7850,117043.7850,1.7028,503.3176,198.8021,0.0000,105.6689,99,19,0,25.1941,403.9570,344.1382,1.0320,14.0959,15.1279,19,0,25.1941,428.2250,1.0320,17.5401,18.5720,84.0868,316193,316193,366c5e5b3e5c4e5558be1175b16f5e76b8c71be13bb8e607fae36492d09f1c34,PASS
rtp_mc_active_v2a,RTP-MC-ACTIVE-V2A,"RTP-MC V2-A active maintenance coordinator",0,0,1,512,8388608,1000000,active_v2a,40,16,0,500000,256,3.7245,3.5879,0.0000,80546.8867,80546.8867,2.4626,1470.1729,915.8874,0.0000,152.3683,99,16,0,24.7259,391.5413,337.1977,1.0128,13.8116,14.8244,16,0,24.7259,426.8396,1.0128,17.4834,18.4961,91.4997,316193,316193,366c5e5b3e5c4e5558be1175b16f5e76b8c71be13bb8e607fae36492d09f1c34,PASS
