elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
95.72,1,695187,139037.40,694480,138896.00,9265351,2059481,0,7822,485679,17.00,31.00,38.00,67.000000,36828,43.00,30454,43.00,72102,43.00,21190,549.00,48227,594.00,0,0.00,0,0.00,0,0,0,50334080,42424,0,16,0,0,0,24,3,65,0,0,0,0,0,0,0,22628887601,16772270374
100.74,1,558400,111680.00,557834,111566.80,9543363,2171453,0,8388,390506,19.00,38.00,95.00,1201.000000,29606,66.00,24768,64.00,57295,64.00,17106,959.00,38554,1000.00,0,0.00,0,0.00,0,0,0,7342136,5067,1,19,0,0,0,24,3,65,0,0,0,0,0,0,0,23808172687,19953254639
105.77,1,464639,92927.80,464166,92833.20,9775404,2264240,0,8858,325168,20.00,79.00,1176.00,1268.000000,24766,85.00,20342,84.00,47452,83.00,14324,1184.00,32113,1268.00,0,0.00,0,0.00,0,0,0,27265232,24303,1,6,0,0,0,19,20,65,0,0,0,0,0,0,0,21609640743,12348973077
110.80,1,722182,144436.40,721451,144290.20,10138278,2409529,0,9596,504807,18.00,32.00,41.00,102.000000,38426,36.00,31924,36.00,73920,36.00,22199,492.00,50175,523.00,0,0.00,0,0.00,0,0,0,51382680,45265,0,12,0,0,0,19,14,77,0,0,0,0,0,0,0,22376181759,15129271197
115.84,1,669673,133934.60,668993,133798.60,10469881,2542694,0,10271,467859,18.00,32.00,39.00,106.000000,35709,44.00,29663,43.00,68561,43.00,20527,529.00,46674,572.00,0,0.00,0,0.00,0,0,0,20973728,18847,1,10,0,0,0,19,7,91,0,0,0,0,0,0,0,22503902127,17761370526
120.87,1,765788,153157.60,765010,153002.00,10853830,2695760,0,11051,535761,17.00,30.00,36.00,64.000000,41085,36.00,33785,36.00,78262,36.00,23412,440.00,52705,475.00,0,0.00,0,0.00,0,0,0,4196384,3299,1,13,0,0,0,19,5,95,0,0,0,0,0,0,0,23947148020,20368296488
125.90,1,743010,148602.00,742257,148451.40,11224614,2843694,0,11804,518582,16.00,29.00,36.00,67.000000,39693,39.00,32589,39.00,76320,39.00,22891,487.00,52182,528.00,0,0.00,0,0.00,0,0,0,36702488,33061,0,13,0,0,0,19,5,95,0,0,0,0,0,0,0,25715149264,22558315006
130.93,1,701005,140201.00,700293,140058.60,11574620,2984006,0,12515,490448,16.00,30.00,37.00,64.000000,37381,40.00,30976,39.00,71662,39.00,21334,502.00,48492,544.00,0,0.00,0,0.00,0,0,0,37751072,34000,0,8,0,0,0,34,5,95,0,0,0,0,0,0,0,26730477653,19450816787
135.96,1,763130,152626.00,762356,152471.20,11955374,3136730,0,13290,533375,18.00,30.00,37.00,77.000000,40592,36.00,33682,36.00,78283,36.00,23433,461.00,52991,503.00,0,0.00,0,0.00,0,0,0,19925144,16233,1,13,0,0,0,34,5,95,0,0,0,0,0,0,0,28317190720,16124054607
140.99,1,727466,145493.20,726728,145345.60,12318412,3282152,0,14027,508529,17.00,30.00,37.00,70.000000,38888,40.00,32108,39.00,74350,40.00,22345,515.00,50508,563.00,0,0.00,0,0.00,0,0,0,37751072,33550,1,15,0,0,0,34,5,95,0,0,0,0,0,0,0,29889975479,18028671319
146.02,1,639547,127909.40,638898,127779.60,12637921,3409628,0,14675,447807,18.00,34.00,51.00,615.000000,34191,46.00,27879,46.00,65576,45.00,19484,578.00,43961,625.00,0,0.00,0,0.00,0,0,0,55577000,48815,0,17,0,0,0,34,5,95,0,0,0,0,0,0,0,31475201018,20826126377
151.05,2,386088,77217.60,385760,77152.00,12820723,3488867,0,15000,264233,9.00,27.00,37.00,63.000000,21366,46.00,17620,46.00,41066,46.00,12648,676.00,28827,746.00,0,0.00,0,0.00,0,0,0,13633640,11054,1,10,0,0,0,34,5,95,0,0,0,0,0,0,0,32186451920,22733763589
156.09,2,549194,109838.80,549195,109839.00,13013347,3626441,0,15000,328805,14.00,29.00,36.00,55.000000,36963,40.00,30278,39.00,70413,39.00,25145,521.00,57591,571.00,0,0.00,0,0.00,0,0,0,44042576,39917,1,12,0,0,0,34,5,95,0,0,0,0,0,0,0,33145564186,24718329185
161.11,2,375510,75102.00,375509,75101.80,13144107,3719701,0,15000,225405,15.00,75.00,1134.00,1210.000000,24983,85.00,20311,83.00,48200,83.00,17311,976.00,39299,1056.00,0,0.00,0,0.00,0,0,0,28313816,25137,3,14,0,0,0,34,5,95,0,0,0,0,0,0,0,33541642303,25598972532
166.23,2,191958,38391.60,191958,38391.60,13211676,3767775,0,15000,115186,28.00,825.00,1240.00,1427.000000,12735,111.00,10810,107.00,24605,108.00,8809,1063.00,19813,1138.00,0,0.00,0,0.00,0,0,0,20973728,17169,1,14,0,0,0,34,5,95,0,0,0,0,0,0,0,34281832348,26349663169
171.24,2,442382,88476.40,442382,88476.40,13367369,3878502,0,15000,265129,14.00,31.00,42.00,72.000000,29618,50.00,24636,50.00,56686,49.00,20368,730.00,45945,796.00,0,0.00,0,0.00,0,0,0,46139744,42418,0,16,0,0,0,34,5,95,0,0,0,0,0,0,0,35247689319,27321725618
176.29,2,491668,98333.60,491668,98333.60,13539017,4001531,0,15000,295183,14.00,30.00,39.00,66.000000,33010,45.00,27239,44.00,62815,43.00,22109,627.00,51312,683.00,0,0.00,0,0.00,0,0,0,39848240,31091,0,15,0,0,0,34,5,95,0,0,0,0,0,0,0,36220873181,28658859778
181.31,2,545996,109199.20,545996,109199.20,13730024,4138604,0,15000,327903,13.00,28.00,37.00,74.000000,36267,41.00,30047,40.00,69985,40.00,25245,582.00,56549,628.00,0,0.00,0,0.00,0,0,0,5244968,3779,1,10,0,0,0,52,5,95,0,0,0,0,0,0,0,35972320602,18025241569
186.33,2,483186,96637.20,483186,96637.20,13899419,4259674,0,15000,290128,15.00,31.00,39.00,74.000000,32533,45.00,26466,45.00,61589,44.00,22163,583.00,50307,645.00,0,0.00,0,0.00,0,0,0,57674168,51752,0,12,0,0,0,52,5,95,0,0,0,0,0,0,0,36941637911,19238992710
191.36,2,493440,98688.00,493440,98688.00,14071649,4383161,0,15000,296360,15.00,30.00,39.00,67.000000,33067,45.00,27181,44.00,63262,43.00,22555,622.00,51015,693.00,0,0.00,0,0.00,0,0,0,2099216,819,1,14,0,0,0,52,5,95,0,0,0,0,0,0,0,37874709976,21371346909
196.38,2,504819,100963.80,504819,100963.80,14248897,4509035,0,15000,303073,15.00,30.00,39.00,63.000000,33642,46.00,27648,46.00,64941,46.00,23138,629.00,52377,678.00,0,0.00,0,0.00,0,0,0,4196384,3134,1,13,0,0,0,52,5,95,0,0,0,0,0,0,0,38785281796,22853587008
201.40,2,543671,108734.20,543672,108734.40,14439424,4645185,0,15000,326549,14.00,28.00,35.00,55.000000,35964,41.00,29724,41.00,69645,41.00,24953,541.00,56837,600.00,0,0.00,0,0.00,0,0,0,25168064,21024,0,16,0,0,0,52,5,95,0,0,0,0,0,0,0,39962863232,24586630279
206.42,2,536914,107382.80,536913,107382.60,14627621,4779452,0,15000,322249,13.00,28.00,34.00,54.000000,35758,40.00,29539,40.00,68750,39.00,24734,543.00,55884,610.00,0,0.00,0,0.00,0,0,0,48236912,43491,0,15,0,0,0,52,5,95,0,0,0,0,0,0,0,40894556365,26759796919
211.44,2,569893,113978.60,569893,113978.60,14826967,4922948,0,15000,341982,13.00,27.00,33.00,48.000000,38001,38.00,31227,37.00,72947,37.00,26066,514.00,59669,580.00,0,0.00,0,0.00,0,0,0,28313816,23630,0,15,0,0,0,52,5,95,0,0,0,0,0,0,0,42045392310,28462547204
216.48,2,561753,112350.60,561753,112350.60,15023733,5063447,0,15000,337038,12.00,25.00,31.00,47.000000,37484,38.00,30854,37.00,72124,37.00,25568,473.00,58685,514.00,0,0.00,0,0.00,0,0,0,62917088,57239,0,14,0,0,0,52,5,95,0,0,0,0,0,0,0,42988010680,30968184071
221.51,2,544025,108805.00,544025,108805.00,15213533,5199053,0,15000,326841,13.00,28.00,34.00,52.000000,36226,43.00,29699,41.00,69843,42.00,24805,547.00,56611,616.00,0,0.00,0,0.00,0,0,0,28313816,24587,0,14,0,0,0,52,5,95,0,0,0,0,0,0,0,44123290143,32849979567
226.53,2,495584,99116.80,495584,99116.80,15386044,5323077,0,15000,297659,14.00,29.00,36.00,53.000000,33073,46.00,27150,44.00,63469,45.00,22398,583.00,51835,642.00,0,0.00,0,0.00,0,0,0,24119480,21594,2,17,0,0,0,52,5,95,0,0,0,0,0,0,0,44701203457,34191296004
231.98,2,293131,58626.20,293131,58626.20,15495101,5401387,0,15000,175858,15.00,35.00,49.00,87.000000,19698,63.00,15898,62.00,37756,60.00,13563,861.00,30358,976.00,0,0.00,0,0.00,0,0,0,18876560,14145,2,17,0,0,0,52,5,95,0,0,0,0,0,0,0,45270159801,35562105072
237.16,2,363655,72731.00,363655,72731.00,15616506,5488171,0,15000,218701,15.00,37.00,62.00,1139.000000,24288,66.00,19979,63.00,46260,65.00,16795,832.00,37632,934.00,0,0.00,0,0.00,0,0,0,66062840,56604,0,10,0,0,0,54,20,95,0,0,0,0,0,0,0,42194204457,20171322026
242.18,2,395356,79071.20,395356,79071.20,15755131,5587273,0,15000,237349,16.00,34.00,45.00,97.000000,26465,51.00,21780,49.00,50653,50.00,18085,734.00,41024,818.00,0,0.00,0,0.00,0,0,0,65014256,54320,0,14,0,0,0,54,20,95,0,0,0,0,0,0,0,42959631323,22219924294
247.21,2,521384,104276.80,521384,104276.80,15938361,5717815,0,15000,312546,13.00,28.00,35.00,60.000000,34581,41.00,28585,41.00,67071,40.00,23825,533.00,54776,597.00,0,0.00,0,0.00,0,0,0,17827976,13273,1,13,0,0,0,54,7,121,0,0,0,0,0,0,0,41830759717,24659965611
252.25,2,526771,105354.20,526771,105354.20,16122145,5848343,0,15000,315548,14.00,29.00,36.00,60.000000,35508,44.00,29063,42.00,67567,42.00,24144,565.00,54941,629.00,0,0.00,0,0.00,0,0,0,33556736,30005,0,13,0,0,0,54,7,121,0,0,0,0,0,0,0,42978824794,26013265939
257.27,2,531500,106300.00,531500,106300.00,16307873,5981285,0,15000,318649,13.00,28.00,35.00,53.000000,35545,41.00,29256,40.00,68217,40.00,24678,550.00,55155,628.00,0,0.00,0,0.00,0,0,0,53479832,48835,0,15,0,0,0,54,7,121,0,0,0,0,0,0,0,43936993277,28423158681
262.29,2,558084,111616.80,558084,111616.80,16502177,6121027,0,15000,334877,12.00,25.00,32.00,53.000000,37316,38.00,30720,37.00,71286,37.00,25535,482.00,58350,541.00,0,0.00,0,0.00,0,0,0,22022312,17341,1,14,0,0,0,54,7,121,0,0,0,0,0,0,0,44888105944,29967874643
267.32,2,523870,104774.00,523870,104774.00,16686321,6252272,0,15000,314385,13.00,27.00,34.00,49.000000,34652,40.00,28998,39.00,67265,39.00,24084,539.00,54486,609.00,0,0.00,0,0.00,0,0,0,41945408,38567,0,14,0,0,0,54,7,121,0,0,0,0,0,0,0,46021595517,31691641236
272.36,2,553939,110787.80,553939,110787.80,16880518,6391841,0,15000,332592,13.00,26.00,33.00,48.000000,36665,40.00,30651,38.00,70843,38.00,25454,483.00,57734,540.00,0,0.00,0,0.00,0,0,0,7342136,5782,1,13,0,0,0,54,7,121,0,0,0,0,0,0,0,46972533705,34182638625
277.40,2,566809,113361.80,566809,113361.80,17078933,6533033,0,15000,339669,12.00,26.00,32.00,48.000000,38227,37.00,31372,37.00,72780,36.00,25796,472.00,58965,525.00,0,0.00,0,0.00,0,0,0,55577000,47573,0,16,0,0,0,54,7,121,0,0,0,0,0,0,0,48119945913,35811925810
282.44,2,491943,98388.60,491943,98388.60,17251002,6655314,0,15000,294866,13.00,27.00,35.00,62.000000,32695,42.00,27146,42.00,62910,42.00,22658,558.00,51668,625.00,0,0.00,0,0.00,0,0,0,52431248,46233,0,18,0,0,0,54,7,121,0,0,0,0,0,0,0,49062186259,38062694911
287.47,2,535293,107058.60,535293,107058.60,17437597,6788087,0,15000,321513,13.00,27.00,34.00,61.000000,35585,41.00,29435,39.00,68294,39.00,24769,514.00,55697,563.00,0,0.00,0,0.00,0,0,0,14682224,12477,1,17,0,0,0,54,7,121,0,0,0,0,0,0,0,49997090344,39873395794
292.54,2,528905,105781.00,528906,105781.20,17623192,6920702,0,15000,316796,14.00,29.00,36.00,68.000000,35561,44.00,29272,43.00,68015,43.00,24271,577.00,54991,631.00,0,0.00,0,0.00,0,0,0,42993992,36432,2,10,0,0,0,45,38,121,0,0,0,0,0,0,0,43985024582,33640814427
297.57,2,233089,46617.80,233088,46617.60,17704783,6978933,0,15000,140252,21.00,85.00,1144.00,1220.000000,15682,94.00,12674,91.00,29749,91.00,10484,1145.00,24247,1298.00,0,0.00,0,0.00,0,0,0,61868504,54905,0,10,0,0,0,45,37,123,0,0,0,0,0,0,0,44590178844,30315312728
302.58,2,386279,77255.80,386279,77255.80,17840325,7075744,0,15000,231910,16.00,34.00,47.00,150.000000,25842,53.00,21105,52.00,49572,52.00,17866,774.00,39984,853.00,0,0.00,0,0.00,0,0,0,51382664,44043,0,14,0,0,0,45,37,123,0,0,0,0,0,0,0,45370061428,25101078906
307.61,2,478452,95690.40,478452,95690.40,18007837,7195061,0,15000,287139,14.00,30.00,38.00,84.000000,31956,48.00,26521,47.00,60868,46.00,22109,636.00,49859,703.00,0,0.00,0,0.00,0,0,0,40896824,32724,0,14,0,0,0,45,30,137,0,0,0,0,0,0,0,45149068160,26908707622
312.63,2,460438,92087.60,460438,92087.60,18169744,7310149,0,15000,276203,14.00,30.00,39.00,97.000000,30738,47.00,25351,48.00,59093,47.00,21296,667.00,47757,734.00,0,0.00,0,0.00,0,0,0,8390720,6709,1,14,0,0,0,45,17,163,0,0,0,0,0,0,0,43646868249,29338477697
317.66,2,498260,99652.00,498260,99652.00,18343671,7434141,0,15000,298627,13.00,28.00,35.00,58.000000,33253,44.00,27691,43.00,64019,43.00,22850,595.00,51820,674.00,0,0.00,0,0.00,0,0,0,17827992,13244,1,15,0,0,0,45,14,167,0,0,0,0,0,0,0,43914444203,31898901567
322.68,2,518702,103740.40,518484,103696.80,18524594,7564081,0,15224,310983,13.00,26.00,34.00,56.000000,34609,41.00,28329,40.00,66916,40.00,23866,527.00,53781,580.00,0,0.00,0,0.00,0,0,0,25168064,22350,0,18,0,0,0,45,11,168,0,0,0,0,0,0,0,44416495099,34073978547
327.70,2,507599,101519.80,504530,100906.00,18700443,7689938,0,18298,302275,13.00,27.00,40.00,1129.000000,33595,44.00,27574,43.00,65129,43.00,23257,549.00,52700,620.00,0,0.00,0,0.00,0,0,0,30410984,24185,0,20,0,0,0,45,11,168,0,0,0,0,0,0,0,45388718720,35752501333
332.74,2,402219,80443.80,395805,79161.00,18839619,7789167,0,24754,237325,15.00,50.00,1066.00,1248.000000,26465,70.00,21748,69.00,51075,68.00,17967,982.00,41225,1105.00,0,0.00,0,0.00,0,0,0,35653904,32587,0,18,0,0,0,45,11,168,0,0,0,0,0,0,0,46114615053,37773273281
337.77,2,529208,105841.60,519401,103880.20,19021552,7918259,0,34553,311411,12.00,26.00,32.00,49.000000,34651,40.00,28832,39.00,66847,39.00,23909,502.00,53751,552.00,0,0.00,0,0.00,0,0,0,56625584,46559,0,17,0,0,0,45,11,168,0,0,0,0,0,0,0,47073833292,39360396011
342.79,2,333441,66688.20,326740,65348.00,19135477,7999578,0,41230,195927,12.00,35.00,751.00,1142.000000,21882,62.00,17977,60.00,41798,59.00,14985,920.00,34171,1042.00,0,0.00,0,0.00,0,0,0,1050632,570,1,17,0,0,0,45,11,168,0,0,0,0,0,0,0,47659183533,40783183496
347.81,2,125773,25154.60,123248,24649.60,19178501,8030257,0,43738,74205,9.00,24.00,34.00,75.000000,8221,58.00,6699,56.00,15740,57.00,5695,962.00,12688,1127.00,0,0.00,0,0.00,0,0,0,17827976,15781,0,16,0,0,0,45,11,168,0,0,0,0,0,0,0,48025006087,42547431024
352.82,3,200160,40032.00,198677,39735.40,19255059,8066451,0,45220,112303,10.00,29.00,41.00,85.000000,15091,127.00,12309,135.00,29099,134.00,9232,1249.00,20643,1399.00,0,0.00,0,0.00,0,0,0,9439304,7602,1,7,0,0,0,35,41,177,0,0,0,0,0,0,0,39467659827,26967983545
357.84,3,429863,85972.60,429193,85838.60,19427037,8131007,0,45891,236196,15.00,33.00,47.00,139.000000,33956,60.00,28494,59.00,66167,58.00,19695,915.00,44685,1133.00,0,0.00,0,0.00,0,0,0,66062840,58698,0,11,0,0,0,35,36,187,0,0,0,0,0,0,0,39317682204,26967935145
362.85,3,432754,86550.80,432079,86415.80,19599401,8195963,0,46568,237097,15.00,33.00,44.00,142.000000,34131,49.00,28720,48.00,67074,47.00,19736,691.00,45321,794.00,0,0.00,0,0.00,0,0,0,66062840,57631,1,10,0,0,0,35,26,207,0,0,0,0,0,0,0,37870668836,28867800169
367.87,3,440424,88084.80,439734,87946.80,19774980,8261925,0,47253,241901,15.00,31.00,43.00,121.000000,33973,48.00,29262,47.00,68321,47.00,19721,672.00,46556,748.00,0,0.00,0,0.00,0,0,0,8390720,5961,2,10,0,0,0,35,25,209,0,0,0,0,0,0,0,38456176821,30535706999
372.90,3,422087,84417.40,421430,84286.00,19944278,8325389,0,47912,232442,15.00,33.00,46.00,82.000000,32680,49.00,27920,50.00,65372,49.00,18720,746.00,44296,817.00,0,0.00,0,0.00,0,0,0,3147800,1792,1,12,0,0,0,35,22,215,0,0,0,0,0,0,0,38877294634,32488548830
377.92,3,517368,103473.60,516561,103312.20,20150905,8402611,0,48719,283928,13.00,28.00,36.00,75.000000,39829,44.00,34568,43.00,80721,43.00,22681,574.00,54834,638.00,0,0.00,0,0.00,0,0,0,56625584,47548,0,13,0,0,0,35,20,219,0,0,0,0,0,0,0,39425492084,34445104194
382.94,3,515064,103012.80,514259,102851.80,20357017,8479586,0,49524,282896,13.00,27.00,34.00,63.000000,38593,42.00,34429,41.00,81006,41.00,22321,566.00,55014,615.00,0,0.00,0,0.00,0,0,0,40896824,36889,1,17,0,0,0,35,18,222,0,0,0,0,0,0,0,39691683661,36820410710
387.96,3,483431,96686.20,483028,96605.60,20550162,8552476,0,49927,265994,13.00,28.00,37.00,83.000000,36216,43.00,32562,42.00,75940,42.00,20902,610.00,51414,659.00,0,0.00,0,0.00,0,0,0,7342136,5267,1,14,0,0,0,35,16,224,0,0,0,0,0,0,0,40171999291,38834920015
392.98,3,541707,108341.40,541631,108326.20,20766576,8633942,0,50000,297821,12.00,26.00,34.00,62.000000,40277,42.00,36392,40.00,86326,40.00,23296,634.00,57519,683.00,0,0.00,0,0.00,0,0,0,19925144,17879,0,17,0,0,0,35,16,224,0,0,0,0,0,0,0,41350322948,40290251533
398.00,3,458406,91681.20,458407,91681.40,20949258,8702427,0,50000,251965,12.00,28.00,38.00,83.000000,33759,124.00,31097,127.00,72900,118.00,19312,1208.00,49374,1373.00,0,0.00,0,0.00,0,0,0,45091160,35266,0,18,0,0,0,35,16,224,0,0,0,0,0,0,0,42140630446,43243897698
403.01,3,171142,34228.40,171141,34228.20,21017868,8727971,0,50000,94073,17.00,52.00,84.00,4548.000000,12747,1544.00,11610,1571.00,26978,2100.00,7242,13893.00,18491,15281.00,0,0.00,0,0.00,0,0,0,22022312,18943,0,6,0,0,0,40,35,224,0,0,0,0,0,0,0,39340883163,26783198378
408.03,3,333835,66767.00,333835,66767.00,21151844,8778117,0,50000,183442,16.00,38.00,56.00,191.000000,23949,203.00,22858,199.00,53344,206.00,13897,2954.00,36345,2929.00,0,0.00,0,0.00,0,0,0,30410984,26348,0,9,0,0,0,36,29,237,0,0,0,0,0,0,0,37624440642,27757897997
413.06,3,372087,74417.40,372087,74417.40,21300237,8833729,0,50000,204610,15.00,37.00,55.00,132.000000,27278,90.00,25268,90.00,58962,88.00,15584,2732.00,40385,2549.00,0,0.00,0,0.00,0,0,0,61868504,53712,0,12,0,0,0,36,26,244,0,0,0,0,0,0,0,37476096028,29862889821
418.09,3,374697,74939.40,374697,74939.40,21450228,8889669,0,50000,206189,15.00,38.00,54.00,141.000000,26736,66.00,25359,64.00,59969,64.00,15511,1116.00,40933,1081.00,0,0.00,0,0.00,0,0,0,25168064,19896,1,11,0,0,0,36,24,246,0,0,0,0,0,0,0,37567406994,32163453941
423.12,3,423644,84728.80,423644,84728.80,21621107,8953794,0,50000,233085,16.00,34.00,47.00,90.000000,30212,55.00,29056,53.00,68017,53.00,17429,786.00,45846,832.00,0,0.00,0,0.00,0,0,0,28313816,23089,1,11,0,0,0,36,22,248,0,0,0,0,0,0,0,37948555319,34102514021
428.16,3,481467,96293.40,481467,96293.40,21814318,9026446,0,50000,264791,13.00,30.00,40.00,80.000000,34070,46.00,32821,45.00,77255,45.00,19602,643.00,52927,687.00,0,0.00,0,0.00,0,0,0,61868504,52167,0,13,0,0,0,36,21,249,0,0,0,0,0,0,0,38741134128,35446196316
