monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2875238712936,PHASE_B,100318,61,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2875238715363,PHASE_B,100642,127,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2875238715377,PHASE_B,100642,127,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2875238715389,PHASE_B,100642,127,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2}","{L0:2}",""
2875238715495,PHASE_B,100661,130,MERGE_DONE,0,0,0,"","3","","1","","2","","128",9,111,110,"","",""
2875238715502,PHASE_B,100663,132,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",9,118,117,"{L0:2}","{L1:1}",""
2875238718073,PHASE_B,100960,190,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2875238720626,PHASE_B,101274,253,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2875238720639,PHASE_B,101274,253,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875238720654,PHASE_B,101277,255,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",11,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875238720761,PHASE_B,101300,259,MERGE_DONE,0,0,0,"","6","","1","","2","","128",11,112,111,"","",""
2875238720764,PHASE_B,101300,259,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",11,115,114,"{L0:2, L1:1}","{L1:2}",""
2875238720768,PHASE_B,101301,259,MERGE_SUBMIT,3,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2875238720786,PHASE_B,101308,260,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",17,0,0,"{L1:2}","{L1:2}",""
2875238721027,PHASE_B,101333,266,MERGE_DONE,0,0,0,"","7","","2","","4","","256",17,241,241,"","",""
2875238721032,PHASE_B,101333,266,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",17,246,246,"{L1:2}","{L2:1}",""
2875238723323,PHASE_B,101598,318,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2875238725901,PHASE_B,101923,383,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2875238725913,PHASE_B,101923,383,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875238725929,PHASE_B,101925,384,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",12,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875238726042,PHASE_B,101940,388,MERGE_DONE,0,0,0,"","10","","1","","2","","128",12,118,118,"","",""
2875238726047,PHASE_B,101940,388,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",12,122,121,"{L0:2, L2:1}","{L1:1, L2:1}",""
2875238728565,PHASE_B,102240,447,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2875238731087,PHASE_B,102563,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875238731100,PHASE_B,102563,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875238731109,PHASE_B,102563,511,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875238731192,PHASE_B,102570,513,MERGE_DONE,0,0,0,"","13","","1","","2","","128",6,86,86,"","",""
2875238731196,PHASE_B,102570,513,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",6,89,89,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2875238731201,PHASE_B,102570,513,MERGE_SUBMIT,2,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2875238731219,PHASE_B,102578,515,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",17,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2875238731518,PHASE_B,102612,520,MERGE_DONE,0,0,0,"","14","","2","","4","","256",17,294,300,"","",""
2875238731521,PHASE_B,102612,520,MERGE_PUBLISH,0,2,32,"","14","","2","","4","","256",17,303,303,"{L1:2, L2:1}","{L2:2}",""
2875238731526,PHASE_B,102612,520,MERGE_SUBMIT,12,2,32,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2875238731541,PHASE_B,102612,520,MERGE_START,0,2,32,"[7,14]","","[2,2]","","[4,4]","","[256,256]","",8,0,0,"{L2:2}","{L2:2}",""
2875238731962,PHASE_B,102683,534,MERGE_DONE,0,0,0,"","15","","3","","8","","512",8,429,425,"","",""
2875238731966,PHASE_B,102683,534,MERGE_PUBLISH,0,1,32,"","15","","3","","8","","512",8,433,429,"{L2:2}","{L3:1}",""
2875238733660,PHASE_B,102878,574,SEAL,0,2,32,"","16","","0","","1","","64",0,0,0,"{L3:1}","{L0:1, L3:1}",""
2875238736282,PHASE_B,103191,637,SEAL,0,3,32,"","17","","0","","1","","64",0,0,0,"{L0:1, L3:1}","{L0:2, L3:1}",""
2875238736294,PHASE_B,103191,637,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2875238736302,PHASE_B,103191,637,MERGE_START,0,3,32,"[16,17]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2875238736381,PHASE_B,103217,641,MERGE_DONE,0,0,0,"","18","","1","","2","","128",6,82,82,"","",""
2875238736385,PHASE_B,103217,641,MERGE_PUBLISH,0,2,32,"","18","","1","","2","","128",6,84,84,"{L0:2, L3:1}","{L1:1, L3:1}",""
2875238738887,PHASE_B,103520,701,SEAL,0,3,32,"","19","","0","","1","","64",0,0,0,"{L1:1, L3:1}","{L0:1, L1:1, L3:1}",""
2875238741488,PHASE_B,103851,767,SEAL,0,4,32,"","20","","0","","1","","64",0,0,0,"{L0:1, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875238741500,PHASE_B,103851,767,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875238741572,PHASE_B,103861,770,MERGE_START,0,4,32,"[19,20]","","[0,0]","","[1,1]","","[64,64]","",48,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875238741807,PHASE_B,103890,776,MERGE_DONE,0,0,0,"","21","","1","","2","","128",48,258,257,"","",""
2875238741814,PHASE_B,103890,776,MERGE_PUBLISH,0,3,32,"","21","","1","","2","","128",48,264,262,"{L0:2, L1:1, L3:1}","{L1:2, L3:1}",""
2875238741821,PHASE_B,103890,776,MERGE_SUBMIT,9,3,32,"","","","","","","","",0,0,0,"{L1:2, L3:1}","{L1:2, L3:1}",""
2875238741861,PHASE_B,103890,776,MERGE_START,0,3,32,"[18,21]","","[1,1]","","[2,2]","","[128,128]","",26,0,0,"{L1:2, L3:1}","{L1:2, L3:1}",""
2875238742139,PHASE_B,103931,785,MERGE_DONE,0,0,0,"","22","","2","","4","","256",26,292,292,"","",""
2875238742147,PHASE_B,103931,785,MERGE_PUBLISH,0,2,32,"","22","","2","","4","","256",26,299,299,"{L1:2, L3:1}","{L2:1, L3:1}",""
2875238744188,PHASE_B,104151,831,SEAL,0,3,32,"","23","","0","","1","","64",0,0,0,"{L2:1, L3:1}","{L0:1, L2:1, L3:1}",""
2875238746757,PHASE_B,104482,895,SEAL,0,4,32,"","24","","0","","1","","64",0,0,0,"{L0:1, L2:1, L3:1}","{L0:2, L2:1, L3:1}",""
2875238746770,PHASE_B,104482,895,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L2:1, L3:1}","{L0:2, L2:1, L3:1}",""
2875238746776,PHASE_B,104483,896,MERGE_START,0,4,32,"[23,24]","","[0,0]","","[1,1]","","[64,64]","",5,0,0,"{L0:2, L2:1, L3:1}","{L0:2, L2:1, L3:1}",""
2875238746854,PHASE_B,104497,898,MERGE_DONE,0,0,0,"","25","","1","","2","","128",5,81,81,"","",""
2875238746858,PHASE_B,104497,898,MERGE_PUBLISH,0,3,32,"","25","","1","","2","","128",5,83,83,"{L0:2, L2:1, L3:1}","{L1:1, L2:1, L3:1}",""
2875238749296,PHASE_B,104797,958,SEAL,0,4,32,"","26","","0","","1","","64",0,0,0,"{L1:1, L2:1, L3:1}","{L0:1, L1:1, L2:1, L3:1}",""
2875238751813,PHASE_B,105113,1021,SEAL,0,5,32,"","27","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1, L3:1}","{L0:2, L1:1, L2:1, L3:1}",""
2875238751826,PHASE_B,105113,1021,MERGE_SUBMIT,0,5,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1, L3:1}","{L0:2, L1:1, L2:1, L3:1}",""
2875238751833,PHASE_B,105114,1022,MERGE_START,0,5,32,"[26,27]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L1:1, L2:1, L3:1}","{L0:2, L1:1, L2:1, L3:1}",""
2875238751912,PHASE_B,105134,1026,MERGE_DONE,0,0,0,"","28","","1","","2","","128",6,82,82,"","",""
2875238751916,PHASE_B,105135,1026,MERGE_PUBLISH,0,4,32,"","28","","1","","2","","128",6,84,84,"{L0:2, L1:1, L2:1, L3:1}","{L1:2, L2:1, L3:1}",""
2875238751920,PHASE_B,105136,1026,MERGE_SUBMIT,2,4,32,"","","","","","","","",0,0,0,"{L1:2, L2:1, L3:1}","{L1:2, L2:1, L3:1}",""
2875238751957,PHASE_B,105136,1026,MERGE_START,0,4,32,"[25,28]","","[1,1]","","[2,2]","","[128,128]","",38,0,0,"{L1:2, L2:1, L3:1}","{L1:2, L2:1, L3:1}",""
2875238752158,PHASE_B,105173,1033,MERGE_DONE,0,0,0,"","29","","2","","4","","256",38,202,202,"","",""
2875238752162,PHASE_B,105173,1033,MERGE_PUBLISH,0,3,32,"","29","","2","","4","","256",38,204,204,"{L1:2, L2:1, L3:1}","{L2:2, L3:1}",""
2875238752165,PHASE_B,105173,1033,MERGE_SUBMIT,9,3,32,"","","","","","","","",0,0,0,"{L2:2, L3:1}","{L2:2, L3:1}",""
2875238752195,PHASE_B,105175,1033,MERGE_START,0,3,32,"[22,29]","","[2,2]","","[4,4]","","[256,256]","",21,0,0,"{L2:2, L3:1}","{L2:2, L3:1}",""
2875238753634,PHASE_B,105361,1071,MERGE_DONE,0,0,0,"","30","","3","","8","","512",21,1445,1445,"","",""
2875238753659,PHASE_B,105361,1071,MERGE_PUBLISH,0,2,32,"","30","","3","","8","","512",21,1470,1464,"{L2:2, L3:1}","{L3:2}",""
2875238753669,PHASE_B,105361,1071,MERGE_SUBMIT,48,2,32,"","","","","","","","",0,0,0,"{L3:2}","{L3:2}",""
2875238753678,PHASE_B,105361,1071,MERGE_START,0,2,32,"[15,30]","","[3,3]","","[8,8]","","[512,512]","",10,0,0,"{L3:2}","{L3:2}",""
2875238754398,PHASE_B,105445,1087,SEAL,0,3,32,"","32","","0","","1","","64",0,0,0,"{L3:2}","{L0:1, L3:2}",""
2875238754749,PHASE_B,105486,1098,MERGE_DONE,0,0,0,"","31","","4","","16","","1024",10,1071,1071,"","",""
2875238754757,PHASE_B,105491,1099,MERGE_PUBLISH,0,2,32,"","31","","4","","16","","1024",10,1079,1079,"{L0:1, L3:2}","{L0:1, L4:1}",""
2875238756960,PHASE_B,105759,1149,SEAL,0,3,32,"","33","","0","","1","","64",0,0,0,"{L0:1, L4:1}","{L0:2, L4:1}",""
2875238756974,PHASE_B,105759,1149,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L4:1}","{L0:2, L4:1}",""
2875238757062,PHASE_B,105769,1154,MERGE_START,0,3,32,"[32,33]","","[0,0]","","[1,1]","","[64,64]","",72,0,0,"{L0:2, L4:1}","{L0:2, L4:1}",""
2875238757306,PHASE_B,105800,1159,MERGE_DONE,0,0,0,"","34","","1","","2","","128",72,258,257,"","",""
2875238757335,PHASE_B,105810,1162,MERGE_PUBLISH,0,2,32,"","34","","1","","2","","128",72,284,275,"{L0:2, L4:1}","{L1:1, L4:1}",""
2875238759573,PHASE_B,106077,1213,SEAL,0,3,32,"","35","","0","","1","","64",0,0,0,"{L1:1, L4:1}","{L0:1, L1:1, L4:1}",""
2875238762202,PHASE_B,106386,1278,SEAL,0,4,32,"","36","","0","","1","","64",0,0,0,"{L0:1, L1:1, L4:1}","{L0:2, L1:1, L4:1}",""
2875238762219,PHASE_B,106386,1278,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L4:1}","{L0:2, L1:1, L4:1}",""
2875238762234,PHASE_B,106391,1280,MERGE_START,0,4,32,"[35,36]","","[0,0]","","[1,1]","","[64,64]","",11,0,0,"{L0:2, L1:1, L4:1}","{L0:2, L1:1, L4:1}",""
2875238762404,PHASE_B,106420,1283,MERGE_DONE,0,0,0,"","37","","1","","2","","128",11,176,176,"","",""
2875238762415,PHASE_B,106420,1283,MERGE_PUBLISH,0,3,32,"","37","","1","","2","","128",11,185,184,"{L0:2, L1:1, L4:1}","{L1:2, L4:1}",""
2875238762420,PHASE_B,106420,1283,MERGE_SUBMIT,5,3,32,"","","","","","","","",0,0,0,"{L1:2, L4:1}","{L1:2, L4:1}",""
2875238762463,PHASE_B,106420,1283,MERGE_START,0,3,32,"[34,37]","","[1,1]","","[2,2]","","[128,128]","",30,0,0,"{L1:2, L4:1}","{L1:2, L4:1}",""
2875238762751,PHASE_B,106468,1292,MERGE_DONE,0,0,0,"","38","","2","","4","","256",30,303,303,"","",""
2875238762758,PHASE_B,106471,1294,MERGE_PUBLISH,0,2,32,"","38","","2","","4","","256",30,307,307,"{L1:2, L4:1}","{L2:1, L4:1}",""
2875238764833,PHASE_B,106715,1343,SEAL,0,3,32,"","39","","0","","1","","64",0,0,0,"{L2:1, L4:1}","{L0:1, L2:1, L4:1}",""
2875238767397,PHASE_B,107046,1407,SEAL,0,4,32,"","40","","0","","1","","64",0,0,0,"{L0:1, L2:1, L4:1}","{L0:2, L2:1, L4:1}",""
2875238767410,PHASE_B,107046,1407,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L2:1, L4:1}","{L0:2, L2:1, L4:1}",""
2875238767423,PHASE_B,107046,1407,MERGE_START,0,4,32,"[39,40]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2, L2:1, L4:1}","{L0:2, L2:1, L4:1}",""
2875238767562,PHASE_B,107064,1412,MERGE_DONE,0,0,0,"","41","","1","","2","","128",9,144,144,"","",""
2875238767568,PHASE_B,107064,1412,MERGE_PUBLISH,0,3,32,"","41","","1","","2","","128",9,148,148,"{L0:2, L2:1, L4:1}","{L1:1, L2:1, L4:1}",""
2875238769969,PHASE_B,107369,1471,SEAL,0,4,32,"","42","","0","","1","","64",0,0,0,"{L1:1, L2:1, L4:1}","{L0:1, L1:1, L2:1, L4:1}",""
2875238772664,PHASE_B,107674,1533,SEAL,0,5,32,"","43","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1, L4:1}","{L0:2, L1:1, L2:1, L4:1}",""
2875238772676,PHASE_B,107674,1533,MERGE_SUBMIT,0,5,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1, L4:1}","{L0:2, L1:1, L2:1, L4:1}",""
2875238772801,PHASE_B,107705,1539,MERGE_START,0,5,32,"[42,43]","","[0,0]","","[1,1]","","[64,64]","",103,0,0,"{L0:2, L1:1, L2:1, L4:1}","{L0:2, L1:1, L2:1, L4:1}",""
2875238773106,PHASE_B,107748,1549,MERGE_DONE,0,0,0,"","44","","1","","2","","128",103,324,324,"","",""
2875238773124,PHASE_B,107748,1549,MERGE_PUBLISH,0,4,32,"","44","","1","","2","","128",103,338,337,"{L0:2, L1:1, L2:1, L4:1}","{L1:2, L2:1, L4:1}",""
2875238773159,PHASE_B,107748,1549,MERGE_SUBMIT,13,4,32,"","","","","","","","",0,0,0,"{L1:2, L2:1, L4:1}","{L1:2, L2:1, L4:1}",""
