monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2875254976298,PHASE_B,100642,126,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2875254982132,PHASE_B,101267,251,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2875254982160,PHASE_B,101267,251,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2875254982244,PHASE_B,101293,257,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",70,0,0,"{L0:2}","{L0:2}",""
2875254982658,PHASE_B,101351,269,MERGE_DONE,0,0,0,"","3","","1","","2","","256",70,428,427,"","",""
2875254982669,PHASE_B,101351,269,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",70,438,437,"{L0:2}","{L1:1}",""
2875254987997,PHASE_B,101920,382,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2875254994135,PHASE_B,102555,510,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2875254994161,PHASE_B,102555,510,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875254994215,PHASE_B,102568,512,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",36,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2875254994857,PHASE_B,102650,528,MERGE_DONE,0,0,0,"","6","","1","","2","","256",36,658,658,"","",""
2875254994871,PHASE_B,102650,528,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",36,671,670,"{L0:2, L1:1}","{L1:2}",""
2875254994886,PHASE_B,102650,528,MERGE_SUBMIT,19,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2875254994901,PHASE_B,102650,528,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",17,0,0,"{L1:2}","{L1:2}",""
2875254995376,PHASE_B,102699,541,MERGE_DONE,0,0,0,"","7","","2","","4","","512",17,480,479,"","",""
2875254995408,PHASE_B,102699,541,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",17,511,488,"{L1:2}","{L2:1}",""
2875255000454,PHASE_B,103195,639,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2875255006557,PHASE_B,103843,767,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2875255006575,PHASE_B,103843,767,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875255006592,PHASE_B,103843,767,MERGE_START,0,3,16,"[8,9]","","[0,0]","","[1,1]","","[128,128]","",13,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2875255006784,PHASE_B,103860,771,MERGE_DONE,0,0,0,"","10","","1","","2","","256",13,196,196,"","",""
2875255006788,PHASE_B,103860,771,MERGE_PUBLISH,0,2,16,"","10","","1","","2","","256",13,200,199,"{L0:2, L2:1}","{L1:1, L2:1}",""
2875255013286,PHASE_B,104473,892,SEAL,0,3,16,"","11","","0","","1","","128",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2875255019720,PHASE_B,105116,1022,SEAL,0,4,16,"","12","","0","","1","","128",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875255019740,PHASE_B,105116,1022,MERGE_SUBMIT,0,4,16,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875255019780,PHASE_B,105120,1025,MERGE_START,0,4,16,"[11,12]","","[0,0]","","[1,1]","","[128,128]","",27,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2875255020053,PHASE_B,105156,1032,MERGE_DONE,0,0,0,"","13","","1","","2","","256",27,286,286,"","",""
2875255020060,PHASE_B,105159,1032,MERGE_PUBLISH,0,3,16,"","13","","1","","2","","256",27,292,291,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2875255020067,PHASE_B,105162,1032,MERGE_SUBMIT,8,3,16,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2875255020108,PHASE_B,105171,1033,MERGE_START,0,3,16,"[10,13]","","[1,1]","","[2,2]","","[256,256]","",41,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2875255020710,PHASE_B,105238,1046,MERGE_DONE,0,0,0,"","14","","2","","4","","512",41,603,603,"","",""
2875255020715,PHASE_B,105238,1046,MERGE_PUBLISH,0,2,16,"","14","","2","","4","","512",41,608,608,"{L1:2, L2:1}","{L2:2}",""
2875255020719,PHASE_B,105238,1046,MERGE_SUBMIT,24,2,16,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2875255020742,PHASE_B,105238,1046,MERGE_START,0,2,16,"[7,14]","","[2,2]","","[4,4]","","[512,512]","",16,0,0,"{L2:2}","{L2:2}",""
2875255021847,PHASE_B,105365,1074,MERGE_DONE,0,0,0,"","15","","3","","8","","1024",16,1110,1110,"","",""
2875255021854,PHASE_B,105368,1074,MERGE_PUBLISH,0,1,16,"","15","","3","","8","","1024",16,1117,1117,"{L2:2}","{L3:1}",""
2875255026149,PHASE_B,105757,1151,SEAL,0,2,16,"","16","","0","","1","","128",0,0,0,"{L3:1}","{L0:1, L3:1}",""
2875255032502,PHASE_B,106394,1277,SEAL,0,3,16,"","17","","0","","1","","128",0,0,0,"{L0:1, L3:1}","{L0:2, L3:1}",""
2875255032522,PHASE_B,106394,1277,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2875255032632,PHASE_B,106414,1281,MERGE_START,0,3,16,"[16,17]","","[0,0]","","[1,1]","","[128,128]","",85,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2875255033131,PHASE_B,106478,1296,MERGE_DONE,0,0,0,"","18","","1","","2","","256",85,525,523,"","",""
2875255033135,PHASE_B,106480,1297,MERGE_PUBLISH,0,2,16,"","18","","1","","2","","256",85,529,527,"{L0:2, L3:1}","{L1:1, L3:1}",""
2875255038823,PHASE_B,107037,1406,SEAL,0,3,16,"","19","","0","","1","","128",0,0,0,"{L1:1, L3:1}","{L0:1, L1:1, L3:1}",""
2875255045076,PHASE_B,107681,1535,SEAL,0,4,16,"","20","","0","","1","","128",0,0,0,"{L0:1, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875255045095,PHASE_B,107681,1535,MERGE_SUBMIT,0,4,16,"","","","","","","","",0,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875255045152,PHASE_B,107687,1536,MERGE_START,0,4,16,"[19,20]","","[0,0]","","[1,1]","","[128,128]","",32,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2875255045753,PHASE_B,107773,1553,MERGE_DONE,0,0,0,"","21","","1","","2","","256",32,621,621,"","",""
2875255045775,PHASE_B,107775,1553,MERGE_PUBLISH,0,3,16,"","21","","1","","2","","256",32,638,637,"{L0:2, L1:1, L3:1}","{L1:2, L3:1}",""
