elapsed_sec,event_type,job_id,reason,input_level,output_level,sst_path,num_range_deletions,data_size,num_entries,dropped_records
4.73,compaction,16,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000043.sst,0,251285320,238785,4993
4.90,flush,20,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000050.sst,0,63651014,60955,0
5.27,flush,21,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000054.sst,0,64408487,61681,0
5.59,flush,22,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000058.sst,0,63382036,60697,0
5.94,compaction,19,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000048.sst,0,373079539,354517,6081
5.94,flush,23,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000062.sst,0,64624959,61888,0
6.37,compaction,25,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000064.sst,0,92863164,88247,3535
6.37,flush,27,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000067.sst,0,63950067,61242,0
6.43,compaction,24,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000063.sst,0,152685747,145090,4672
6.69,flush,32,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000072.sst,0,64325035,61601,0
7.05,flush,33,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000075.sst,0,64200483,61480,0
7.42,flush,34,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000078.sst,0,61738137,59123,0
7.78,flush,35,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000081.sst,0,64326647,61602,0
8.17,flush,37,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000086.sst,0,64570943,61834,0
8.32,compaction,31,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000070.sst,0,543859573,516797,15072
8.57,flush,40,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000091.sst,0,63668001,60970,0
8.68,compaction,36,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000083.sst,0,253891137,241251,2555
8.83,compaction,38,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000088.sst,0,147074335,139760,7349
8.85,compaction,39,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000089.sst,0,146752977,139456,7457
8.92,flush,43,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000095.sst,0,64610178,61872,0
9.27,flush,46,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000100.sst,0,64339171,61613,0
9.67,flush,47,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000103.sst,0,64539227,61805,0
10.02,flush,48,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000106.sst,0,64316367,61590,0
10.39,flush,50,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000110.sst,0,64180917,61461,0
10.73,flush,51,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000113.sst,0,64194129,61474,0
11.01,compaction,49,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000107.sst,0,257674978,244855,2025
11.22,flush,52,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000117.sst,0,63803401,61099,0
11.36,compaction,45,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000098.sst,0,734547773,698023,17365
11.57,flush,58,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000120.sst,0,64021741,61309,0
11.90,flush,60,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000122.sst,0,64285158,61561,0
12.40,flush,64,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000128.sst,0,63920381,61210,0
12.46,compaction,55,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000118.sst,0,187964466,178621,9305
12.63,flush,65,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000131.sst,0,64777051,62032,0
12.96,compaction,62,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000125.sst,0,320105897,304159,2745
12.97,compaction,63,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000124.sst,0,187430186,178114,9254
12.98,flush,68,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000134.sst,0,64215504,61494,0
13.36,flush,72,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000137.sst,0,64616539,61878,0
13.72,flush,73,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000140.sst,0,64595447,61857,0
14.12,flush,74,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000143.sst,0,63365932,60679,0
14.45,flush,76,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000147.sst,0,64022310,61308,0
14.82,flush,77,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000150.sst,0,63907892,61199,0
14.99,compaction,75,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000144.sst,0,257323938,244515,1393
15.20,flush,79,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000153.sst,0,64653407,61913,0
15.53,flush,83,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000156.sst,0,62328128,59686,0
15.90,flush,85,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000160.sst,0,64636911,61897,0
16.27,flush,87,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000163.sst,0,64184809,61463,0
16.46,compaction,84,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000157.sst,0,255531385,242802,1304
16.64,flush,91,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000166.sst,0,64778850,62033,0
16.79,compaction,71,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000135.sst,0,1146826947,1089793,33754
17.02,flush,95,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000170.sst,0,63929487,61219,0
17.41,flush,96,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000172.sst,0,64611842,61872,0
17.75,flush,97,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000175.sst,0,63239482,60559,0
18.10,flush,98,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000178.sst,0,64397412,61667,0
18.50,flush,100,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000182.sst,0,64245636,61521,0
18.84,flush,101,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000185.sst,0,63338976,60653,0
19.08,compaction,99,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000179.sst,0,257014759,244216,1101
19.25,flush,103,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000188.sst,0,64006196,61293,0
19.64,flush,106,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000191.sst,0,64211996,61489,0
20.02,flush,109,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000195.sst,0,64689332,61947,0
20.43,flush,111,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000198.sst,0,64571708,61834,0
20.49,compaction,108,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000192.sst,0,256743633,243958,998
20.78,flush,115,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000201.sst,0,64388842,61658,0
21.13,flush,118,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000204.sst,0,64542107,61806,0
21.46,flush,122,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000208.sst,0,64852655,62103,0
21.82,flush,126,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000211.sst,0,64701090,61957,0
22.13,compaction,120,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000205.sst,0,259211635,246299,946
22.19,flush,128,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000214.sst,0,64813966,62066,0
22.60,flush,133,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000217.sst,0,64683002,61941,0
22.81,compaction,94,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000168.sst,0,1801494890,1711900,50603
22.81,compaction,136,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000215.sst,0,0,0,0
23.01,flush,138,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000221.sst,0,64536646,61799,0
23.43,flush,140,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000226.sst,0,63797575,61092,0
23.45,compaction,137,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000219.sst,0,135776237,129024,1036
23.58,compaction,134,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000218.sst,0,260140103,247181,886
23.62,compaction,139,kCompaction,5,6,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000222.sst,0,202926433,192834,0
23.82,flush,144,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000231.sst,0,64166189,61445,0
24.16,flush,145,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000233.sst,0,64607395,61867,0
24.55,flush,146,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000236.sst,0,64187802,61465,0
24.93,flush,147,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000239.sst,0,64865156,62114,0
25.34,flush,149,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000243.sst,0,64774491,62027,0
25.72,flush,150,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000246.sst,0,64228648,61504,0
25.87,compaction,148,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000240.sst,0,259005231,246102,789
26.07,flush,152,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000249.sst,0,63750709,61046,0
26.44,flush,156,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000252.sst,0,64659175,61917,0
26.82,flush,158,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000256.sst,0,64329184,61601,0
27.29,flush,160,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000259.sst,0,64558314,61820,0
27.42,compaction,157,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000253.sst,0,258623406,245742,752
27.73,flush,165,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000262.sst,0,64137349,61417,0
28.14,flush,168,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000265.sst,0,64428898,61695,0
28.53,flush,172,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000269.sst,0,64696901,61952,0
28.92,flush,175,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000271.sst,0,64798100,62049,0
29.15,compaction,169,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000266.sst,0,258668879,245784,749
29.35,flush,178,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000274.sst,0,64643165,61901,0
29.74,flush,181,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000277.sst,0,64145148,61424,0
30.13,flush,185,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000281.sst,0,64345222,61616,0
30.59,flush,188,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000284.sst,0,64616443,61875,0
30.62,compaction,183,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000279.sst,0,259547616,246622,704
31.00,flush,193,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000287.sst,0,63277302,60593,0
31.40,flush,195,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000290.sst,0,64751779,62004,0
31.81,flush,200,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000294.sst,0,63272106,60588,0
32.19,flush,202,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000297.sst,0,63885144,61175,0
32.20,compaction,143,kCompaction,0,5,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000229.sst,0,2518783503,2393509,82283
32.31,compaction,197,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000292.sst,0,258290593,245425,663
32.57,flush,207,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000301.sst,0,64296144,61568,0
32.98,flush,208,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000303.sst,0,63865905,61157,0
33.36,flush,209,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000306.sst,0,64459897,61725,0
33.70,flush,210,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000309.sst,0,63773977,61067,0
34.05,flush,212,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000313.sst,0,64504886,61768,0
34.53,flush,213,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000316.sst,0,64866391,62114,0
34.86,compaction,211,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000310.sst,0,257773355,244932,585
35.11,flush,214,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000319.sst,0,63634136,60934,0
35.46,flush,218,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000322.sst,0,64534129,61795,0
35.75,flush,220,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000325.sst,0,64126103,61406,0
36.10,flush,223,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000328.sst,0,62008593,59378,0
36.33,compaction,219,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000323.sst,0,258894217,245997,614
36.44,flush,226,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000331.sst,0,64311293,61583,0
36.84,flush,230,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000334.sst,0,64633879,61892,0
37.20,flush,234,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000338.sst,5,62368371,59727,0
37.61,flush,237,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000341.sst,29,64088366,61398,0
37.73,compaction,231,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000336.sst,0,256458430,243683,576
38.00,flush,241,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000344.sst,85,64786986,62123,0
38.38,flush,244,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000347.sst,111,64775815,62138,0
38.77,flush,248,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000351.sst,111,64769463,62133,0
39.16,flush,251,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000354.sst,111,63628235,61039,0
39.38,compaction,245,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000348.sst,228,257486078,244643,513
39.54,flush,254,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000357.sst,111,63544133,60959,0
39.97,flush,258,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000360.sst,110,64716231,62081,0
40.32,flush,262,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000364.sst,113,64697899,62066,0
40.82,flush,265,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000367.sst,113,64709556,62077,0
40.85,compaction,259,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000361.sst,424,258133468,245246,523
41.13,flush,269,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000370.sst,112,64654701,62023,0
41.51,flush,272,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000373.sst,114,64678592,62048,0
41.88,flush,276,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000377.sst,106,63286026,60707,0
42.29,flush,279,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000380.sst,111,64248814,61634,0
42.56,compaction,273,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000374.sst,439,260264737,247285,477
42.70,flush,282,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000383.sst,113,64921566,62280,0
43.07,flush,285,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000386.sst,110,64059119,61452,0
43.48,flush,289,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000390.sst,110,64834692,62193,0
43.89,compaction,287,kCompaction,0,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000387.sst,423,258044980,245182,451
43.90,flush,292,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000393.sst,113,64074883,61469,0
44.29,flush,296,Write Buffer Full,-1,0,/home/wam/grad/s14-range-delete-study/scratch/longcycle_formal/db_LC20-R1-T0-NATIVE/000397.sst,113,64536658,61911,0
