elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
70.54,1,726904,145380.80,726904,145380.80,8299798,1672830,5861,0,508511,20.00,35.00,44.00,86.000000,38648,46.00,32161,47.00,74643,48.00,22308,479.00,49898,519.00,0,0.00,736,92.00,0,0,0,12585056,9548,1,10,0,0,0,8,8,103,0,0,0,0,0,0,0,10965625298,12023738735
75.57,1,725370,145074.00,725370,145074.00,8662403,1817553,6596,0,507444,19.00,34.00,44.00,112.000000,38371,46.00,31658,48.00,74751,49.00,22173,488.00,50236,535.00,0,0.00,736,94.00,0,0,0,31459568,28648,0,7,0,0,0,7,12,108,0,0,0,0,0,0,0,10667751400,10728701465
80.60,1,777107,155421.40,777107,155421.40,9050515,1973505,7385,0,543504,17.00,32.00,41.00,75.000000,41217,44.00,34128,46.00,80041,47.00,23758,463.00,53671,513.00,0,0.00,788,87.00,0,0,0,26216648,23550,0,7,0,0,0,8,14,114,0,0,0,0,0,0,0,10650975750,13182431938
85.63,1,762809,152561.80,762809,152561.80,9433556,2127174,8164,0,533491,16.00,32.00,45.00,97.000000,40418,47.00,33497,51.00,78682,51.00,23215,564.00,52731,614.00,0,0.00,775,98.00,0,0,0,19925144,16515,1,11,0,0,0,6,11,122,0,0,0,0,0,0,0,10709356639,13100930340
90.69,1,776503,155300.60,776503,155300.60,9818752,2281556,8945,0,543146,15.00,29.00,38.00,72.000000,41390,45.00,34145,48.00,79625,48.00,23793,476.00,53616,521.00,0,0.00,788,80.00,0,0,0,15730808,12178,1,11,0,0,0,10,13,122,0,0,0,0,0,0,0,11770370246,13559722668
95.72,1,722811,144562.20,722811,144562.20,10179018,2426044,9679,0,505048,19.00,35.00,45.00,86.000000,38531,49.00,31987,53.00,74053,54.00,22310,544.00,50149,595.00,0,0.00,733,84.00,0,0,0,37751072,33964,1,13,0,0,0,10,10,128,0,0,0,0,0,0,0,12777626339,14158440188
100.75,1,477502,95500.40,477502,95500.40,10417180,2520950,10165,0,333865,22.00,67.00,1159.00,1230.000000,25496,91.00,21246,102.00,48582,101.00,14473,850.00,33357,945.00,0,0.00,483,1152.00,0,0,0,65014256,59776,2,10,0,0,0,10,9,128,0,0,0,0,0,0,0,13383701018,15500501112
105.77,1,275763,55152.60,275763,55152.60,10553635,2575580,10440,0,192833,26.00,75.00,1167.00,1406.000000,14695,102.00,12231,118.00,28184,117.00,8550,972.00,18989,1086.00,0,0.00,281,536.00,0,0,0,5244968,4400,2,13,0,0,0,10,9,128,0,0,0,0,0,0,0,14361401772,16273517838
111.06,1,391155,78231.00,391156,78231.20,10751793,2655073,10844,0,273527,23.00,49.00,101.00,1193.000000,20741,98.00,17246,111.00,40174,107.00,12043,937.00,27029,1093.00,0,0.00,396,162.00,0,0,0,45091160,41356,0,9,0,0,0,11,15,129,0,0,0,0,0,0,0,14519452609,15194420755
116.10,1,736154,147230.80,736153,147230.60,11120380,2802251,11592,0,514171,18.00,33.00,43.00,84.000000,39563,45.00,32256,49.00,75532,49.00,22526,472.00,51357,532.00,0,0.00,748,87.00,0,0,0,14682224,12787,1,11,0,0,0,11,11,136,0,0,0,0,0,0,0,15460828669,15132813705
121.16,1,660473,132094.60,660473,132094.60,11447849,2933097,12257,0,461830,18.00,33.00,43.00,77.000000,35188,50.00,29212,56.00,67626,55.00,19995,544.00,45953,609.00,0,0.00,669,90.00,0,0,0,49285496,42717,0,16,0,0,0,11,9,135,0,0,0,0,0,0,0,16885139336,18019248771
126.19,1,715076,143015.20,715076,143015.20,11804708,3076596,12985,0,499539,18.00,33.00,43.00,93.000000,38186,45.00,31561,50.00,73328,50.00,22094,490.00,49643,544.00,0,0.00,725,94.00,0,0,0,60819920,55498,0,7,0,0,0,15,15,136,0,0,0,0,0,0,0,17725637557,13809404243
131.22,1,685897,137179.40,685897,137179.40,12146947,3213473,13679,0,479771,18.00,34.00,43.00,98.000000,36565,48.00,30202,51.00,69934,52.00,21151,508.00,47578,567.00,0,0.00,696,85.00,0,0,0,50334080,46056,0,15,0,0,0,15,12,142,0,0,0,0,0,0,0,18766206911,16686256531
136.24,1,671047,134209.40,671047,134209.40,12482641,3347723,14359,0,469870,18.00,34.00,43.00,79.000000,35663,48.00,29535,53.00,68628,54.00,20599,518.00,46070,582.00,0,0.00,683,90.00,0,0,0,30410984,27074,1,12,0,0,0,15,9,141,0,0,0,0,0,0,0,19762919189,19349961417
141.27,1,582861,116572.20,582861,116572.20,12772882,3463456,14946,0,407456,15.00,30.00,37.00,64.000000,31337,45.00,25501,49.00,59890,50.00,17578,487.00,40510,542.00,0,0.00,588,82.00,0,0,0,2099216,898,1,13,0,0,0,15,9,141,0,0,0,0,0,0,0,21254367923,22001247450
146.30,2,315593,63118.60,315593,63118.60,12891334,3539657,15000,0,195048,14.00,38.00,55.00,158.000000,20388,56.00,16695,71.00,38909,72.00,13553,899.00,30945,2340.00,0,0.00,55,58.00,0,0,0,15730808,12942,0,7,0,0,0,20,17,142,0,0,0,0,0,0,0,20874890018,15117586628
151.31,2,469817,93963.40,469817,93963.40,13055856,3657044,15000,0,281213,16.00,35.00,47.00,103.000000,31432,49.00,25788,58.00,60312,59.00,21644,717.00,49429,884.00,0,0.00,0,0.00,0,0,0,67111424,60521,0,11,0,0,0,17,15,146,0,0,0,0,0,0,0,20140587691,16895329433
156.33,2,447281,89456.20,447281,89456.20,13212659,3768558,15000,0,268498,15.00,35.00,47.00,94.000000,29755,53.00,24637,61.00,57268,62.00,20402,769.00,46720,914.00,0,0.00,0,0.00,0,0,0,38799656,33797,0,11,0,0,0,17,13,148,0,0,0,0,0,0,0,20662038392,19978117929
161.35,2,512628,102525.60,512628,102525.60,13392870,3897125,15000,0,307404,14.00,30.00,39.00,73.000000,34365,45.00,28555,50.00,65712,50.00,23557,573.00,53035,676.00,0,0.00,0,0.00,0,0,0,62917088,49936,0,12,0,0,0,17,11,149,0,0,0,0,0,0,0,21284902543,22345655573
166.39,2,391938,78387.60,391938,78387.60,13528770,3994181,15000,0,234914,14.00,37.00,58.00,133.000000,26409,77.00,21552,126.00,50520,134.00,17952,2792.00,40591,3939.00,0,0.00,0,0.00,0,0,0,51382664,43824,0,13,0,0,0,17,10,148,0,0,0,0,0,0,0,21822717008,23894910225
171.42,2,390458,78091.60,390458,78091.60,13665964,4092513,15000,0,234482,16.00,38.00,55.00,114.000000,26147,81.00,21693,145.00,49772,149.00,17848,2275.00,40516,3222.00,0,0.00,0,0.00,0,0,0,55577000,49958,0,6,0,0,0,22,18,148,0,0,0,0,0,0,0,21364968420,15580043637
176.45,2,471740,94348.00,471740,94348.00,13830193,4209852,15000,0,283125,15.00,33.00,46.00,109.000000,31531,49.00,25765,69.00,60589,68.00,21535,803.00,49195,1351.00,0,0.00,0,0.00,0,0,0,34605320,28688,0,8,0,0,0,17,20,153,0,0,0,0,0,0,0,21168525731,18383964336
181.51,2,463647,92729.40,463647,92729.40,13992523,4326194,15000,0,278520,15.00,34.00,48.00,107.000000,31064,54.00,25475,63.00,59103,61.00,21232,786.00,48253,960.00,0,0.00,0,0.00,0,0,0,18876560,15754,1,9,0,0,0,10,23,163,0,0,0,0,0,0,0,19783379164,18046992961
186.53,2,500582,100116.40,500582,100116.40,14169082,4452569,15000,0,301087,15.00,32.00,41.00,79.000000,33445,45.00,27378,51.00,64110,52.00,22956,604.00,51606,758.00,0,0.00,0,0.00,0,0,0,15730808,13193,1,10,0,0,0,10,15,172,0,0,0,0,0,0,0,18907199872,19880484169
191.57,2,517059,103411.80,517060,103412.00,14349261,4581536,15000,0,310194,14.00,31.00,41.00,84.000000,34215,46.00,28349,51.00,66580,51.00,23706,653.00,54017,790.00,0,0.00,0,0.00,0,0,0,23070896,21089,1,12,0,0,0,10,13,171,0,0,0,0,0,0,0,19635129286,22232836580
196.59,2,520476,104095.20,520475,104095.00,14532520,4711672,15000,0,312852,13.00,28.00,39.00,178.000000,34416,44.00,28592,51.00,66453,51.00,23764,684.00,54397,810.00,0,0.00,0,0.00,0,0,0,40896824,35215,0,7,0,0,0,19,22,173,0,0,0,0,0,0,0,19352009160,16012344064
201.61,2,501036,100207.20,501036,100207.20,14708419,4836922,15000,0,300587,14.00,30.00,41.00,116.000000,33639,46.00,27453,53.00,64198,56.00,23004,916.00,52155,1443.00,0,0.00,0,0.00,0,0,0,41945408,37485,0,9,0,0,0,12,23,181,0,0,0,0,0,0,0,18317531408,17171250556
206.64,2,405737,81147.40,405737,81147.40,14849614,4938001,15000,0,243151,15.00,36.00,51.00,123.000000,27223,60.00,22475,65.00,51997,66.00,18648,993.00,42243,1337.00,0,0.00,0,0.00,0,0,0,39848240,36274,0,13,0,0,0,12,15,192,0,0,0,0,0,0,0,17475230941,19912650515
211.66,2,513647,102729.40,513648,102729.60,15029554,5066727,15000,0,308162,14.00,29.00,37.00,69.000000,34246,43.00,28223,46.00,65997,47.00,23342,595.00,53678,692.00,0,0.00,0,0.00,0,0,0,63965672,54642,0,5,0,0,0,18,18,195,0,0,0,0,0,0,0,16996565057,20840205586
216.68,2,592330,118466.00,592329,118465.80,15236419,5215440,15000,0,356041,13.00,28.00,36.00,114.000000,39561,37.00,32074,39.00,75475,39.00,27361,437.00,61817,500.00,0,0.00,0,0.00,0,0,0,52431248,48369,0,5,0,0,0,10,27,197,0,0,0,0,0,0,0,17118073138,18901286781
221.70,2,575833,115166.60,575834,115166.80,15439057,5360788,15000,0,346115,13.00,25.00,33.00,108.000000,38314,41.00,31693,43.00,73778,43.00,26222,484.00,59712,542.00,0,0.00,0,0.00,0,0,0,32508152,28776,0,11,0,0,0,4,24,214,0,0,0,0,0,0,0,14313534083,19311752921
226.74,2,607700,121540.00,607699,121539.80,15650642,5512843,15000,0,364817,13.00,26.00,34.00,62.000000,40407,38.00,33387,40.00,78034,40.00,27671,435.00,63383,484.00,0,0.00,0,0.00,0,0,0,37751072,32970,0,7,0,0,0,11,23,217,0,0,0,0,0,0,0,14469916856,18157979177
231.77,2,578360,115672.00,578361,115672.20,15853335,5657689,15000,0,346877,14.00,29.00,37.00,90.000000,38666,40.00,31484,41.00,74501,41.00,26522,471.00,60312,520.00,0,0.00,0,0.00,0,0,0,25168064,20086,0,9,0,0,0,11,20,218,0,0,0,0,0,0,0,15306058572,20875854880
236.81,2,565458,113091.60,565457,113091.40,16050514,5798625,15000,0,339208,17.00,33.00,41.00,101.000000,37832,39.00,31035,41.00,72230,41.00,26049,474.00,59102,517.00,0,0.00,0,0.00,0,0,0,63965672,55856,0,9,0,0,0,15,19,220,0,0,0,0,0,0,0,15164550521,19680798186
241.83,2,567928,113585.60,567928,113585.60,16249405,5940118,15000,0,340509,15.00,30.00,38.00,67.000000,37793,39.00,31363,41.00,72837,41.00,26056,490.00,59370,538.00,0,0.00,0,0.00,0,0,0,44042576,37014,0,9,0,0,0,15,17,222,0,0,0,0,0,0,0,16247266777,21900425888
246.85,2,627178,125435.60,627178,125435.60,16469397,6096326,15000,0,375817,15.00,29.00,37.00,71.000000,41811,35.00,34836,37.00,80550,37.00,28888,419.00,65276,457.00,0,0.00,0,0.00,0,0,0,56625584,49790,0,6,0,0,0,13,24,225,0,0,0,0,0,0,0,16260846621,19124518268
251.88,2,588829,117765.80,588829,117765.80,16675679,6244313,15000,0,353295,16.00,31.00,38.00,83.000000,39549,38.00,32385,40.00,75749,40.00,26959,449.00,60892,500.00,0,0.00,0,0.00,0,0,0,60819920,50298,0,8,0,0,0,13,21,229,0,0,0,0,0,0,0,17003101010,21664406324
256.92,2,475150,95030.00,475150,95030.00,16841103,6362313,15000,0,285245,15.00,33.00,47.00,373.000000,31267,52.00,26089,146.00,61030,145.00,21748,951.00,49771,1238.00,0,0.00,0,0.00,0,0,0,39848240,33386,0,10,0,0,0,13,19,227,0,0,0,0,0,0,0,17974600075,24068881562
261.96,2,243805,48761.00,243805,48761.00,16926587,6423190,15000,0,146388,20.00,51.00,76.00,227.000000,16243,178.00,13342,276.00,31031,365.00,11371,8284.00,25431,11740.00,0,0.00,0,0.00,0,0,0,3147800,1316,1,4,0,0,0,11,27,229,0,0,0,0,0,0,0,16763371519,19722861993
266.98,2,346003,69200.60,346003,69200.60,17047450,6509743,15000,0,207421,18.00,42.00,59.00,154.000000,22953,137.00,19385,190.00,44433,165.00,15907,1535.00,35903,4936.00,0,0.00,0,0.00,0,0,0,47188328,38783,0,8,0,0,0,9,26,232,0,0,0,0,0,0,0,16469680590,21883347421
272.00,2,347650,69530.00,347650,69530.00,17168991,6596774,15000,0,208419,16.00,41.00,60.00,152.000000,23377,71.00,18983,139.00,44574,139.00,15884,1601.00,36413,5579.00,0,0.00,0,0.00,0,0,0,14682224,11873,0,3,0,0,0,14,25,235,0,0,0,0,0,0,0,15740279073,21402068211
277.03,2,416092,83218.40,416092,83218.40,17314315,6701117,15000,0,249535,18.00,41.00,57.00,138.000000,27906,60.00,23155,102.00,53148,82.00,19023,877.00,43325,2686.00,0,0.00,0,0.00,0,0,0,35653904,31940,0,7,0,0,0,6,31,239,0,0,0,0,0,0,0,14020627063,19910288971
282.05,2,417533,83506.60,417533,83506.60,17460533,6804827,15000,0,250327,17.00,38.00,50.00,132.000000,27878,53.00,23230,63.00,53252,61.00,19219,793.00,43627,1033.00,0,0.00,0,0.00,0,0,0,38799656,34540,0,11,0,0,0,6,25,244,0,0,0,0,0,0,0,13465539796,22773898095
287.07,2,485746,97149.20,485746,97149.20,17630938,6926740,15000,0,291743,17.00,37.00,50.00,148.000000,32240,48.00,26544,51.00,62444,52.00,22365,688.00,50410,817.00,0,0.00,0,0.00,0,0,0,29362400,26467,0,6,0,0,0,8,28,250,0,0,0,0,0,0,0,12115945355,20548302477
292.09,2,478016,95603.20,478016,95603.20,17798177,7046227,15000,0,286869,17.00,36.00,49.00,129.000000,31929,50.00,26432,55.00,61201,54.00,21963,718.00,49622,827.00,0,0.00,0,0.00,0,0,0,10487888,7391,1,3,0,0,0,13,28,252,0,0,0,0,0,0,0,12248198106,20258500033
297.11,2,494077,98815.40,494077,98815.40,17971044,7169320,16159,0,295850,17.00,37.00,49.00,147.000000,32694,64.00,26978,71.00,63147,71.00,22616,642.00,51639,734.00,0,0.00,1153,71.00,0,0,0,6293552,5032,1,8,0,0,0,10,27,255,0,0,0,0,0,0,0,12432676053,21665111481
302.13,2,523056,104611.20,523056,104611.20,18152923,7299078,18181,0,311653,18.00,35.00,50.00,96.000000,34965,98.00,28853,105.00,66868,109.00,24236,529.00,54463,599.00,0,0.00,2018,90.00,0,0,0,19925144,16713,0,7,0,0,0,9,32,260,0,0,0,0,0,0,0,12379707128,20506236177
307.15,2,455693,91138.60,455693,91138.60,18311829,7412255,20510,0,272468,17.00,37.00,61.00,195.000000,30218,127.00,24812,144.00,57975,141.00,20835,717.00,47053,896.00,0,0.00,2333,101.00,0,0,0,50334080,42846,0,8,0,0,0,9,27,264,0,0,0,0,0,0,0,11843778939,23490692157
312.17,2,342556,68511.20,342556,68511.20,18431537,7496886,21910,0,204576,16.00,40.00,58.00,186.000000,22953,141.00,18803,182.00,43667,178.00,15722,1376.00,35437,4666.00,0,0.00,1397,83.00,0,0,0,6293552,5106,1,5,0,0,0,8,31,266,0,0,0,0,0,0,0,11500499423,21261659799
317.20,2,326678,65335.60,326678,65335.60,18545238,7578215,23530,0,195097,16.00,42.00,61.00,132.000000,21830,183.00,17855,198.00,41775,197.00,14974,1088.00,33519,4047.00,0,0.00,1628,105.00,0,0,0,26216648,23757,0,5,0,0,0,12,27,268,0,0,0,0,0,0,0,11451109887,22043284847
322.22,2,357462,71492.40,357462,71492.40,18669768,7667342,25769,0,213081,14.00,36.00,54.00,132.000000,23732,177.00,19720,205.00,45470,200.00,16302,844.00,36944,1234.00,0,0.00,2214,91.00,0,0,0,61868504,55870,0,5,0,0,0,5,29,272,0,0,0,0,0,0,0,9764993720,20874616202
327.25,2,358665,71733.00,358665,71733.00,18793665,7755633,30319,0,212186,14.00,35.00,56.00,103.000000,23836,311.00,19404,318.00,45447,328.00,16318,765.00,36928,1033.00,0,0.00,4545,85.00,0,0,0,33556736,31428,0,5,0,0,0,7,30,273,0,0,0,0,0,0,0,9960414736,22836683194
332.29,2,238589,47717.80,238589,47717.80,18875964,7813913,32727,0,141625,14.00,40.00,64.00,155.000000,15805,295.00,13221,389.00,30318,371.00,10858,1729.00,24327,5239.00,0,0.00,2435,113.00,0,0,0,59771336,52324,0,2,0,0,0,5,29,270,0,0,0,0,0,0,0,9112368475,22318149538
337.30,2,220862,44172.40,220863,44172.60,18952629,7868764,35152,0,131152,14.00,39.00,63.00,130.000000,14737,340.00,11963,388.00,27882,379.00,10098,1333.00,22609,5435.00,0,0.00,2422,120.00,0,0,0,8390720,6785,0,3,0,0,0,6,33,274,0,0,0,0,0,0,0,5020972634,20423420865
342.33,2,195606,39121.20,195605,39121.00,19020329,7916954,36667,0,116359,10.00,31.00,46.00,127.000000,12770,171.00,10659,192.00,25171,194.00,8779,1044.00,20347,1200.00,0,0.00,1520,98.00,0,0,0,6293552,5529,1,1,0,0,0,4,29,274,0,0,0,0,0,0,0,2291409138,20135269663
347.35,2,209114,41822.80,209114,41822.80,19092714,7969050,38927,0,123899,8.00,24.00,37.00,88.000000,13857,227.00,11275,230.00,26649,240.00,9436,646.00,21747,775.00,0,0.00,2251,87.00,0,0,0,9439304,7951,0,4,0,0,0,3,26,271,0,0,0,0,0,0,0,3564829299,19019607996
352.38,2,162400,32480.00,162400,32480.00,19148358,8008782,41976,0,95539,8.00,25.00,39.00,86.000000,10809,279.00,8657,303.00,20707,306.00,7186,604.00,16462,753.00,0,0.00,3040,100.00,0,0,0,53479832,46274,0,2,0,0,0,5,25,271,0,0,0,0,0,0,0,1788347071,20904404851
357.41,3,222374,44474.80,222374,44474.80,19228728,8056520,45117,0,127822,9.00,33.00,49.00,84.000000,15517,320.00,12887,320.00,30282,328.00,10087,524.00,22621,640.00,0,0.00,3158,73.00,0,0,0,2099216,1117,1,1,0,0,0,7,23,266,0,0,0,0,0,0,0,903216447,19670075146
362.42,3,613331,122666.20,613331,122666.20,19474266,8148511,46075,0,336691,17.00,35.00,50.00,104.000000,48485,34.00,40318,61.00,94584,59.00,28343,488.00,63953,708.00,0,0.00,957,100.00,0,0,0,33556736,30307,0,7,0,0,0,3,27,269,0,0,0,0,0,0,0,3007061799,20120091398
367.45,3,589874,117974.80,589874,117974.80,19709319,8237417,46997,0,323902,17.00,35.00,50.00,115.000000,46034,38.00,39248,59.00,91410,59.00,26463,481.00,61896,688.00,0,0.00,921,101.00,0,0,0,59771336,52742,0,6,0,0,0,5,24,270,0,0,0,0,0,0,0,2463957059,20231484500
372.47,3,604296,120859.20,604296,120859.20,19950810,8327944,47939,0,331834,17.00,34.00,49.00,120.000000,46812,37.00,40185,56.00,93873,57.00,26888,439.00,63762,628.00,0,0.00,942,95.00,0,0,0,23070896,18923,1,6,0,0,0,4,22,268,0,0,0,0,0,0,0,4565369464,21024215346
377.50,3,681259,136251.80,681259,136251.80,20223980,8429686,49003,0,374559,16.00,31.00,42.00,87.000000,51753,31.00,45550,44.00,106315,44.00,29815,363.00,72203,442.00,0,0.00,1064,85.00,0,0,0,35653904,28626,0,7,0,0,0,4,24,266,0,0,0,0,0,0,0,7257340909,23002608260
382.53,3,659740,131948.00,659740,131948.00,20486900,8529147,49763,0,362535,16.00,32.00,41.00,79.000000,49711,29.00,44246,44.00,103682,44.00,28584,380.00,70218,455.00,0,0.00,764,86.00,0,0,0,33556736,30841,0,4,0,0,0,5,25,263,0,0,0,0,0,0,0,7928922089,22824296489
387.55,3,657673,131534.60,657674,131534.80,20750647,8628023,49984,0,361840,17.00,32.00,40.00,102.000000,49127,26.00,44153,42.00,104081,42.00,28300,375.00,69952,462.00,0,0.00,221,77.00,0,0,0,30410984,27043,0,4,0,0,0,11,22,259,0,0,0,0,0,0,0,10013945086,22290195029
392.59,3,670473,134094.60,670472,134094.40,21018346,8727749,50000,0,368244,17.00,32.00,41.00,127.000000,49232,26.00,45357,42.00,106881,42.00,28387,384.00,72354,469.00,0,0.00,17,80.00,0,0,0,27265232,23827,0,10,0,0,0,7,20,260,0,0,0,0,0,0,0,9436058514,20851186969
397.62,3,649212,129842.40,649213,129842.60,21278468,8825183,50000,0,357430,16.00,31.00,39.00,69.000000,47008,28.00,44374,43.00,103231,43.00,27053,406.00,70117,488.00,0,0.00,0,0.00,0,0,0,14682224,12967,1,5,0,0,0,8,21,258,0,0,0,0,0,0,0,10355627688,22273589088
402.65,3,679278,135855.60,679277,135855.40,21549534,8927072,50000,0,373312,16.00,30.00,39.00,100.000000,48717,25.00,46313,40.00,108566,41.00,28075,378.00,74294,511.00,0,0.00,0,0.00,0,0,0,26216648,23130,0,12,0,0,0,8,16,259,0,0,0,0,0,0,0,11531160070,22878676323
407.67,3,597658,119531.60,597658,119531.60,21788646,9017157,50000,0,329433,16.00,34.00,50.00,207.000000,42416,26.00,40691,51.00,95943,51.00,24246,518.00,64930,737.00,0,0.00,0,0.00,0,0,0,51382664,46390,0,4,0,0,0,10,21,258,0,0,0,0,0,0,0,12796250269,22491772983
412.70,3,539358,107871.60,539359,107871.80,22004210,9097589,50000,0,296663,17.00,36.00,50.00,149.000000,37649,28.00,36863,56.00,87112,56.00,21615,573.00,59456,1045.00,0,0.00,0,0.00,0,0,0,53479832,43275,0,9,0,0,0,9,19,263,0,0,0,0,0,0,0,13013566221,24914030963
417.74,3,299877,59975.40,299876,59975.20,22123940,9142341,50000,0,165139,19.00,47.00,69.00,144.000000,20902,43.00,20564,252.00,48206,274.00,12083,3791.00,32982,10223.00,0,0.00,0,0.00,0,0,0,37751072,33848,0,8,0,0,0,12,22,262,0,0,0,0,0,0,0,13178191975,26398500761
422.76,3,235661,47132.20,235661,47132.20,22218393,9177751,50000,0,129638,20.00,49.00,74.00,140.000000,16336,38.00,16410,3028.00,37889,2211.00,9457,8078.00,25931,17738.00,0,0.00,0,0.00,0,0,0,46139744,42438,0,3,0,0,0,8,23,264,0,0,0,0,0,0,0,10934359386,20797665988
427.78,3,290033,58006.60,290034,58006.80,22335230,9221675,50000,0,159831,19.00,45.00,67.00,133.000000,19993,35.00,20095,499.00,46981,310.00,11410,4988.00,31724,10993.00,0,0.00,0,0.00,0,0,0,28313816,24757,0,4,0,0,0,13,19,275,0,0,0,0,0,0,0,8199620550,20339778714
