elapsed_sec,phase_id,interval_trace_ops,interval_trace_iops,interval_db_api_ops,interval_db_api_iops,cum_new_puts,cum_update_puts,cum_del_ranges,cum_clean_noops,put_cnt,put_p50,put_p95,put_p99,put_p999,get_del_cnt,get_del_p99,get_adj_cnt,get_adj_p99,get_ctl_cnt,get_ctl_p99,scan_inter_cnt,scan_inter_p99,scan_non_cnt,scan_non_p99,scan_bound_cnt,scan_bound_p99,del_range_cnt,del_range_p99,stall_micros_delta,is_write_stopped,is_write_slowdown,memtable_size_bytes,memtable_tombstones,num_imm,l0_files,l1_files,l2_files,l3_files,l4_files,l5_files,l6_files,l0_bytes,l1_bytes,l2_bytes,l3_bytes,l4_bytes,l5_bytes,l6_bytes,pending_compaction_bytes,disk_bytes
55.47,0,388644,77728.80,388644,77728.80,5979980,853863,1128,0,310167,30.00,100.00,1241.00,2402.000000,15576,105.00,13006,106.00,30174,105.00,5789,1073.00,13365,1160.00,0,0.00,567,1312.00,0,0,0,27265232,24680,0,20,0,0,0,0,20,7,0,0,0,0,0,0,0,12976850922,13087907688
60.50,0,214522,42904.40,214522,42904.40,6130860,875453,1442,0,171566,36.00,1252.00,2365.00,2531.000000,8541,138.00,6951,141.00,16583,141.00,3198,1311.00,7370,1435.00,0,0.00,313,2441.00,0,0,0,24119480,22089,1,18,0,0,0,0,20,7,0,0,0,0,0,0,0,13220021171,14698900274
65.51,1,470584,94116.80,470584,94116.80,6443718,931941,2093,0,367713,26.00,54.00,172.00,1222.000000,19973,83.00,16528,87.00,38214,85.00,8458,927.00,19049,925.00,0,0.00,649,471.00,0,0,0,36702488,33236,1,9,0,0,0,0,28,13,0,0,0,0,0,0,0,14124158229,8578826022
70.55,1,545582,109116.40,545582,109116.40,6717550,1041184,2647,0,382132,22.00,40.00,52.00,158.000000,28815,56.00,24149,57.00,55723,57.00,16531,631.00,37679,664.00,0,0.00,553,102.00,0,0,0,24119480,19829,1,14,0,0,0,0,21,27,0,0,0,0,0,0,0,14611532732,11065559688
75.58,1,531746,106349.20,531746,106349.20,6982849,1146817,3187,0,371780,20.00,38.00,53.00,193.000000,28074,63.00,23445,66.00,54666,66.00,16408,755.00,36836,794.00,0,0.00,537,108.00,0,0,0,41945408,37988,0,16,0,0,0,0,14,41,0,0,0,0,0,0,0,14938452755,13669315668
80.62,1,444754,88950.80,444754,88950.80,7203633,1234986,3635,0,310564,23.00,45.00,63.00,209.000000,23643,73.00,19709,74.00,45617,75.00,13706,848.00,31062,918.00,0,0.00,453,113.00,0,0,0,42993992,38870,0,7,0,0,0,8,17,50,0,0,0,0,0,0,0,13857426061,8768183378
85.64,1,603799,120759.80,603800,120760.00,7504342,1354978,4246,0,421911,21.00,38.00,50.00,107.000000,32133,51.00,26670,54.00,61762,53.00,18737,578.00,41974,621.00,0,0.00,613,98.00,0,0,0,22022312,18290,2,11,0,0,0,8,15,54,0,0,0,0,0,0,0,14715751213,11210639671
90.71,1,580817,116163.40,580816,116163.20,7796485,1471648,4838,0,406629,19.00,35.00,46.00,128.000000,30958,53.00,25209,57.00,59353,57.00,17757,581.00,40322,634.00,0,0.00,588,87.00,0,0,0,33556736,29357,0,12,0,0,0,8,6,72,0,0,0,0,0,0,0,14690118484,13441353991
95.74,1,588324,117664.80,588325,117665.00,8090345,1589098,5434,0,411275,19.00,34.00,45.00,90.000000,31389,53.00,26050,57.00,60424,56.00,18016,580.00,40572,639.00,0,0.00,599,88.00,0,0,0,49285496,43804,0,8,0,0,0,19,3,78,0,0,0,0,0,0,0,15139762715,14815510301
100.76,1,723081,144616.20,723080,144616.00,8453598,1734381,6173,0,506158,18.00,32.00,41.00,78.000000,38401,45.00,31724,48.00,74357,48.00,22051,481.00,49657,526.00,0,0.00,732,79.00,0,0,0,26216648,23171,1,13,0,0,0,19,3,78,0,0,0,0,0,0,0,16760496084,11153733641
105.80,1,621603,124320.60,621604,124320.80,8762633,1857720,6800,0,435102,18.00,33.00,45.00,88.000000,32930,54.00,27170,57.00,63755,57.00,19010,615.00,43007,702.00,0,0.00,630,88.00,0,0,0,13633640,11706,1,17,0,0,0,19,3,78,0,0,0,0,0,0,0,18213934504,12982469776
110.83,1,625520,125104.00,625519,125103.80,9074344,1983287,7433,0,437299,17.00,32.00,43.00,82.000000,33131,53.00,27501,57.00,64758,58.00,19042,667.00,43151,734.00,0,0.00,637,84.00,0,0,0,11536472,9836,1,18,0,0,0,19,3,78,0,0,0,0,0,0,0,19656997882,14797928858
115.86,1,347033,69406.60,347033,69406.60,9246263,2051905,7784,0,242304,20.00,105.00,1194.00,1402.000000,18472,122.00,15244,136.00,36071,135.00,10601,1319.00,23989,1517.00,0,0.00,352,1353.00,0,0,0,37751072,30736,0,21,0,0,0,19,3,78,0,0,0,0,0,0,0,20515705566,17230021867
120.88,1,515789,103157.80,515789,103157.80,9505100,2155877,8310,0,360844,21.00,43.00,164.00,1359.000000,27395,97.00,22737,115.00,52882,114.00,15784,1054.00,35626,1177.00,0,0.00,521,161.00,0,0,0,46139744,40500,0,11,0,0,0,18,11,82,0,0,0,0,0,0,0,19225771178,12518011860
125.90,1,532157,106431.40,532157,106431.40,9770933,2262679,8850,0,372522,20.00,38.00,53.00,113.000000,28169,59.00,23390,67.00,54441,67.00,16329,667.00,36766,754.00,0,0.00,540,109.00,0,0,0,17827976,14965,1,12,0,0,0,18,7,90,0,0,0,0,0,0,0,19630334778,14787449352
130.93,1,516884,103376.80,516884,103376.80,10029360,2366059,9375,0,361114,20.00,38.00,52.00,109.000000,27745,63.00,22759,68.00,52721,69.00,15901,747.00,36118,833.00,0,0.00,526,107.00,0,0,0,27265232,24270,1,11,0,0,0,18,5,94,0,0,0,0,0,0,0,20389246782,16996767137
135.96,1,543727,108745.40,543727,108745.40,10301336,2474424,9927,0,379898,20.00,37.00,48.00,94.000000,28825,58.00,24228,62.00,55996,61.00,16633,639.00,37595,709.00,0,0.00,552,91.00,0,0,0,11536472,8644,2,14,0,0,0,18,4,94,0,0,0,0,0,0,0,21262027470,19324806049
141.04,1,575430,115086.00,575430,115086.00,10587468,2589125,10509,0,402293,19.00,35.00,46.00,84.000000,30703,54.00,25356,60.00,58624,60.00,17816,605.00,40055,704.00,0,0.00,583,92.00,0,0,0,15730808,11990,1,15,0,0,0,18,3,94,0,0,0,0,0,0,0,22420990210,21326902466
146.06,1,558107,111621.40,558107,111621.40,10866783,2700698,11075,0,390216,19.00,36.00,50.00,101.000000,29952,57.00,24480,64.00,57266,63.00,17073,692.00,38553,783.00,0,0.00,567,98.00,0,0,0,7342136,5683,1,13,0,0,0,29,4,95,0,0,0,0,0,0,0,22925185884,13325357574
151.10,1,706284,141256.80,706284,141256.80,11219582,2841549,11793,0,493465,17.00,31.00,40.00,72.000000,37698,44.00,31101,47.00,72337,48.00,21499,485.00,49470,540.00,0,0.00,714,73.00,0,0,0,16779392,14197,1,15,0,0,0,29,4,95,0,0,0,0,0,0,0,24505625449,15074764074
156.13,1,580072,116014.40,580073,116014.60,11508421,2957418,12380,0,405316,17.00,33.00,47.00,77.000000,30854,55.00,25760,64.00,59435,63.00,17838,691.00,40280,804.00,0,0.00,590,94.00,0,0,0,28313816,23125,0,19,0,0,0,29,4,95,0,0,0,0,0,0,0,25933757447,17436936866
161.15,1,490829,98165.80,490829,98165.80,11753197,3055574,12878,0,343255,18.00,41.00,112.00,1239.000000,26347,82.00,21619,93.00,50281,91.00,15060,954.00,33767,1077.00,0,0.00,500,1192.00,0,0,0,17827976,12940,1,15,0,0,0,29,4,95,0,0,0,0,0,0,0,26899698896,19275025626
166.17,1,556222,111244.40,556221,111244.20,12030466,3167189,13442,0,388823,18.00,36.00,52.00,95.000000,29594,68.00,24560,82.00,56685,81.00,17225,846.00,38773,1012.00,0,0.00,562,115.00,0,0,0,6293552,4118,1,15,0,0,0,29,4,95,0,0,0,0,0,0,0,28172161126,21380195656
171.20,1,638883,127776.60,638884,127776.80,12350585,3294691,14091,0,447275,18.00,32.00,41.00,77.000000,33921,51.00,28023,57.00,65381,57.00,19372,566.00,44263,648.00,0,0.00,648,79.00,0,0,0,14682224,11029,1,19,0,0,0,29,4,95,0,0,0,0,0,0,0,29592926273,23678987350
176.22,1,599554,119910.80,599554,119910.80,12650174,3414084,14699,0,418928,18.00,33.00,44.00,79.000000,32210,55.00,26425,63.00,61657,62.00,18266,631.00,41459,725.00,0,0.00,609,90.00,0,0,0,36702488,32821,0,17,0,0,0,29,4,95,0,0,0,0,0,0,0,31001225897,25444358650
181.25,2,355955,71191.00,355955,71191.00,12819407,3488011,15000,0,244107,10.00,29.00,42.00,67.000000,19672,46.00,16026,53.00,37884,52.00,11679,623.00,26283,727.00,0,0.00,304,70.00,0,0,0,58722752,53141,0,8,0,0,0,27,16,97,0,0,0,0,0,0,0,28891633028,16358857558
186.27,2,442590,88518.00,442589,88517.80,12973632,3598492,15000,0,265115,17.00,36.00,49.00,113.000000,29816,50.00,24507,56.00,56586,56.00,20346,661.00,46219,790.00,0,0.00,0,0.00,0,0,0,24119480,18903,1,12,0,0,0,27,9,110,0,0,0,0,0,0,0,28476836687,18677034028
191.29,2,432971,86594.20,432971,86594.20,13125378,3706164,15000,0,259388,17.00,34.00,43.00,83.000000,28918,48.00,23495,53.00,55759,53.00,19771,600.00,45640,701.00,0,0.00,0,0.00,0,0,0,46139744,40057,0,13,0,0,0,27,7,113,0,0,0,0,0,0,0,28987665376,20877006679
196.31,2,494134,98826.80,494134,98826.80,13298572,3829740,15000,0,296615,16.00,32.00,39.00,68.000000,32906,46.00,27554,51.00,63318,50.00,22757,542.00,50984,620.00,0,0.00,0,0.00,0,0,0,46139744,41704,0,13,0,0,0,27,5,114,0,0,0,0,0,0,0,29449031148,23021267548
201.33,2,499051,99810.20,499051,99810.20,13474008,3954747,15000,0,299473,15.00,32.00,41.00,72.000000,33243,47.00,27810,55.00,63586,55.00,22734,643.00,52205,746.00,0,0.00,0,0.00,0,0,0,48236928,40173,0,12,0,0,0,27,4,117,0,0,0,0,0,0,0,30209349917,24811427050
206.37,2,537038,107407.60,537038,107407.60,13661086,4089109,15000,0,322273,15.00,30.00,37.00,56.000000,36226,42.00,29436,46.00,68846,46.00,24454,516.00,55803,595.00,0,0.00,0,0.00,0,0,0,10487888,7195,1,14,0,0,0,27,4,117,0,0,0,0,0,0,0,31183799464,26532977484
211.39,2,482936,96587.20,482936,96587.20,13830152,4209865,15000,0,289899,15.00,31.00,40.00,72.000000,32111,50.00,26481,55.00,61946,55.00,22293,608.00,50206,696.00,0,0.00,0,0.00,0,0,0,5244968,4333,1,13,0,0,0,27,4,117,0,0,0,0,0,0,0,32101680044,28312570579
216.41,2,544908,108981.60,544908,108981.60,14020864,4346642,15000,0,327385,14.00,29.00,36.00,57.000000,36565,41.00,29896,45.00,69746,45.00,24985,513.00,56331,605.00,0,0.00,0,0.00,0,0,0,28313816,24255,0,16,0,0,0,27,4,117,0,0,0,0,0,0,0,33271123896,29833005895
221.43,2,463919,92783.80,463919,92783.80,14184123,4462819,15000,0,278825,16.00,33.00,45.00,81.000000,30956,48.00,25316,53.00,59559,54.00,21192,673.00,48071,783.00,0,0.00,0,0.00,0,0,0,61868504,56785,0,10,0,0,0,16,36,119,0,0,0,0,0,0,0,28074118841,24705777043
226.47,2,511526,102305.20,511526,102305.20,14361973,4590016,15000,0,306760,17.00,33.00,41.00,298.000000,34023,39.00,28162,43.00,65544,43.00,23512,499.00,53525,584.00,0,0.00,0,0.00,0,0,0,2099216,966,3,10,0,0,0,16,36,119,0,0,0,0,0,0,0,28648101414,19840604831
231.49,2,322386,64477.20,322386,64477.20,14475721,4670685,15000,0,193910,18.00,66.00,1114.00,1222.000000,21409,80.00,17825,88.00,41018,90.00,14773,893.00,33451,1046.00,0,0.00,0,0.00,0,0,0,18876560,14158,1,14,0,0,0,16,23,145,0,0,0,0,0,0,0,27251480958,20862628751
236.50,2,397664,79532.80,397668,79533.60,14614651,4770338,15000,0,238719,17.00,35.00,46.00,98.000000,26370,49.00,21873,53.00,51112,54.00,18287,670.00,41307,791.00,0,0.00,0,0.00,0,0,0,23070896,20572,0,15,0,0,0,16,20,150,0,0,0,0,0,0,0,27661945985,22944807995
241.52,2,422328,84465.60,422325,84465.00,14763118,4876482,15000,0,253205,16.00,34.00,44.00,90.000000,28261,48.00,23103,52.00,54365,52.00,19279,652.00,44112,775.00,0,0.00,0,0.00,0,0,0,41945408,38087,0,15,0,0,0,16,12,166,0,0,0,0,0,0,0,26806149820,25114305253
246.56,2,466126,93225.20,466125,93225.00,14925319,4993557,15000,0,279555,15.00,32.00,41.00,77.000000,31103,45.00,25675,49.00,59416,49.00,21345,601.00,49031,707.00,0,0.00,0,0.00,0,0,0,23070896,19662,1,13,0,0,0,16,9,168,0,0,0,0,0,0,0,26756320982,27115595706
251.59,2,459705,91941.00,459705,91941.00,15086255,5108154,15000,0,276146,15.00,32.00,40.00,75.000000,30516,46.00,25173,48.00,59129,49.00,20901,593.00,47840,676.00,0,0.00,0,0.00,0,0,0,59771336,52504,0,15,0,0,0,16,7,168,0,0,0,0,0,0,0,27212965821,29634337017
256.61,2,490663,98132.60,490663,98132.60,15258391,5231237,15000,0,294752,14.00,30.00,38.00,76.000000,32668,43.00,26798,46.00,62850,46.00,22362,581.00,51233,669.00,0,0.00,0,0.00,0,0,0,56625584,45904,0,6,0,0,0,20,24,169,0,0,0,0,0,0,0,25105310163,27066002508
261.63,2,529523,105904.60,529523,105904.60,15443263,5363877,15000,0,317920,16.00,31.00,40.00,87.000000,35559,39.00,28705,42.00,68057,41.00,24079,513.00,55203,600.00,0,0.00,0,0.00,0,0,0,11536472,9008,1,11,0,0,0,20,19,176,0,0,0,0,0,0,0,25206459587,20296341831
266.65,2,401842,80368.40,401842,80368.40,15583238,5464545,15000,0,241501,19.00,38.00,50.00,100.000000,26753,51.00,22019,54.00,51339,53.00,18491,706.00,41739,791.00,0,0.00,0,0.00,0,0,0,7342136,5023,1,11,0,0,0,20,16,177,0,0,0,0,0,0,0,25117169255,22673231769
271.72,2,497484,99496.80,497484,99496.80,15758383,5589487,15000,0,299069,16.00,32.00,39.00,70.000000,33111,41.00,27412,44.00,63598,44.00,22963,548.00,51331,616.00,0,0.00,0,0.00,0,0,0,8390720,6662,1,13,0,0,0,20,15,178,0,0,0,0,0,0,0,26053220046,25156101766
276.74,2,500980,100196.00,500981,100196.20,15933489,5714349,15000,0,299937,14.00,30.00,37.00,61.000000,33732,42.00,27681,45.00,64213,44.00,22662,547.00,52756,636.00,0,0.00,0,0.00,0,0,0,3147800,2162,1,14,0,0,0,20,13,182,0,0,0,0,0,0,0,26602409889,27369031968
281.76,2,382650,76530.00,382649,76529.80,16067157,5809632,15000,0,229478,16.00,35.00,49.00,91.000000,25537,57.00,20973,60.00,49182,61.00,17856,805.00,39623,896.00,0,0.00,0,0.00,0,0,0,61868504,53344,0,18,0,0,0,20,13,182,0,0,0,0,0,0,0,27443293905,28708181144
286.78,2,256305,51261.00,256305,51261.00,16156936,5873662,15000,0,153463,19.00,280.00,1184.00,2305.000000,16980,94.00,14323,97.00,33111,100.00,11669,1297.00,26759,1440.00,0,0.00,0,0.00,0,0,0,37751072,33984,0,7,0,0,0,35,11,183,0,0,0,0,0,0,0,26908300320,28341244300
291.80,2,362209,72441.80,362209,72441.80,16283607,5964412,15000,0,217022,20.00,41.00,54.00,149.000000,24405,51.00,19708,54.00,46393,54.00,16778,696.00,37903,807.00,0,0.00,0,0.00,0,0,0,12585056,9475,1,10,0,0,0,25,17,190,0,0,0,0,0,0,0,25230879007,20692888464
296.83,2,361029,72205.80,361029,72205.80,16409994,6054770,15000,0,216637,19.00,39.00,55.00,138.000000,24228,54.00,19950,58.00,46118,57.00,16552,772.00,37544,884.00,0,0.00,0,0.00,0,0,0,53479832,46709,0,10,0,0,0,25,14,196,0,0,0,0,0,0,0,25317045589,22599949397
301.86,2,449523,89904.60,449524,89904.80,16567372,6167231,15000,0,269741,16.00,34.00,45.00,92.000000,29725,48.00,24739,49.00,57745,50.00,20638,661.00,46936,739.00,0,0.00,0,0.00,0,0,0,25168064,22750,1,11,0,0,0,25,12,195,0,0,0,0,0,0,0,25717432725,24604628900
306.89,2,536079,107215.80,536078,107215.60,16754894,6301179,15000,0,321811,15.00,30.00,39.00,67.000000,35584,42.00,29612,45.00,68558,45.00,24686,579.00,55827,644.00,0,0.00,0,0.00,0,0,0,44042576,39305,0,14,0,0,0,25,10,193,0,0,0,0,0,0,0,26287341380,26347395529
311.92,2,527483,105496.60,527483,105496.60,16939417,6433328,15000,0,316375,14.00,29.00,37.00,66.000000,35250,42.00,29148,44.00,67653,44.00,24186,560.00,54871,619.00,0,0.00,0,0.00,0,0,0,6293552,4853,2,15,0,0,0,25,10,193,0,0,0,0,0,0,0,27121476817,28492614089
316.96,2,556564,111312.80,556564,111312.80,17134026,6572377,15000,0,333729,14.00,29.00,36.00,65.000000,37141,41.00,30746,42.00,71272,42.00,25462,522.00,58214,575.00,0,0.00,0,0.00,0,0,0,47188328,40725,0,6,0,0,0,27,21,193,0,0,0,0,0,0,0,26642943100,27188120472
321.99,2,481726,96345.20,481726,96345.20,17303213,6692491,15000,0,289040,16.00,33.00,45.00,110.000000,32059,43.00,26555,46.00,61514,46.00,22147,624.00,50411,703.00,0,0.00,0,0.00,0,0,0,37751072,32843,0,11,0,0,0,27,18,199,0,0,0,0,0,0,0,26942979768,21474364786
327.02,2,423433,84686.60,423433,84686.60,17450993,6797510,15000,0,253578,18.00,36.00,46.00,113.000000,28356,46.00,23510,49.00,54363,49.00,19533,617.00,44093,704.00,0,0.00,0,0.00,0,0,0,45091160,40950,0,11,0,0,0,27,16,202,0,0,0,0,0,0,0,27348520261,23552892579
332.04,2,484365,96873.00,484365,96873.00,17620995,6919065,15000,0,290869,16.00,32.00,42.00,87.000000,32631,44.00,26588,46.00,61975,46.00,22232,586.00,50070,652.00,0,0.00,0,0.00,0,0,0,30410984,23952,0,13,0,0,0,27,14,203,0,0,0,0,0,0,0,27891546691,25848766331
337.07,2,456383,91276.60,456383,91276.60,17780911,7033027,15000,0,273914,15.00,32.00,45.00,97.000000,30460,53.00,25051,58.00,58203,58.00,20998,803.00,47757,881.00,0,0.00,0,0.00,0,0,0,2099216,202,1,11,0,0,0,27,12,204,0,0,0,0,0,0,0,28154561649,27949729875
342.10,2,532445,106489.00,532445,106489.00,17966843,7166149,15000,0,319347,15.00,32.00,40.00,68.000000,35652,44.00,29447,46.00,68305,46.00,24519,609.00,55175,678.00,0,0.00,0,0.00,0,0,0,26216648,19032,1,13,0,0,0,27,12,204,0,0,0,0,0,0,0,29208929983,29432035410
347.13,2,530266,106053.20,530266,106053.20,18152564,7298518,15000,0,318082,14.00,29.00,36.00,60.000000,35311,42.00,29180,43.00,68211,43.00,24407,536.00,55076,594.00,0,0.00,0,0.00,0,0,0,54528416,47229,0,13,0,0,0,27,12,204,0,0,0,0,0,0,0,30436592351,31036650015
352.15,2,489086,97817.20,489086,97817.20,18324271,7420992,15000,0,293449,15.00,31.00,41.00,78.000000,32633,42.00,26877,44.00,62758,44.00,22535,567.00,50833,652.00,0,0.00,0,0.00,0,0,0,55577000,43847,0,9,0,0,0,17,31,210,0,0,0,0,0,0,0,26789802198,22394232121
357.19,2,461892,92378.40,461892,92378.40,18485302,7535937,15000,0,276938,16.00,32.00,42.00,97.000000,30764,43.00,25446,45.00,59383,45.00,21280,578.00,48081,665.00,0,0.00,0,0.00,0,0,0,28313816,25050,0,14,0,0,0,17,25,222,0,0,0,0,0,0,0,26298821838,23479807840
362.21,2,413571,82714.20,413572,82714.40,18629281,7638518,15489,0,247369,15.00,32.00,44.00,101.000000,27597,50.00,22767,52.00,53249,53.00,18929,681.00,43175,773.00,0,0.00,486,73.00,0,0,0,10487888,8464,1,18,0,0,0,17,23,225,0,0,0,0,0,0,0,26838181538,25502811358
367.31,2,145241,29048.20,145241,29048.20,18679335,7674320,16465,0,86380,25.00,1331.00,2484.00,44834.000000,9687,145.00,7967,148.00,18756,150.00,6660,1359.00,14814,1470.00,0,0.00,977,2628.00,0,0,0,4196384,3244,0,21,0,0,0,17,20,230,0,0,0,0,0,0,0,26553386654,27549492507
372.33,2,114194,22838.80,114193,22838.60,18719250,7702942,17797,0,67918,26.00,2400.00,3696.00,22729.000000,7443,148.00,6134,149.00,14465,153.00,5059,1306.00,11855,1434.00,0,0.00,1319,3427.00,0,0,0,3147800,1845,1,16,0,0,0,17,18,229,0,0,0,0,0,0,0,26183799842,29726663706
377.35,2,159727,31945.40,159727,31945.40,18773968,7742431,20290,0,93963,33.00,1138.00,1570.00,12149.000000,10625,146.00,8621,155.00,20346,155.00,7262,1420.00,16430,1562.00,0,0.00,2480,1585.00,0,0,0,2099216,1280,2,11,0,0,0,21,28,234,0,0,0,0,0,0,0,23111437572,21866234556
382.37,2,126716,25343.20,126716,25343.20,18817076,7773072,22610,0,74570,35.00,1287.00,2437.00,63406.000000,8409,173.00,6876,187.00,16041,186.00,5528,1371.00,12947,1544.00,0,0.00,2345,2528.00,0,0,0,3147800,1760,0,22,0,0,0,21,24,240,0,0,0,0,0,0,0,22571837375,23325702395
387.40,2,66208,13241.60,66208,13241.60,18839816,7789394,23939,0,39133,42.00,3434.00,5743.00,92601.000000,4285,188.00,3571,201.00,8175,198.00,2938,1411.00,6776,1588.00,0,0.00,1330,5762.00,0,0,0,3147800,1246,0,24,0,0,0,21,22,243,0,0,0,0,0,0,0,22011550264,25349944862
392.41,2,39387,7877.40,39389,7877.80,18853312,7799192,24731,0,23288,43.00,6993.00,10065.00,95542.000000,2484,191.00,2132,213.00,5006,211.00,1797,1455.00,3889,1590.00,0,0.00,793,9832.00,0,0,0,2099216,19,3,16,0,0,0,21,20,251,0,0,0,0,0,0,0,21313523300,27254955788
397.44,2,153469,30693.80,153468,30693.60,18906447,7836796,27831,0,90316,35.00,1023.00,1316.00,36087.000000,10033,154.00,8154,177.00,19253,172.00,6990,1390.00,15638,1539.00,0,0.00,3084,1429.00,0,0,0,2099216,650,1,20,0,0,0,21,19,252,0,0,0,0,0,0,0,21322171749,28811688380
402.47,2,132901,26580.20,132901,26580.20,18952279,7869413,30512,0,78118,33.00,1289.00,2438.00,24123.000000,8746,147.00,7023,172.00,16727,172.00,6035,1134.00,13582,1329.00,0,0.00,2670,2489.00,0,0,0,1050632,375,2,16,0,0,0,17,30,257,0,0,0,0,0,0,0,18352652316,22295125420
407.49,2,97637,19527.40,97636,19527.20,18985431,7892970,32447,0,57487,40.00,2276.00,3353.00,80005.000000,6397,160.00,5260,178.00,12245,180.00,4351,1263.00,9934,1449.00,0,0.00,1962,3414.00,0,0,0,2099216,1042,0,23,0,0,0,14,31,265,0,0,0,0,0,0,0,16638837413,22707912327
412.51,2,31177,6235.40,31177,6235.40,18996183,7900576,33073,0,18355,92.00,5672.00,9017.00,97503.000000,2100,207.00,1630,228.00,3949,225.00,1387,1551.00,3130,1791.00,0,0.00,626,7900.00,0,0,0,2099216,583,0,23,0,0,0,14,26,271,0,0,0,0,0,0,0,15098390175,24720028228
417.53,2,71812,14362.40,71812,14362.40,19020711,7918016,34516,0,41969,37.00,3478.00,5434.00,89330.000000,4717,171.00,3981,203.00,9011,204.00,3382,1310.00,7308,1556.00,0,0.00,1444,4930.00,0,0,0,3147800,1628,0,22,0,0,0,16,25,270,0,0,0,0,0,0,0,14120379816,23908619707
422.54,2,25431,5086.20,25431,5086.20,19029470,7924207,35027,0,14963,140.00,5684.00,8904.00,132533.000000,1640,189.00,1414,220.00,3224,223.00,1181,1267.00,2499,1467.00,0,0.00,510,9053.00,0,0,0,3147800,1553,0,24,0,0,0,9,34,272,0,0,0,0,0,0,0,11420689999,21808741537
