exp_id,group_name,desc,threshold,total_keys,value_size,foreground_wallclock_sec,sum_phase_active_sec,oracle_flush_wait_sec,fg_trace_iops,fg_db_api_iops,scan_us_per_key,scan_p99_us,get_live_p99_us,get_del_p99_us,put_p99_us,scan_limit_truncated_count,fg_flush_count,fg_flush_engine_out_mb,fg_comp_read_mb,fg_comp_write_mb,fwa_val_norm_fg,cwa_val_norm_fg,pwa_val_norm_fg,total_exp_flush_count,total_exp_flush_engine_out_mb,total_exp_comp_write_mb,fwa_val_norm_total,cwa_val_norm_total,pwa_val_norm_total,sst_mb,db_live_keys,model_live_keys,sha256_hex,verification_status
smoke_e6_c256_t512,E6-C256-T512,"Formal V2 Baseline T=0",512,500000,256,0.6667,0.5282,0.0000,450002.6971,450002.6971,0.6637,97.1334,20.1348,13.3595,38.9281,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9462,300000,300000,f3e79be051d71f7c86915f2da81a2ddcb0729de1d80acd3526efe14f3dce7cb8,PASS
smoke_e6_c384_t512,E6-C384-T512,"Formal V2 Baseline T=0",512,500000,256,0.7269,0.6588,0.0000,412733.6776,412733.6776,0.7687,126.8881,28.0136,16.0616,52.8317,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9469,300000,300000,6b12456e91ba7f645398292afd77eeb8713b1a812efcf07bf5d0cc8f4037cc6b,PASS
smoke_e6_c448_t512,E6-C448-T512,"Formal V2 Baseline T=0",512,500000,256,0.6932,0.6287,0.0000,432746.5007,432746.5007,0.7070,123.5498,25.6417,17.2940,49.2457,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9462,300000,300000,a445c5ebcb70ac90bd41692dcea329670c60d9f246f806809bb711eb51fc917d,PASS
