exp_id,group_name,desc,threshold,range_tombstone_controller_enabled,range_tombstone_controller_observe_only,range_tombstone_controller_min_range_deletions,range_tombstone_controller_min_memtable_bytes,range_tombstone_controller_cooldown_micros,rtp_mc_mode,rtp_mc_windows,rtp_mc_seals,rtp_mc_conflicts,total_keys,value_size,foreground_wallclock_sec,sum_phase_active_sec,oracle_flush_wait_sec,fg_trace_iops,fg_db_api_iops,scan_us_per_key,scan_p99_us,get_live_p99_us,get_del_p99_us,put_p99_us,scan_limit_truncated_count,fg_flush_count,controller_fg_flush_count,fg_flush_engine_out_mb,fg_comp_read_mb,fg_comp_write_mb,fwa_val_norm_fg,cwa_val_norm_fg,pwa_val_norm_fg,total_exp_flush_count,controller_total_flush_count,total_exp_flush_engine_out_mb,total_exp_comp_write_mb,fwa_val_norm_total,cwa_val_norm_total,pwa_val_norm_total,sst_mb,db_live_keys,model_live_keys,sha256_hex,verification_status
e9_t0_audit,E9-T0-AUDIT,"E9 Dynamic Audit T0 Baseline Preflight (Audit Enabled)",0,0,1,512,8388608,1000000,disabled,0,0,0,500000,256,20.9510,20.7783,0.0000,14319.1306,14319.1306,11.6090,6711.8479,6460.4558,6610.9391,170.9601,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9459,316193,316193,366c5e5b3e5c4e5558be1175b16f5e76b8c71be13bb8e607fae36492d09f1c34,PASS
e9_t0_audit,E9-T0-AUDIT,"E9 Dynamic Audit T0 Baseline Preflight (Audit Enabled)",0,0,1,512,8388608,1000000,disabled,0,0,0,500000,256,19.9690,19.7867,0.0000,15023.2510,15023.2510,10.3205,6711.8479,6452.6312,6626.9820,149.7143,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9486,316193,316193,366c5e5b3e5c4e5558be1175b16f5e76b8c71be13bb8e607fae36492d09f1c34,PASS
