monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2973507498203,PHASE_B,100324,63,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973507500684,PHASE_B,100633,125,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973507500699,PHASE_B,100633,125,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973507500812,PHASE_B,100663,131,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",94,0,0,"{L0:2}","{L0:2}",""
2973507501184,PHASE_B,100709,140,MERGE_DONE,0,0,0,"","3","","1","","2","","128",94,389,388,"","",""
2973507501206,PHASE_B,100709,140,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",94,410,408,"{L0:2}","{L1:1}",""
2973507503463,PHASE_B,100961,190,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2973507506082,PHASE_B,101289,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2973507506095,PHASE_B,101289,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507506109,PHASE_B,101289,255,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",10,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507506224,PHASE_B,101296,258,MERGE_DONE,0,0,0,"","6","","1","","2","","128",10,119,119,"","",""
2973507506228,PHASE_B,101296,258,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",10,123,123,"{L0:2, L1:1}","{L1:2}",""
2973507506243,PHASE_B,101296,258,MERGE_SUBMIT,3,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2973507506261,PHASE_B,101296,258,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",28,0,0,"{L1:2}","{L1:2}",""
2973507506456,PHASE_B,101324,263,MERGE_DONE,0,0,0,"","7","","2","","4","","256",28,195,195,"","",""
2973507506460,PHASE_B,101324,263,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",28,198,198,"{L1:2}","{L2:1}",""
2973507508782,PHASE_B,101599,318,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2973507511496,PHASE_B,101914,382,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2973507511508,PHASE_B,101914,382,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507511599,PHASE_B,101930,385,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",84,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507511719,PHASE_B,101946,388,MERGE_DONE,0,0,0,"","10","","1","","2","","128",84,127,127,"","",""
2973507511725,PHASE_B,101950,390,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",84,132,131,"{L0:2, L2:1}","{L1:1, L2:1}",""
2973507514167,PHASE_B,102236,446,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2973507516815,PHASE_B,102564,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507516830,PHASE_B,102564,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507516877,PHASE_B,102568,512,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",26,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507517025,PHASE_B,102575,517,MERGE_DONE,0,0,0,"","13","","1","","2","","128",26,171,170,"","",""
2973507517031,PHASE_B,102575,517,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",26,175,174,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2973507517037,PHASE_B,102575,517,MERGE_SUBMIT,5,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507517049,PHASE_B,102575,517,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",11,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507517245,PHASE_B,102575,517,MERGE_DONE,0,0,0,"","14","","2","","4","","256",11,200,199,"","",""
2973507517247,PHASE_B,102575,517,MERGE_DISCARD,0,3,32,"","","","","","","","",11,202,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507519962,PHASE_B,102906,580,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973507522539,PHASE_B,103215,642,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973507522557,PHASE_B,103215,642,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973507522568,PHASE_B,103218,644,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2}","{L0:2}",""
2973507522649,PHASE_B,103219,645,MERGE_DONE,0,0,0,"","3","","1","","2","","128",9,86,85,"","",""
2973507522653,PHASE_B,103219,645,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",9,89,88,"{L0:2}","{L1:1}",""
2973507525271,PHASE_B,103534,706,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2973507527931,PHASE_B,103865,771,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2973507527947,PHASE_B,103865,771,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507527957,PHASE_B,103865,771,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",7,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507528060,PHASE_B,103873,774,MERGE_DONE,0,0,0,"","6","","1","","2","","128",7,108,107,"","",""
2973507528064,PHASE_B,103873,774,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",7,111,110,"{L0:2, L1:1}","{L1:2}",""
2973507528070,PHASE_B,103873,774,MERGE_SUBMIT,1,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2973507528088,PHASE_B,103873,774,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",20,0,0,"{L1:2}","{L1:2}",""
2973507528293,PHASE_B,103886,778,MERGE_DONE,0,0,0,"","7","","2","","4","","256",20,206,206,"","",""
2973507528297,PHASE_B,103886,778,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",20,209,209,"{L1:2}","{L2:1}",""
2973507530788,PHASE_B,104192,836,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2973507533359,PHASE_B,104501,898,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2973507533371,PHASE_B,104501,898,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507533381,PHASE_B,104505,900,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507533469,PHASE_B,104515,902,MERGE_DONE,0,0,0,"","10","","1","","2","","128",6,91,91,"","",""
2973507533473,PHASE_B,104515,902,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",6,95,94,"{L0:2, L2:1}","{L1:1, L2:1}",""
2973507536009,PHASE_B,104825,964,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2973507538593,PHASE_B,105147,1028,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507538606,PHASE_B,105147,1028,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507538615,PHASE_B,105147,1028,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507538699,PHASE_B,105154,1030,MERGE_DONE,0,0,0,"","13","","1","","2","","128",6,87,87,"","",""
2973507538707,PHASE_B,105154,1030,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",6,91,90,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2973507538712,PHASE_B,105154,1030,MERGE_SUBMIT,1,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507538729,PHASE_B,105154,1030,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",17,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507538935,PHASE_B,105154,1030,MERGE_DONE,0,0,0,"","14","","2","","4","","256",17,207,207,"","",""
2973507538936,PHASE_B,105154,1030,MERGE_DISCARD,0,3,32,"","","","","","","","",17,208,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2973507541699,PHASE_B,105475,1093,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973507544856,PHASE_B,105795,1157,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973507544869,PHASE_B,105795,1157,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973507544877,PHASE_B,105795,1157,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",6,0,0,"{L0:2}","{L0:2}",""
2973507544961,PHASE_B,105795,1157,MERGE_DONE,0,0,0,"","3","","1","","2","","128",6,87,86,"","",""
2973507544970,PHASE_B,105795,1157,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",6,94,94,"{L0:2}","{L1:1}",""
2973507547724,PHASE_B,106111,1220,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2973507550403,PHASE_B,106420,1283,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2973507550417,PHASE_B,106420,1283,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507550515,PHASE_B,106445,1288,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",91,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973507550631,PHASE_B,106465,1291,MERGE_DONE,0,0,0,"","6","","1","","2","","128",91,123,123,"","",""
2973507550638,PHASE_B,106468,1292,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",91,129,129,"{L0:2, L1:1}","{L1:2}",""
2973507550647,PHASE_B,106468,1292,MERGE_SUBMIT,6,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2973507550691,PHASE_B,106468,1292,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",29,0,0,"{L1:2}","{L1:2}",""
2973507551214,PHASE_B,106539,1307,MERGE_DONE,0,0,0,"","7","","2","","4","","256",29,539,538,"","",""
2973507551224,PHASE_B,106544,1308,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",29,549,548,"{L1:2}","{L2:1}",""
2973507553073,PHASE_B,106755,1349,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2973507555803,PHASE_B,107072,1413,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2973507555816,PHASE_B,107072,1413,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507555927,PHASE_B,107082,1416,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",86,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2973507556247,PHASE_B,107121,1424,MERGE_DONE,0,0,0,"","10","","1","","2","","128",86,343,342,"","",""
2973507556255,PHASE_B,107121,1424,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",86,350,349,"{L0:2, L2:1}","{L1:1, L2:1}",""
2973507558632,PHASE_B,107381,1474,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2973507561398,PHASE_B,107711,1541,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507561411,PHASE_B,107711,1541,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507561467,PHASE_B,107718,1543,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",34,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507561743,PHASE_B,107720,1543,MERGE_DONE,0,0,0,"","13","","1","","2","","128",34,297,296,"","",""
2973507561747,PHASE_B,107720,1543,MERGE_DISCARD,0,4,32,"","","","","","","","",34,301,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2973507564748,PHASE_B,108041,1606,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973507567633,PHASE_B,108351,1669,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973507567646,PHASE_B,108351,1669,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973507567667,PHASE_B,108351,1669,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",14,0,0,"{L0:2}","{L0:2}",""
2973507567866,PHASE_B,108387,1676,MERGE_DONE,0,0,0,"","3","","1","","2","","128",14,204,205,"","",""
2973507567874,PHASE_B,108387,1676,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",14,212,211,"{L0:2}","{L1:1}",""
