monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2973492613787,PHASE_B,100318,63,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2973492616119,PHASE_B,100634,126,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2973492616133,PHASE_B,100634,126,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2973492616253,PHASE_B,100660,131,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",102,0,0,"{L0:2}","{L0:2}",""
2973492616442,PHASE_B,100686,136,MERGE_DONE,0,0,0,"","3","","1","","2","","128",102,208,206,"","",""
2973492616450,PHASE_B,100686,136,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",102,217,215,"{L0:2}","{L1:1}",""
2973492618769,PHASE_B,100964,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2973492621352,PHASE_B,101277,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2973492621366,PHASE_B,101277,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973492621435,PHASE_B,101292,258,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",50,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2973492621774,PHASE_B,101346,267,MERGE_DONE,0,0,0,"","6","","1","","2","","128",50,357,355,"","",""
2973492621805,PHASE_B,101346,267,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",50,386,376,"{L0:2, L1:1}","{L1:2}",""
