exp_id,group_name,desc,threshold,total_keys,value_size,foreground_wallclock_sec,sum_phase_active_sec,oracle_flush_wait_sec,fg_trace_iops,fg_db_api_iops,scan_us_per_key,scan_p99_us,get_live_p99_us,get_del_p99_us,put_p99_us,scan_limit_truncated_count,fg_flush_count,fg_flush_engine_out_mb,fg_comp_read_mb,fg_comp_write_mb,fwa_val_norm_fg,cwa_val_norm_fg,pwa_val_norm_fg,total_exp_flush_count,total_exp_flush_engine_out_mb,total_exp_comp_write_mb,fwa_val_norm_total,cwa_val_norm_total,pwa_val_norm_total,sst_mb,db_live_keys,model_live_keys,sha256_hex,verification_status
smoke_e5_hot_t512,E5-Hot-T512,"Formal V2 Baseline T=0",512,500000,256,0.6542,0.5479,0.0000,458542.2204,458542.2204,0.5701,98.6160,14.2976,45.7088,34.8211,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9476,300000,300000,2d83f3e7cca6759bcabeccd03252c6cda5a42270c2d8fcdac8daeb7ec6d85c08,PASS
smoke_e5_cold_t512,E5-Cold-T512,"Formal V2 Baseline T=0",512,500000,256,0.8129,0.6856,0.0000,369069.9233,369069.9233,0.4963,115.7234,22.6464,56.6445,42.6063,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,130.9465,300000,300000,2d83f3e7cca6759bcabeccd03252c6cda5a42270c2d8fcdac8daeb7ec6d85c08,PASS
