exp_id,group_name,desc,threshold,total_keys,value_size,foreground_wallclock_sec,sum_phase_active_sec,oracle_flush_wait_sec,fg_trace_iops,fg_db_api_iops,scan_us_per_key,scan_p99_us,get_live_p99_us,get_del_p99_us,put_p99_us,scan_limit_truncated_count,fg_flush_count,fg_flush_engine_out_mb,fg_comp_read_mb,fg_comp_write_mb,fwa_val_norm_fg,cwa_val_norm_fg,pwa_val_norm_fg,total_exp_flush_count,total_exp_flush_engine_out_mb,total_exp_comp_write_mb,fwa_val_norm_total,cwa_val_norm_total,pwa_val_norm_total,sst_mb,db_live_keys,model_live_keys,sha256_hex,verification_status
smoke_e7_t512,E7-T512,"Formal V2 Baseline T=0",512,500000,1024,1.7779,1.6477,0.0000,168738.4110,168738.4110,2.1138,463.5031,33.8434,21.9174,53.3464,0,3,124.2045,0.0000,0.0000,0.5412,0.0000,0.5412,4,179.1514,586.4963,0.7806,2.5556,3.3363,435.1543,300000,300000,64d14cb9127c1459c3096080337c78b1c7fec5ecf3a8f09e1cb070fdcca40f50,PASS
smoke_e7_t2048,E7-T2048,"Formal V2 Baseline T=0",2048,500000,1024,1.8397,1.6871,0.0000,163073.7377,163073.7377,2.0123,382.7320,35.0327,31.9115,54.1935,0,2,111.7109,0.0000,0.0000,0.4868,0.0000,0.4868,3,167.2139,580.4413,0.7286,2.5292,3.2579,432.4473,300000,300000,64d14cb9127c1459c3096080337c78b1c7fec5ecf3a8f09e1cb070fdcca40f50,PASS
smoke_e7_clean,E7-CLEAN,"Formal V2 Baseline T=0",0,500000,1024,1.7059,1.6285,0.0000,175856.3415,175406.1492,2.0855,460.4239,30.3095,40.2961,49.5750,0,2,111.7355,0.0000,0.0000,0.4869,0.0000,0.4869,3,167.3910,303.9162,0.7294,1.3243,2.0537,644.3065,500000,500000,16cbeb811997eba3c9fca069eb31fa7947a266a49cc505872374066e7fdd5d53,PASS
