exp_id,group_name,desc,value_size,memtable_max_range_deletions,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_count,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_aff_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio_pct,block_cache_hits,block_cache_misses,block_cache_hit_rate,flush_count_total,flush_reason_range_del_count,flush_write_mb,compaction_read_mb,compaction_write_mb,stall_micros,compaction_drop_keys,write_amplification,l0_files_final,l1_files_final,l2_files_final,pending_compact_mb,total_sst_mb,sha256_checksum,sample_verified_ok,sample_verified_notfound,full_scan_ok
ls24_t0000_r01,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=0 Disabled)",256,0,65.8318,300000,4557.07,70000,63.509,191.26,270.142,76.2609,1431,108.578,10341.7,12675.4,2255.54,2968,69.82,11053.2,13242.2,2407.81,145601,152.094,10868.4,13019.7,2378.08,60000,911.414,91141.4,100,543.661,11081.7,13229.9,2661.51,26.6151,20000,123.721,264.994,363.832,131.711,20000,1978141,1.96511,239261,7212824,3.21066,0,0,0,0,0,0,0,0,0,0,0,0,26312,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t0000_r02,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=0 Disabled)",256,0,64.4126,300000,4657.47,70000,53.955,165.981,239.526,64.7857,1431,196.885,10125.3,12494.5,2342.92,2968,90.258,10766.2,12601.3,2339.61,145601,191.102,10682.1,12588.3,2318.51,60000,931.494,93149.4,100,721.844,10897.1,12956.1,2638.76,26.3876,20000,106.674,228.533,318.926,113.627,20000,1978141,1.96511,233852,7212630,3.14044,0,0,0,0,0,0,0,0,0,0,0,0,26312,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t0000_r03,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=0 Disabled)",256,0,61.4581,300000,4881.37,70000,56.388,175.647,251.669,68.2572,1431,147.677,10496,12696.8,2112.34,2968,59.029,10855.2,12724.8,2183.34,145601,160.788,10803.7,12803.8,2223.52,60000,976.275,97627.5,100,582.731,11021,13225.7,2494.84,24.9484,20000,100.619,213.003,295.253,105.212,20000,1978141,1.96511,117688,7212614,1.6055,0,0,0,0,0,0,0,0,0,0,0,0,26312,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t0256_r01,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=256 Compromise)",256,256,5.37652,300000,55798.1,70000,26.728,93.448,143.419,43.9373,1431,37.912,208.427,1559.06,105.173,2968,20.057,153.911,238.04,58.0051,145601,38.355,204.603,1896.03,100.881,60000,11159.6,1.11596e+06,100,178.812,821.031,2999.29,367.584,3.67584,20000,56.716,129.777,206.993,65.2808,20000,1978141,1.96511,414013,7566954,5.1875,78,78,19,1319,1350,0,44951,79.0369,0,0,0,0,26319,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t0256_r02,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=256 Compromise)",256,256,7.41881,300000,40437.8,70000,19.704,368.965,3405.79,163.914,1431,35.745,198.446,507.799,106.012,2968,20.455,156.008,405.126,60.5419,145601,37.537,204.518,1956.41,108.985,60000,8087.56,808756,100,171.921,818.826,3193.36,429.461,4.29461,20000,45.435,204.177,4954.66,212.264,20000,1978141,1.96511,481975,7939572,5.72312,78,78,19,2763,2778,1768617,126699,162.588,0,0,0,0,26297,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t0256_r03,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=256 Compromise)",256,256,6.96399,300000,43078.8,70000,19.918,78.094,1366.4,60.0454,1431,35.206,200.151,1857.33,130.595,2968,21.455,140.564,278.678,57.3093,145601,35.734,203.805,2338.24,128.703,60000,8615.75,861575,100,165.61,821.951,5717.23,488.543,4.88543,20000,46.435,120.101,1001.04,79.6251,20000,1978141,1.96511,500201,7934784,5.93008,78,78,19,2749,2764,301692,138707,161.789,0,0,0,0,26294,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t2048_r01,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=2048 Conservative)",256,2048,6.41759,300000,46746.5,70000,19.483,65.166,102.581,25.8636,1431,89.053,495.474,1086.83,170.863,2968,24.823,433.283,890.94,117.922,145601,95.077,480.541,913.91,157.538,60000,9349.3,934930,100,246.884,872.95,1340.84,397.617,3.97617,20000,44.551,95.134,134.465,50.8951,20000,1978141,1.96511,225550,7559372,2.89727,9,9,18,1317,1322,0,40390,77.3768,0,0,0,0,26320,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t2048_r02,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=2048 Conservative)",256,2048,7.88893,300000,38028,70000,23.712,84.596,133.271,32.7658,1431,86.484,684.943,1189.75,179.676,2968,24.513,559.69,1030.93,138.603,145601,90.97,657.741,1312.49,193.512,60000,7605.59,760559,100,257.811,1030.81,2278.66,487.384,4.87384,20000,49.612,117.898,168.009,60.1236,20000,1978141,1.96511,293991,8162098,3.47668,9,9,18,3677,3671,0,156152,214.856,0,0,0,0,26288,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
ls24_t2048_r03,ls24_large_scale,"LS24 Formal: 24GiB Workload (T=2048 Conservative)",256,2048,9.69846,300000,30932.8,70000,39.747,142.576,217.785,56.1184,1431,58.561,1085.96,1520.29,251.401,2968,40.898,1004.05,1411.67,224.546,145601,58.091,1049.22,1494.66,251.499,60000,6186.55,618655,100,285.252,1336.42,2003.89,522.437,5.22437,20000,94.8,225.988,334.129,116.445,20000,1978141,1.96511,267807,7520929,3.43839,9,9,18,1143,1157,0,25124,67.7373,0,0,0,0,26324,973eefce9c581480abf9a8b557d0fbfbd2af88382268b4265b755bb13d3c3b8a,9794,206,PASS
