exp_id,group_name,desc,value_size,memtable_max_range_deletions,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_count,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_aff_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio_pct,block_cache_hits,block_cache_misses,block_cache_hit_rate,flush_count_total,flush_reason_range_del_count,flush_write_mb,compaction_read_mb,compaction_write_mb,stall_micros,compaction_drop_keys,write_amplification,l0_files_final,l1_files_final,l2_files_final,pending_compact_mb,total_sst_mb,sha256_checksum,sample_verified_ok,sample_verified_notfound,full_scan_ok
e2_val_0064_t000_sanity,e2_val_0064_t000_sanity,"E2 Value 64B Default T=0 Sanity",64,0,118.182,200000,1692.3,10000,63.225,247.776,405.527,92.0306,10649,55.169,17443.5,28872.4,3670.56,97740,18.751,26886.7,41581.4,6553.78,21611,44.454,7285.6,16656.6,1387.87,40000,338.461,8424.07,24.8894,288.881,24999,40623.1,5720.06,229.82,20000,125.414,342.087,515.114,155.52,20000,488017,97.6034,224851,9606,95.9029,0,0,0,0,0,0,0,0,0,0,0,0,37,d813080db9e577c5a281ae4327e4b99704e08a8133fc7f9404a9c798957bbf11,235,9765,PASS
e2_val_0064_t256_sanity,e2_val_0064_t256_sanity,"E2 Value 64B Default T=0 Sanity",64,256,1.53423,200000,130358,10000,43.798,296.023,1166.67,102.87,10648,20.758,104.728,157.953,34.6638,97738,11.041,116.844,162.216,31.0599,21614,17.799,78.993,114.955,30.0559,40000,26071.7,648935,24.8905,76.236,187.293,252.061,86.916,3.49194,20000,82.228,342.206,1204.53,137.127,20000,488017,97.6034,316543,28392,91.7689,78,78,1,23,64,97120,493418,106.221,0,0,0,0,1,d813080db9e577c5a281ae4327e4b99704e08a8133fc7f9404a9c798957bbf11,235,9765,PASS
e2_val_4096_t000_sanity,e2_val_4096_t000_sanity,"E2 Value 64B Default T=0 Sanity",4096,0,117.518,200000,1701.87,10000,81.756,222.896,376.058,101.628,10648,106.774,17978.7,31914.3,3675.34,97741,91.164,27056.1,41570.6,6404.71,21611,57.689,7297.91,16146.3,1340.14,40000,340.374,8472.03,24.8903,1132.56,25646.5,41136.8,5969.72,239.841,20000,121.603,281.819,437.331,135.505,20000,488017,97.6034,594375,1038295,36.4051,0,0,0,0,0,0,0,0,0,0,0,0,1986,78bc51929ff69b493aea5d756fd7f32a6f8fc5d9f766889180316ee93fd8633b,235,9765,PASS
e2_val_4096_t256_sanity,e2_val_4096_t256_sanity,"E2 Value 64B Default T=0 Sanity",4096,256,2.88005,200000,69443.2,10000,40.167,1116.35,2561.48,184.398,10648,26.752,89.426,136.567,36.9334,97742,9.264,80.447,135.616,22.6905,21610,22.655,78.177,108.851,31.2109,40000,13888.6,345693,24.8904,195.792,868.579,1346.44,315.352,12.6696,20000,64.748,1117,2549.28,204.126,20000,488017,97.6034,723625,1591636,31.2546,78,78,39,2407,659,518949,495271,16.8738,0,0,0,0,47,78bc51929ff69b493aea5d756fd7f32a6f8fc5d9f766889180316ee93fd8633b,235,9765,PASS
