benchmark,phase,phase_true_iops_mean,phase_true_iops_std,scan_us_per_key_mean,scan_us_per_key_std,scan_p99_us_mean,scan_p99_us_std,get_ctrl_p99_us_mean,get_ctrl_p99_us_std,put_p99_us_mean,put_p99_us_std
LS24-DensityPreserved-Clean,Phase A (Read Sensitive),251815.75102011976,3552.242139368256,0.7737183535353536,0.014378159822992623,128.26633333333334,1.5782895411031412,26.94593333333333,2.2636768752530747,53.84293333333332,4.237632591698133
LS24-DensityPreserved-Clean,Phase B (Write Burst),327769.98267303855,19062.34180119782,0.7771276464646464,0.021435464558104453,113.62326666666667,10.981007016764087,26.53013333333333,2.189708536667734,50.839866666666666,4.938008301149588
LS24-DensityPreserved-Clean,Phase C (Read Recovery),230829.46965977908,3371.8876801209494,0.8093611960784314,0.018608327005997276,121.17713333333332,9.072239786140045,27.158016666666658,1.400775919703866,45.72044999999999,2.539959834656186
