exp_id,group_name,desc,value_size,memtable_max_range_deletions,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_count,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_aff_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio_pct,block_cache_hits,block_cache_misses,block_cache_hit_rate,flush_count_total,flush_reason_range_del_count,flush_write_mb,compaction_read_mb,compaction_write_mb,stall_micros,compaction_drop_keys,write_amplification,l0_files_final,l1_files_final,l2_files_final,pending_compact_mb,total_sst_mb,sha256_checksum,sample_verified_ok,sample_verified_notfound,full_scan_ok
ls24_dp_clean_r01,ls24_density_preserved_clean,"LS24-DensityPreserved Clean Baseline (Same Trajectory, No DeleteRange)",256,0,1.12195,280144,249694,70020,15.864,34.149,39.913,18.1409,0,0,0,0,0,0,0,0,0,0,150052,13.727,18.659,23.196,14.1888,60072,53542.6,5.35426e+06,100,77.413,101.402,116.674,79.6149,0.796149,0,0,0,0,0,0,0,0,117416,7326475,1.57735,0,0,0,0,0,0,0,0,0,0,0,0,26311,dffbefb48dc94251016f70fabc9b8bc82ad3e9df756f70280570f87cac3911d0,10000,0,PASS
ls24_dp_clean_r02,ls24_density_preserved_clean,"LS24-DensityPreserved Clean Baseline (Same Trajectory, No DeleteRange)",256,0,1.15027,280144,243545,70020,19.512,42.724,51.011,21.928,0,0,0,0,0,0,0,0,0,0,150052,13.663,18.61,23.599,14.1212,60072,52224.1,5.22241e+06,100,76.554,98.216,116.057,78.4034,0.784034,0,0,0,0,0,0,0,0,103893,7326570,1.3982,0,0,0,0,0,0,0,0,0,0,0,0,26311,dffbefb48dc94251016f70fabc9b8bc82ad3e9df756f70280570f87cac3911d0,10000,0,PASS
ls24_dp_clean_r03,ls24_density_preserved_clean,"LS24-DensityPreserved Clean Baseline (Same Trajectory, No DeleteRange)",256,0,1.14686,280144,244270,70020,19.015,38.785,45.582,21.1322,0,0,0,0,0,0,0,0,0,0,150052,13.63,17.939,23.561,14.0498,60072,52379.5,5.23795e+06,100,77.151,94.935,108.523,78.8519,0.788519,0,0,0,0,0,0,0,0,112282,7326382,1.50944,0,0,0,0,0,0,0,0,0,0,0,0,26312,dffbefb48dc94251016f70fabc9b8bc82ad3e9df756f70280570f87cac3911d0,10000,0,PASS
