condition,replicate,metric_type,symbol,dso,percent,total_samples,unknown_leaf_percent,unknown_stack_percent,lost_samples,binary_sha256,state_sha256
T0-MEM,rep2,children,rocksdb::BlockBasedTableIterator::InitDataBlock(),e8_micro_driver,7.7,162514248326,0.03374163285055614,3.1495528335044556,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep2,children,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,7.62,162514248326,0.03374163285055614,3.1495528335044556,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep2,children,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,7.6,162514248326,0.03374163285055614,3.1495528335044556,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep2,children,rocksdb::DataBlockIter::NextImpl(),e8_micro_driver,7.53,162514248326,0.03374163285055614,3.1495528335044556,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep2,children,__memcmp_evex_movbe,libc.so.6,7.3,162514248326,0.03374163285055614,3.1495528335044556,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,__memcmp_evex_movbe,libc.so.6,7.56,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,malloc,libc.so.6,3.52,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::DBIter::Next(),e8_micro_driver,3.42,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,3.38,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"rocksdb::DecodeEntry::operator()(char const*, char const*, unsigned int*, unsigned int*, unsigned int*, unsigned int*) [clone .isra.0]",e8_micro_driver,2.78,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,2.58,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,_int_free,libc.so.6,2.39,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"rocksdb::BinaryHeap<rocksdb::MergingIterator::HeapItem*, rocksdb::MergingIterator::MinHeapItemComparator>::downheap(unsigned long)",e8_micro_driver,2.07,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.98,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"bool rocksdb::BlockIter<rocksdb::IndexValue>::GetRestartKey<rocksdb::DecodeKeyV4>(unsigned int, rocksdb::Slice*)",e8_micro_driver,1.84,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"non-virtual thunk to rocksdb::(anonymous namespace)::BytewiseComparatorImpl::Compare(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.83,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,1.73,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,1.66,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.64,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"rocksdb::UserComparatorWrapper::CompareWithoutTimestamp(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.59,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,TLS init function for rocksdb::perf_context,e8_micro_driver,1.49,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,1.47,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,cfree@GLIBC_2.2.5,libc.so.6,1.43,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"rocksdb::BlockBasedTable::NewIterator(rocksdb::ReadOptions const&, rocksdb::SliceTransform const*, rocksdb::Arena*, bool, rocksdb::TableReaderCaller, unsigned long, bool)",e8_micro_driver,1.4,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,self,"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)",e8_micro_driver,1.36,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,0x0000772250ef6ca6,libstdc++.so.6.0.35,91.49,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,"E8MicroDriver::WorkerThreadFunc(std::vector<FormalTraceRecord, std::allocator<FormalTraceRecord> > const*)",e8_micro_driver,91.06,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,87.66,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::ArenaWrappedDBIter::Next(),e8_micro_driver,49.79,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::DBIter::Next(),e8_micro_driver,47.93,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,28.27,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,"rocksdb::MergingIterator::SeekImpl(rocksdb::Slice const&, unsigned long, bool)",e8_micro_driver,21.55,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::DBIter::Seek(rocksdb::Slice const&),e8_micro_driver,18.95,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::MergingIterator::Seek(rocksdb::Slice const&),e8_micro_driver,17.81,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,"rocksdb::BlockBasedTableIterator::SeekImpl(rocksdb::Slice const*, bool)",e8_micro_driver,15.87,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,15.44,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,13.59,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,11.69,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::MergingIterator::FindNextVisibleKey(),e8_micro_driver,9.06,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::ArenaWrappedDBIter::EnsureInternalIteratorInitialized(rocksdb::MultiScanArgs const*),e8_micro_driver,8.46,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::ArenaWrappedDBIter::Seek(rocksdb::Slice const&),e8_micro_driver,7.8,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,__memcmp_evex_movbe,libc.so.6,7.56,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,"rocksdb::DBImpl::NewInternalIterator(rocksdb::ReadOptions const&, rocksdb::ColumnFamilyData*, rocksdb::SuperVersion*, rocksdb::Arena*, unsigned long, bool, rocksdb::ArenaWrappedDBIter*, rocksdb::MultiScanArgs const*)",e8_micro_driver,7.55,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::BlockIter<rocksdb::IndexValue>::Seek(rocksdb::Slice const&),e8_micro_driver,7.42,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
POSTFLUSH-SST,rep2,children,rocksdb::DataBlockIter::NextImpl(),e8_micro_driver,7.18,162866403341,0.06733781967934666,3.2196177305033893,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,__memcmp_evex_movbe,libc.so.6,5.69,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::DBIter::Next(),e8_micro_driver,5.15,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,4.5,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"rocksdb::BinaryHeap<rocksdb::MergingIterator::HeapItem*, rocksdb::MergingIterator::MinHeapItemComparator>::downheap(unsigned long)",e8_micro_driver,4.29,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,malloc,libc.so.6,3.51,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,2.77,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"rocksdb::DecodeEntry::operator()(char const*, char const*, unsigned int*, unsigned int*, unsigned int*, unsigned int*) [clone .isra.0]",e8_micro_driver,2.61,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,2.36,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,2.2,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,2.17,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,_int_free,libc.so.6,2.11,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,1.93,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"rocksdb::UserComparatorWrapper::CompareWithoutTimestamp(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.88,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"rocksdb::ReadPathBlobResolver::Reset(rocksdb::Slice const&, std::vector<rocksdb::WideColumn, std::allocator<rocksdb::WideColumn> > const*, std::vector<std::pair<unsigned long, rocksdb::BlobIndex>, std::allocator<std::pair<unsigned long, rocksdb::BlobIndex> > > const*)",e8_micro_driver,1.67,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::BlockBasedTableIterator::write_unix_time() const,e8_micro_driver,1.63,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"non-virtual thunk to rocksdb::(anonymous namespace)::BytewiseComparatorImpl::Compare(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.55,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,__memmove_evex_unaligned_erms,libc.so.6,1.5,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,TLS init function for rocksdb::perf_context,e8_micro_driver,1.5,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,"std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)",e8_micro_driver,1.45,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,self,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,1.38,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,0x00007170684f6ca6,libstdc++.so.6.0.35,91.85,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"E8MicroDriver::WorkerThreadFunc(std::vector<FormalTraceRecord, std::allocator<FormalTraceRecord> > const*)",e8_micro_driver,91.6,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,87.24,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::ArenaWrappedDBIter::Next(),e8_micro_driver,54.36,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::DBIter::Next(),e8_micro_driver,52.25,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,27.25,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,18.75,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,17.57,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::DBIter::Seek(rocksdb::Slice const&),e8_micro_driver,15.55,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::MergingIterator::Seek(rocksdb::Slice const&),e8_micro_driver,14.45,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"rocksdb::MergingIterator::SeekImpl(rocksdb::Slice const&, unsigned long, bool)",e8_micro_driver,14.05,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,13.72,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"rocksdb::BlockBasedTableIterator::SeekImpl(rocksdb::Slice const*, bool)",e8_micro_driver,11.9,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::DataBlockIter::NextImpl(),e8_micro_driver,8.17,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,7.77,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::BlockBasedTableIterator::InitDataBlock(),e8_micro_driver,7.45,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::BlockBasedTableIterator::FindBlockForward() [clone .constprop.0],e8_micro_driver,6.11,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,"rocksdb::DataBlockIter* rocksdb::BlockBasedTable::NewDataBlockIterator<rocksdb::DataBlockIter>(rocksdb::ReadOptions const&, rocksdb::BlockHandle const&, rocksdb::DataBlockIter*, rocksdb::BlockType, rocksdb::GetContext*, rocksdb::BlockCacheLookupContext*, rocksdb::FilePrefetchBuffer*, bool, bool, rocksdb::Status&, bool) const",e8_micro_driver,5.98,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::BlockIter<rocksdb::IndexValue>::Seek(rocksdb::Slice const&),e8_micro_driver,5.94,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
CLEAN,rep3,children,rocksdb::ArenaWrappedDBIter::EnsureInternalIteratorInitialized(rocksdb::MultiScanArgs const*),e8_micro_driver,5.93,162935720130,0.04528457169559263,2.868465480909278,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,__memcmp_evex_movbe,libc.so.6,7.4,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::DBIter::FindNextUserEntryInternal(bool),e8_micro_driver,4.19,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::DBIter::Next(),e8_micro_driver,3.88,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,malloc,libc.so.6,3.41,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"rocksdb::DecodeEntry::operator()(char const*, char const*, unsigned int*, unsigned int*, unsigned int*, unsigned int*) [clone .isra.0]",e8_micro_driver,2.94,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"bool rocksdb::BlockIter<rocksdb::Slice>::ParseNextKey<rocksdb::DecodeEntry, false>(bool*)",e8_micro_driver,2.5,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,_int_free,libc.so.6,2.46,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"rocksdb::BinaryHeap<rocksdb::MergingIterator::HeapItem*, rocksdb::MergingIterator::MinHeapItemComparator>::downheap(unsigned long)",e8_micro_driver,2.01,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"bool rocksdb::BlockIter<rocksdb::IndexValue>::GetRestartKey<rocksdb::DecodeKeyV4>(unsigned int, rocksdb::Slice*)",e8_micro_driver,1.99,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"non-virtual thunk to rocksdb::(anonymous namespace)::BytewiseComparatorImpl::Compare(rocksdb::Slice const&, rocksdb::Slice const&) const",e8_micro_driver,1.87,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::IndexBlockIter::SeekImpl(rocksdb::Slice const&),e8_micro_driver,1.87,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::BlockBasedTableIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.86,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::MergingIterator::NextAndGetResult(rocksdb::IterateResult*),e8_micro_driver,1.8,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,"E8MicroDriver::ExecuteSingleOp(FormalTraceRecord const&, unsigned long&, unsigned long&, unsigned long&)",e8_micro_driver,1.56,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::DBIter::FindNextUserEntry(bool),e8_micro_driver,1.49,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
T0-MEM,rep3,self,rocksdb::BlockBasedTableIterator::write_unix_time() const,e8_micro_driver,1.49,162096800681,0.03409781980137414,2.843247185408649,0,17ea7c1b28d2559ff494c7ea08cb49be7c8cb21490106a00552010f54afa3a1a,
