exp_id,group_name,desc,value_size,memtable_max_range_deletions,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_count,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_aff_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio_pct,block_cache_hits,block_cache_misses,block_cache_hit_rate,flush_count_total,flush_reason_range_del_count,flush_write_mb,compaction_read_mb,compaction_write_mb,stall_micros,compaction_drop_keys,write_amplification,l0_files_final,l1_files_final,l2_files_final,pending_compact_mb,total_sst_mb,sha256_checksum,sample_verified_ok,sample_verified_notfound,full_scan_ok
ls24_clean_t0000_r01,ls24_clean,"LS24-Clean Baseline: 24GiB Workload without RangeDelete (T=0)",256,0,1.1258,280000,248713,70000,14.442,31.366,37.693,16.2401,0,0,0,0,0,0,0,0,0,0,150000,13.241,17.636,119.423,15.4849,60000,53295.5,5.32955e+06,100,70.65,92.541,549.428,80.1209,0.801209,0,0,0,0,0,0,0,0,58299,7325764,0.789525,0,0,0,0,0,0,0,0,0,0,0,0,26312,f64fb1ea417f21939a3935a24ade6aa49277270f31a5d953d4fcbf26da280660,10000,0,PASS
ls24_clean_t0000_r02,ls24_clean,"LS24-Clean Baseline: 24GiB Workload without RangeDelete (T=0)",256,0,1.10997,280000,252258,70000,16.09,34.26,40.637,18.0891,0,0,0,0,0,0,0,0,0,0,150000,13.59,18.612,23.811,14.0484,60000,54055.3,5.40553e+06,100,76.453,98.001,123.913,78.5147,0.785147,0,0,0,0,0,0,0,0,117873,7325943,1.5835,0,0,0,0,0,0,0,0,0,0,0,0,26312,f64fb1ea417f21939a3935a24ade6aa49277270f31a5d953d4fcbf26da280660,10000,0,PASS
ls24_clean_t0000_r03,ls24_clean,"LS24-Clean Baseline: 24GiB Workload without RangeDelete (T=0)",256,0,2.56746,280000,109057,70000,20.557,44.763,53.991,23.0908,0,0,0,0,0,0,0,0,0,0,150000,17.68,135.483,238.608,42.8602,60000,23369.4,2.33694e+06,100,104.078,678.786,932.717,192.935,1.92935,0,0,0,0,0,0,0,0,132836,7325799,1.78097,0,0,0,0,0,0,0,0,0,0,0,0,26312,f64fb1ea417f21939a3935a24ade6aa49277270f31a5d953d4fcbf26da280660,10000,0,PASS
