exp_id,group_name,progress_pct_idx,elapsed_sec,completed_ops,progress_pct,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_del_ops,get_del_p50_us,get_del_p95_us,get_del_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p50_us,del_range_p95_us,del_range_p99_us,total_ops_interval,instantaneous_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,l1_files,l2_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,flush_range_del_reason_delta,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,cumulative_range_deletions,db_dir_mb
e1_span_010_dynamic_r01,e1_span_010_dynamic,1,0.0201003,2000,1,2,68.302,68.302,68.302,26,21.693,54.348,61.469,1259,21.041,77.808,97.216,406,144.748,197.337,329.51,98.9754,1.49485,122,15.49,77.06,113.029,198,37.696,87.41,127.812,2013,2013,1.00196,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,269,4076,6.19102,0,198,261.507
e1_span_010_dynamic_r01,e1_span_010_dynamic,2,0.0385067,4000,2,6,80,96.882,96.882,25,53.042,143.96,164.582,1271,62.312,132.653,161.241,373,143.499,223.796,250.762,92.0912,1.57267,101,12.375,67.037,76.393,219,36.534,101.975,119.808,1995,1995,1.00196,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,711,3208,18.1424,0,416,261.546
e1_span_010_dynamic_r01,e1_span_010_dynamic,3,0.0642865,6000,3,7,155.665,196.291,196.291,27,83.893,206.827,239.05,1216,90.586,216.164,243.92,424,177.513,296.472,323.563,87.4646,1.99166,102,16.636,65.056,82.218,220,40.007,102.229,126.906,1996,1996,1.00196,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,1083,3012,26.4469,0,636,261.586
e1_span_010_dynamic_r01,e1_span_010_dynamic,4,0.0964366,8000,4,9,95.465,368.599,368.599,25,125.698,283.343,308.693,1253,66.622,312.731,351.896,428,141.206,409.25,460.173,87.7383,2.23484,81,18.626,81.678,126.207,204,48.724,117.742,136.973,2000,2000,1.00196,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,1530,2615,36.9119,0,839,261.618
e1_span_010_dynamic_r01,e1_span_010_dynamic,5,0.144482,10000,5,5,97.166,258.076,258.076,26,20.385,375.503,422.069,1252,99.561,495.596,604.52,441,167.481,592.258,686.29,81.5102,3.38264,99,24.781,126.878,146.424,188,59.144,144.292,174.37,2011,2011,1.00196,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,1777,2219,44.4695,0,1028,261.655
e1_span_010_dynamic_r01,e1_span_010_dynamic,6,0.220208,12000,6,5,24.313,864.983,864.983,28,462.537,908.635,1000.66,1284,32.724,892.687,999.955,396,241.995,1052.22,1202.78,79.6035,5.59225,92,40.348,135.38,257.92,188,85.36,229.186,307.708,1993,1993,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,1887,1812,51.0138,0,1217,261.69
e1_span_010_dynamic_r01,e1_span_010_dynamic,7,0.342704,14000,7,11,967.542,1954.76,1954.76,29,46.903,1060.06,2044.95,1264,403.556,1423.19,1865.65,381,406.24,1660.01,2053.05,76.6404,8.44251,96,51.078,232.796,334.437,211,112.514,262.432,289.301,1992,1992,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2037,1492,57.7217,0,1428,261.728
e1_span_010_dynamic_r01,e1_span_010_dynamic,8,0.460329,16000,8,8,399.444,1259.9,1259.9,26,26.644,1365.7,1511.91,1254,71.786,1393.2,1621.49,419,262.828,1512.33,1787.79,72.5871,8.48356,111,55.285,190.127,221.085,187,112.023,225.666,264.46,2005,2005,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2285,1362,62.6542,0,1614,261.768
e1_span_010_dynamic_r01,e1_span_010_dynamic,9,0.607527,18000,9,8,518.256,1777.42,1777.42,24,464.393,1569.99,1605.35,1260,137.721,1617.4,1782.05,390,588.036,1820.68,1938.14,71.1487,11.5612,111,62.169,259.287,336.358,203,117.518,319.326,394.285,1996,1996,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2320,1061,68.6188,0,1818,261.809
e1_span_010_dynamic_r01,e1_span_010_dynamic,10,0.783789,20000,10,5,30.115,1431.5,1431.5,19,1483.95,1860.8,1860.8,1277,352.862,1821.53,2042.69,391,369.042,1971.8,2222.46,67.7596,13.2197,99,61.499,174.849,275.96,215,118.242,304.683,354.497,2006,2006,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2394,873,73.2782,0,2031,261.847
e1_span_010_dynamic_r01,e1_span_010_dynamic,11,0.964356,22000,11,3,284.574,339.588,339.588,20,240.063,1984.32,1984.32,1302,48.93,1968.63,2859.8,389,386.799,2249.86,3404.04,64.8869,15.2007,91,60.635,175.727,286.156,191,116.454,278.473,361.053,1996,1996,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2386,808,74.7026,0,2223,261.882
e1_span_010_dynamic_r01,e1_span_010_dynamic,12,1.15567,24000,12,5,1900.69,1994.41,1994.41,24,1719.63,2093.95,2115.54,1256,112.204,2111.63,2277.89,390,459.777,2253.85,2390.21,64.8538,15.6554,113,61.178,197.483,320.662,215,115.596,347.761,383.625,2003,2003,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2476,726,77.3267,0,2438,261.924
e1_span_010_dynamic_r01,e1_span_010_dynamic,13,1.38457,26000,13,5,1933.2,2156.21,2156.21,21,2036.02,2244.96,2289.21,1254,437.397,2298.66,2430.28,397,688.458,2461.95,2573.25,56.8741,20.9424,104,62.063,147.939,199.906,215,118.07,224.212,293.398,1996,1996,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2516,607,80.5636,0,2653,261.964
