exp_id,group_name,second_idx,elapsed_sec,completed_ops,progress_pct,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_del_ops,get_del_p50_us,get_del_p95_us,get_del_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p50_us,del_range_p95_us,del_range_p99_us,total_ops_interval,instantaneous_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,l1_files,l2_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,flush_range_del_reason_delta,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,cumulative_range_deletions,db_dir_mb
b1_put_025x_r01,b1_natural_flush_boundary,11,11.0142,75719,40.8109,27,41.669,9041.25,13755,46,2889.86,9030.75,15728.7,1122,2956.02,9273.12,14639.2,815,2918.68,9225.68,15697.1,22.6086,173.086,1349,41.049,152.588,290.539,391,94.914,234.532,364.882,3750,3750,9.00202,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,5807,155,97.4002,0,8140,138.646
b1_put_025x_r01,b1_natural_flush_boundary,12,12.0152,78898,42.5244,19,3149.46,9404.57,9404.57,27,3178.15,9186.83,9336.83,923,3340.09,9566.21,15222.7,709,3495.41,9759.17,16658.5,22.9252,206.692,1156,54.073,183.009,285.973,342,108.728,287.645,439.24,3176,3176,9.00202,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,5216,149,97.2227,0,8482,138.984
b1_put_025x_r01,b1_natural_flush_boundary,13,13.016,81906,44.1456,21,3380.64,9928.05,10024.8,38,2484.61,15645.1,17306.2,904,3393.2,10131.4,17870.7,632,3752.62,10233.9,18084,19.8006,270.495,1111,53.754,177.972,274.153,302,113.583,253.56,299.738,3008,3008,10.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,4608,96,97.9592,0,8784,139.308
b1_put_025x_r01,b1_natural_flush_boundary,14,14.017,84356,45.4661,10,10413.6,14950.1,14950.1,22,10108.5,10535.5,18765,771,7375.36,12559.6,18969.3,492,6459.55,12626.5,19177.2,20.0224,296.11,875,55.122,197.227,335.848,284,119.61,268.975,421.661,2454,2454,10.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3632,75,97.9768,0,9067,139.566
b1_put_025x_r01,b1_natural_flush_boundary,15,15.0178,86543,46.6449,16,10598.4,12370.8,12370.8,25,7995.16,17981.3,20041.7,676,8006.89,16863.9,20193.4,472,8284.21,17547.3,19963.6,17.9852,379.898,753,56.922,198.63,292.886,241,117.258,310.473,385.053,2183,2183,10.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3488,61,98.2812,0,9309,139.788
b1_put_025x_r01,b1_natural_flush_boundary,16,16.0185,88634,47.7719,11,42.814,11742,11742,28,10260,11583.4,11659.3,636,10530.2,12238.2,20984.9,480,10451.4,12325,21089.8,17.4667,385.063,731,62.468,232.005,430.907,205,133.208,310.723,436.782,2091,2091,10.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3549,84,97.6879,0,9514,140.001
b1_put_025x_r01,b1_natural_flush_boundary,17,17.0192,90666,48.8671,7,8952.33,21399.1,21399.1,16,11114.6,19227.9,19227.9,620,7599.25,16732.7,21260.5,443,11570.5,16636.4,21654.8,18.9865,412.792,704,60.587,262.651,407.259,242,130.241,337.537,433.518,2032,2032,10.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3338,53,98.437,0,9756,140.208
b1_put_025x_r01,b1_natural_flush_boundary,18,18.0199,92598,49.9084,6,12426.3,14378.8,14378.8,19,9872,30660.1,30660.1,591,9235.8,15596.4,22576.3,413,9835.75,15692.2,23134.3,16.1477,482.962,696,55.732,217.876,344.031,207,127.686,345.506,448.882,1932,1932,11.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3134,85,97.3594,0,9963,140.412
b1_put_025x_r01,b1_natural_flush_boundary,19,19.0204,94607,50.9912,9,12257.2,21444.1,21444.1,20,12282.1,13033.1,13033.1,625,9231.95,14271.1,22537,424,11100.6,18195.8,22699.9,14.0354,539.34,726,62.568,234.728,313.078,211,132.23,307.964,382.669,2015,2015,11.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3094,59,98.1288,0,10173,140.624
b1_put_025x_r01,b1_natural_flush_boundary,20,20.0212,96773,52.1586,12,21.45,12927.1,12927.1,26,11132.7,13323.6,17162.7,704,6213.61,13274.4,21956.2,468,5132.81,13511.8,22238.2,15.438,416.745,730,51.925,161.632,276.675,228,113.399,230.164,394.078,2168,2168,11.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3467,59,98.3267,0,10401,140.84
b1_put_025x_r01,b1_natural_flush_boundary,21,21.0219,98988,53.3524,8,3261.18,13498.1,13498.1,23,3343.94,13437.5,13459.5,684,4042.5,13543.3,22765.7,473,4574.88,13600.4,23379.7,15.7252,432.824,758,52.029,199.124,321.692,261,108.903,261.758,375.896,2207,2207,11.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3526,65,98.1899,0,10663,141.062
b1_put_025x_r01,b1_natural_flush_boundary,22,22.0226,101119,54.501,10,12144,13553.6,13553.6,21,6085.79,13863.7,13942.7,652,3518.76,13994.1,24635.4,451,3860.76,14141.7,22882.2,12.3792,583.952,768,52.945,171.057,255.815,229,110.936,215.442,269.437,2131,2131,12.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3482,64,98.1951,0,10892,141.288
b1_put_025x_r01,b1_natural_flush_boundary,23,23.0234,103205,55.6253,16,3372.92,14265,14265,22,3267.56,14195.2,14382.8,658,3477.34,14373,25125.2,474,3727.07,14612.6,25254.8,11.2679,600.852,698,46.977,144.633,229.62,218,110.988,235.937,364.537,2086,2086,12.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3574,82,97.7571,0,11110,141.494
b1_put_025x_r01,b1_natural_flush_boundary,24,24.0243,105361,56.7874,13,3764.14,14933.6,14933.6,21,3545.53,25369.8,25845.6,672,3640.47,22915.2,26132.9,450,3672.59,15658.7,26198.4,12.8556,500.646,770,52.783,183.952,369.815,230,116.386,310.579,411.233,2156,2156,12.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3550,67,98.1476,0,11340,141.72
b1_put_025x_r01,b1_natural_flush_boundary,25,25.025,107173,57.764,15,8538.35,25823.8,25823.8,17,4609.6,21186.3,21186.3,541,8831.3,19112.1,22338.1,394,7022.53,19760.4,26402.6,11.3046,712.498,629,38.465,128.817,229.545,216,104.043,204.088,270.193,1812,1812,12.002,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3042,46,98.5104,0,11556,141.907
b1_put_025x_r01,b1_natural_flush_boundary,26,26.0256,109234,58.8748,10,16.591,15209.8,15209.8,20,7761.72,27865.9,27865.9,642,3833.14,15668.4,27586,438,4013.63,15916.1,24458.3,13.2808,542.725,732,47.312,177.38,268.294,219,112.752,289.648,395.411,2061,2061,13.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3385,51,98.5157,0,11775,142.122
b1_put_025x_r01,b1_natural_flush_boundary,27,27.0265,110939,59.7938,6,15169.9,15589.9,15589.9,19,11620.8,15927.8,15927.8,518,4213.71,20553.6,28059.9,410,8669.55,16404.5,28148.2,12.6561,681.625,573,51.491,160.351,228.716,179,109.723,220.191,242.29,1705,1705,13.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3208,46,98.5864,0,11954,142.29
b1_put_025x_r01,b1_natural_flush_boundary,28,28.0271,112997,60.903,10,4080.7,25781.5,25781.5,24,4092.02,16324.6,17936.3,633,3986.62,16985.4,28582.3,444,4102.85,17396.7,29257.7,12.1329,568.997,707,44.789,169.979,253.187,240,103.791,240.062,273.775,2058,2058,13.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3463,65,98.1576,0,12194,142.5
b1_put_025x_r01,b1_natural_flush_boundary,29,29.0277,114956,61.9589,16,4693.2,16922.6,16922.6,15,8487.91,29058,29058,560,4046.75,17172.1,27112.6,455,4226.84,18524.6,29759.4,12.7648,616.308,701,40.843,163.9,281.296,212,94.552,221.154,353.387,1959,1959,13.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3618,71,98.0754,0,12406,142.706
b1_put_025x_r01,b1_natural_flush_boundary,30,30.0283,116697,62.8972,11,4137.56,17271.3,17271.3,19,12608.5,17161.9,17161.9,536,4496.5,17264.7,26970.4,353,5163.6,17407.9,27075.9,9.60623,887.445,613,44.086,143.661,224.642,215,108.555,208.587,319.316,1747,1747,13.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2780,34,98.7918,0,12620,142.888
b1_put_025x_r01,b1_natural_flush_boundary,31,31.0291,118509,63.8739,13,4342.81,17680.7,17680.7,19,10391.3,22529,22529,553,4344.27,17625.8,22560.6,395,4373.17,17741.5,18098.5,9.6,797.772,624,44.324,172.143,301.033,202,114.636,265.669,345.474,1806,1806,14.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3133,57,98.2132,0,12823,143.073
b1_put_025x_r01,b1_natural_flush_boundary,32,32.0297,120184,64.7766,10,16052.1,22387.9,22387.9,18,4311.84,31896.2,31896.2,501,4528.47,18083.6,31626.1,371,9085.97,19171.2,32055,10.5903,889.689,598,46.589,162.881,277.507,177,114.281,200.815,348.459,1675,1675,14.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2974,61,97.9901,0,13000,143.248
b1_put_025x_r01,b1_natural_flush_boundary,33,33.0303,121789,65.6417,7,4608.74,18455,18455,20,14487.5,31147.9,31147.9,475,10442.5,18899.1,23728.1,313,11450.3,19078.7,23891.8,9.68051,1032.45,594,40.912,142.993,269.443,196,89.208,196.287,2191.49,1605,1605,14.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2516,50,98.0514,0,13196,143.424
b1_put_025x_r01,b1_natural_flush_boundary,34,34.031,123390,66.5046,9,15.007,18227.3,18227.3,12,4597.48,32485,32485,477,7205.37,20611.9,31953.9,352,7954.22,22094,32664.9,9.46023,1010.3,567,48.377,179.186,292.7,184,105.864,285.046,471.797,1601,1601,14.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2893,51,98.2677,0,13380,143.591
b1_put_025x_r01,b1_natural_flush_boundary,35,35.0314,125102,67.4273,16,11569,19369.8,19369.8,19,12916.3,19890.6,19890.6,536,4846.4,19413.9,26816.7,354,7420.44,19614.2,27022.9,9.61299,937.777,576,49.986,165.356,316.28,211,107.961,277.774,335.167,1712,1712,14.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2833,50,98.2657,0,13591,143.762
b1_put_025x_r01,b1_natural_flush_boundary,36,36.0321,126820,68.3533,11,4661.95,24929,24929,13,18477.3,19936.9,19936.9,523,4677.61,19820,28350.4,378,4856.23,20063.8,31174.9,9.50794,894.703,616,48.503,174.106,2210.27,177,104.239,261.356,334.333,1718,1718,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3049,33,98.9293,0,13768,143.943
b1_put_025x_r01,b1_natural_flush_boundary,37,37.0327,128343,69.1742,6,12715.4,18525.5,18525.5,13,4879.47,19940.5,19940.5,505,4818.54,20150,32104.4,356,5190.87,20346,20488,9.16573,1018.93,479,49.786,132.698,233.125,164,93.835,200.917,282.164,1523,1523,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2956,32,98.929,0,13932,144.085
b1_put_025x_r01,b1_natural_flush_boundary,38,38.0331,130061,70.1001,7,9106.66,20790.4,20790.4,14,5104.47,20501.7,20501.7,528,4950.87,20562.1,24142.7,366,5103.25,20763.5,28852.9,7.81421,1132.35,623,43.862,160.532,276.361,180,106.115,234.067,382.713,1718,1718,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3137,36,98.8654,0,14112,144.268
b1_put_025x_r01,b1_natural_flush_boundary,39,39.0338,131420,70.8326,10,13945,20742.5,20742.5,14,5343.33,20885.5,20885.5,432,13668,20995.3,35887.8,269,14079.3,21219.6,35753.3,8.07435,1406.51,503,50.131,137.965,197.736,131,109.368,239.354,411.508,1359,1359,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2239,31,98.6344,0,14243,144.415
b1_put_025x_r01,b1_natural_flush_boundary,40,40.0343,132699,71.522,9,1302.18,21168.4,21168.4,11,19325,21237.1,21237.1,382,13558.9,21262,36832.8,290,15879.1,26006.2,37185,7.33448,1679.01,475,57.757,147.834,268.444,112,118.234,266.568,302.074,1279,1279,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2481,29,98.8446,0,14355,144.554
b1_put_025x_r01,b1_natural_flush_boundary,41,41.0349,134012,72.2296,7,7158.38,14521.9,14521.9,15,11607,22893.7,22893.7,381,12488.7,21510.2,27167.3,293,12099.3,21691.6,29313.4,8.09556,1385.54,458,52.711,224.096,344.077,159,120.74,246.883,313.26,1313,1313,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2466,27,98.917,0,14514,144.688
b1_put_025x_r01,b1_natural_flush_boundary,42,42.0356,135219,72.8802,11,15918.2,21799.1,21799.1,12,20124.2,21971,21971,370,13481,21821.2,22030.3,273,14893.9,21996.1,22150.3,8.44689,1414.82,407,56.338,160.26,289.379,134,111.338,210.509,265.654,1207,1207,15.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2231,28,98.7605,0,14648,144.808
b1_put_025x_r01,b1_natural_flush_boundary,43,43.0361,136488,73.5642,3,20.761,21626.9,21626.9,14,20168.7,22004.6,22004.6,398,13859,24909.2,37869.5,282,10348.3,23585.1,37839,7.07092,1564.74,442,50.701,175.842,263.049,130,112.564,233.544,256.862,1269,1269,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2467,23,99.0763,0,14778,144.938
b1_put_025x_r01,b1_natural_flush_boundary,44,44.0367,137651,74.191,6,22300,30992.7,30992.7,13,14595.9,22371.5,22371.5,369,14486.8,22702.4,36910.3,238,16959.4,28624.4,34778.1,5.90756,2222.41,409,59.399,252.38,353.082,128,122.744,305.065,365.188,1163,1163,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2088,20,99.0512,0,14906,145.058
b1_put_025x_r01,b1_natural_flush_boundary,45,45.037,138725,74.7699,8,22416.1,39037.2,39037.2,7,21256.4,22685.4,22685.4,339,18095.5,23293.8,38995.9,216,18139.5,29184.6,39115.6,7.86111,1766.13,381,52.073,187.302,281.109,123,120.63,280.491,337.154,1074,1074,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,1871,24,98.7335,0,15029,145.17
b1_put_025x_r01,b1_natural_flush_boundary,46,46.0373,139995,75.4544,4,22962.3,40250.8,40250.8,13,43.408,34571.9,34571.9,380,12549.3,23377.7,35266.1,269,15527.4,24575.9,40414.4,6.33457,1993.32,469,55.499,189.901,297.201,135,119.956,253.659,333.323,1270,1270,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2278,19,99.1728,0,15164,145.307
b1_put_025x_r01,b1_natural_flush_boundary,47,47.0378,141335,76.1766,7,17814.7,23172.8,23172.8,15,10588,22993.7,22993.7,383,11483.4,23377.8,38977.1,310,11914.6,23603.9,36371.2,7.93871,1433.18,484,54.157,186.849,269.928,141,110.741,221.837,262.711,1340,1340,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2644,24,99.1004,0,15305,145.449
b1_put_025x_r01,b1_natural_flush_boundary,48,48.0384,142531,76.8212,3,5776.7,23604.2,23604.2,18,3367.51,23572.3,23572.3,391,10514.9,23913,40810.8,256,13635.9,23900.7,39840.9,7.75781,1597.89,391,53.167,184.147,307.544,137,114.526,274.487,356.886,1196,1196,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2188,26,98.8257,0,15442,145.566
b1_put_025x_r01,b1_natural_flush_boundary,49,49.0389,143865,77.5402,4,23964.3,31925.4,31925.4,12,15498.9,24090.1,24090.1,389,9822.07,23995.1,28625.5,293,12571.9,24170,26379.3,9.13652,1280.68,491,47.447,144.673,244.938,145,98.202,205.209,270.177,1334,1334,16.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2555,21,99.1848,0,15587,145.709
b1_put_025x_r01,b1_natural_flush_boundary,50,50.0395,145534,78.4398,9,43.366,24368.1,24368.1,22,5923.95,23709.4,23991.7,508,5774.33,24344.4,25924.2,383,5983.16,24517.7,29074.8,7.06266,1262.03,586,40.204,143.035,229.794,161,92.868,191.333,306.293,1669,1669,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,3248,40,98.7835,0,15748,145.881
b1_put_025x_r01,b1_natural_flush_boundary,51,51.0401,146922,79.1879,5,21550.8,24854.9,24854.9,10,1450.61,24347,24347,450,5982.53,24812.5,28197.7,298,6178.54,24895.8,25302.4,7.18792,1408.81,466,40.419,139.153,264.574,159,97.973,223.445,299.314,1388,1388,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2593,32,98.781,0,15907,146.019
b1_put_025x_r01,b1_natural_flush_boundary,52,52.0407,148134,79.8411,6,23852.3,24920.1,24920.1,15,10105.3,25338,25338,390,9896.79,25057.6,27512.7,268,7821.19,25224.2,26879.3,6.51866,1706.97,410,48.042,156.284,245.442,123,122.62,246.376,338.351,1212,1212,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2301,17,99.2666,0,16030,146.14
b1_put_025x_r01,b1_natural_flush_boundary,53,53.0413,149632,80.6485,9,25.544,20859.3,20859.3,24,5917.74,20872.1,20937.1,494,5922.72,25391.2,36158.6,326,6038.48,25448.4,35874.3,5.61963,1643.36,519,47.006,176.137,255.053,126,90.229,233.315,312.024,1498,1498,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2831,42,98.5381,0,16156,146.291
b1_put_025x_r01,b1_natural_flush_boundary,54,54.0419,150847,81.3034,7,25389.2,39833.4,39833.4,5,17695.4,25678.2,25678.2,395,10356.2,25676.8,40380.2,253,11937.3,28855.5,39208,7.6917,1570.94,429,44.282,139.967,261.413,126,110.994,312.337,404.376,1215,1215,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2219,19,99.151,0,16282,146.417
b1_put_025x_r01,b1_natural_flush_boundary,55,55.0424,152128,81.9938,6,7206.14,24281.7,24281.7,17,6726.04,26193,26193,403,10239.2,26405.8,32394.7,267,8698.93,26336,27367.3,5.91011,1861.13,458,38.664,141.434,252.6,130,88.381,233.096,390.049,1281,1281,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2400,29,98.8061,0,16412,146.551
b1_put_025x_r01,b1_natural_flush_boundary,56,56.0431,153354,82.6546,13,16504.6,44854.5,44854.5,14,8482.51,27336,27336,370,6820.32,29734.6,43419.7,271,10630.2,27382.5,41092.2,6.73801,1886.76,430,37.678,129.337,242.908,128,104.874,325.098,398.56,1226,1226,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2327,19,99.1901,0,16540,146.678
b1_put_025x_r01,b1_natural_flush_boundary,57,57.0436,154536,83.2917,7,13770.8,25532.7,25532.7,13,14195.1,31744.5,31744.5,339,13308.7,31032.6,37879.1,258,11302,37365.9,45769.5,5.74419,2251.74,442,37.415,138.476,203.382,123,94.299,199.091,372.441,1182,1182,17.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2297,17,99.2653,0,16663,146.807
b1_put_025x_r01,b1_natural_flush_boundary,58,58.0441,155820,83.9837,4,5547.6,31309.5,31309.5,15,15691.2,31056.9,31056.9,401,6369.55,27288.4,46073.9,283,6597,31486.6,45817.9,6.83392,1635.43,453,44.652,150.733,208.993,128,110.454,189.294,213.914,1284,1284,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2391,23,99.0472,0,16791,146.94
b1_put_025x_r01,b1_natural_flush_boundary,59,59.0446,157126,84.6876,6,4194.56,25300.6,25300.6,17,58.503,37023.9,37023.9,391,7541.22,29905,36164.4,275,9934.56,29651.2,37000.2,5.50545,2142.02,472,34.132,111.203,173.591,145,95.498,166.329,221.86,1306,1306,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2387,21,99.1279,0,16936,147.079
b1_put_025x_r01,b1_natural_flush_boundary,60,60.0451,158212,85.2729,8,28.501,25117.2,25117.2,11,18050.2,28041.1,28041.1,337,12847,31928.4,45249.7,234,11538.2,38928.2,44780.2,6.77778,2074.13,365,38.969,130.064,205.45,131,97.799,185.323,254.502,1086,1086,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2071,31,98.5252,0,17067,147.188
b1_put_025x_r01,b1_natural_flush_boundary,61,61.0455,159598,86.02,11,13.564,28301,28301,16,15347.2,28290.4,28290.4,417,6636.12,28391.7,37115.3,328,6848.47,28670.8,39799.8,5.54268,1928.45,481,39.416,139.117,237.227,133,92.526,211.578,233.682,1386,1386,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2918,31,98.9488,0,17200,147.329
b1_put_025x_r01,b1_natural_flush_boundary,62,62.046,160503,86.5077,2,28845.7,28845.7,28845.7,9,10477.6,33387.8,33387.8,289,11430.8,37115.1,56088.2,213,14010.7,36947.3,51501.7,7.51174,2073.77,297,51.285,174.396,290.561,95,104.913,315.815,1471.99,905,905,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,1878,18,99.0506,0,17295,147.416
b1_put_025x_r01,b1_natural_flush_boundary,63,63.0463,161535,87.064,7,15891.4,22941,22941,17,17740.4,37024.8,37024.8,319,10991.1,37923.5,40628.3,225,12423,38529.5,42070.5,4.8,2933.32,356,33.951,137.911,228.493,108,101.959,233.454,273.936,1032,1032,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,2076,24,98.8571,0,17403,147.521
b1_put_025x_r01,b1_natural_flush_boundary,64,64.0468,162466,87.5658,6,11846.4,33438.3,33438.3,12,12688.2,23663.5,23663.5,283,13136,38987.1,43461.9,187,17460.6,38904.2,47125.9,6.16043,2861.15,330,41.272,164.337,269.141,113,97.442,264.105,1352.52,931,931,18.0021,0,0,0,0,0,0,0,0,130.686,0,0,0,0,0,1642,14,99.1546,0,17516,147.619
