exp_id,elapsed_sec,total_ops,overall_iops,put_count,put_p50_us,put_p95_us,put_p99_us,put_mean_us,get_aff_live_count,get_aff_live_p50_us,get_aff_live_p95_us,get_aff_live_p99_us,get_aff_live_mean_us,get_del_count,get_del_p50_us,get_del_p95_us,get_del_p99_us,get_del_mean_us,get_ctrl_count,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_ctrl_mean_us,scan_count,scan_ops_sec,scan_keys_sec,scan_avg_span,scan_avg_keys_returned,scan_p50_us,scan_p95_us,scan_p99_us,scan_mean_us,scan_us_per_key,del_range_count,del_range_p50_us,del_range_p95_us,del_range_p99_us,del_range_mean_us,tombstones_count,union_deleted_keys,union_coverage_ratio,overlap_factor,compaction_read_mb,compaction_write_mb,flush_write_mb,stall_micros,compaction_drop_keys,l0_files_final,pending_compact_mb,total_sst_mb,sample_verified_ok,sample_verified_notfound,full_scan_ok
p5_compaction_high_heat_rep1,6.07986,200000,32895.5,10026,36.214,109.361,178.912,45.7746,57435,5.12,1597.09,3226.62,173.212,62805,6.384,1832,3297.89,193.564,25708,16.21,598.986,2951.35,136.252,40007,6580.25,318243,100,48.3633,142.412,1885.62,3628.73,376.482,7.78445,4019,92.963,174.871,260.669,93.1814,4019,100091,0.200182,8.03069,42.9062,104.96,16.6557,0,98433,0,0,104.96,8101,1899,PASS
p5_compaction_high_heat_rep2,6.04734,200000,33072.4,10026,39.327,109.312,173.943,46.4787,55468,5.12,1553.99,3036.37,168.549,63138,6.342,1668.51,3117.79,176.866,27342,15.242,561.492,2868.74,131.495,40007,6615.64,314774,100,47.5802,144.067,1838.95,3396.58,371.198,7.80151,4019,97.198,181.435,262.604,96.668,4019,100091,0.200182,8.03069,44.271,105.038,16.6378,0,98176,0,0,105.038,8112,1888,PASS
p5_compaction_high_heat_rep3,6.56525,200000,30463.4,10026,41.423,112.756,180.199,48.8516,58233,5.653,1751.75,3209.08,186.279,61893,6.696,1823.33,3336.47,195.126,25822,17.199,718.166,3018.38,145.339,40007,6093.76,303620,100,49.8248,171.222,2120.62,3711.99,430.411,8.63849,4019,101.029,187.962,280.086,104.512,4019,100091,0.200182,8.03069,42.3245,105.026,16.6724,0,98220,0,0,105.026,8105,1895,PASS
p5_compaction_low_heat_rep1,6.21444,200000,32183.1,10026,33.729,99.368,153.186,41.7708,56742,4.944,1600.14,3149.52,172.289,62190,6.056,1735.59,3187.95,182.634,27016,15.235,599.758,2908.01,128.669,40007,6437.75,316562,100,49.1727,142.236,1817.23,3364.17,362.624,7.3745,4019,88.452,149.969,208.109,88.3808,4019,100091,0.200182,8.03069,42.7749,105.028,16.662,0,98214,0,0,105.028,8107,1893,PASS
p5_compaction_low_heat_rep2,6.57141,200000,30434.9,10026,45.752,117.527,185.143,53.1245,57662,5.318,1958.49,3303.83,209.652,62036,6.691,2137.03,3461.38,228.843,26250,18.473,1306.15,3157.02,161.751,40007,6088.04,299657,100,49.2207,172.382,2294.8,3771.41,434.46,8.82678,4019,104.674,180.05,259.447,104.082,4019,100091,0.200182,8.03069,42.3032,105.012,16.6687,0,98275,0,0,105.012,8103,1897,PASS
p5_compaction_low_heat_rep3,6.10309,200000,32770.3,10026,33.374,96.859,151.78,41.2255,57102,4.836,1544.28,3135.33,165.615,62688,6.201,1736.82,3164.77,180.314,26158,15.491,536.705,2899.05,128.22,40007,6555.2,318664,100,48.6123,136.677,1873.25,3437.66,362.291,7.45265,4019,83.228,152.398,211.313,84.6694,4019,100091,0.200182,8.03069,42.9758,104.949,16.621,0,98451,0,0,104.949,8102,1898,PASS
p5_compaction_control_none_rep1,16.5045,200000,12117.9,10026,53.721,124.027,215.835,56.8928,57775,6.321,4886.13,10002.8,574.395,62170,7.268,5778.45,10291.3,652.661,26003,20.187,3177.68,9260.91,429.39,40007,2424,118885,100,49.0448,234.873,5652.27,10324.3,908.09,18.5155,4019,114.49,201.643,287.284,113.242,4019,100091,0.200182,8.03069,0,0,0,0,0,0,0,114.531,8104,1896,PASS
p5_compaction_control_none_rep2,17.0051,200000,11761.2,10026,51.78,116.586,184.198,54.3967,58325,6.754,4356.91,10490.9,517.868,62499,8.207,5219.35,10627.4,592.65,25124,20.079,2803.27,9342.39,411.381,40007,2352.65,114216,100,48.5476,224.689,5234.84,10949.5,866.843,17.8555,4019,107.408,179.024,261.692,103.781,4019,100091,0.200182,8.03069,0,0,0,0,0,0,0,114.529,8105,1895,PASS
p5_compaction_control_none_rep3,16.5042,200000,12118.1,10026,48.71,105.09,163.484,51.0057,55733,5.456,4503.07,9764.93,521.928,63189,6.644,5364.72,10373,601.669,27026,16.265,2145.32,9028.46,366.528,40007,2424.05,115727,100,47.7412,194.289,5490.97,10572.5,837.528,17.5431,4019,106.855,174.471,234.075,101.895,4019,100091,0.200182,8.03069,0,0,0,0,0,0,0,114.524,8106,1894,PASS
