exp_id,group_name,second_idx,elapsed_sec,completed_ops,progress_pct,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_del_ops,get_del_p50_us,get_del_p95_us,get_del_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p50_us,del_range_p95_us,del_range_p99_us,total_ops_interval,instantaneous_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,l1_files,l2_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,flush_range_del_reason_delta,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,cumulative_range_deletions,db_dir_mb
e4_ts_t0064_r03,e4_ts_t0064,1,1.00025,34090,17.045,99,22.158,66.241,118.574,424,25.1,77.604,131.073,21546,19.815,73.465,115.621,6849,147.982,378.127,475.095,71.6728,2.47464,1736,54.229,6823.19,18250.5,3436,100.342,8647.22,17185.8,34090,34090,1.00196,0,0,0,0,0,0.588431,0,1,129.629,53,111.187,187.259,0.687589,671712,91560,64231,58.771,119010,3436,188.388
e4_ts_t0064_r03,e4_ts_t0064,2,2.00416,46031,23.0155,38,35.238,86.136,124.683,162,39.649,101.119,131.993,7518,21.89,80.232,114.906,2414,163.771,328.243,413.795,45.0742,3.94837,647,91.617,36428.3,57397.2,1162,148.608,26393,57434.9,11941,11941,1.00196,0,0,0,0,0,0.202835,0,1,64.0782,18,140.796,148.808,0.251966,830478,31676,46590,40.4722,162995,4598,120.652
e4_ts_t0064_r03,e4_ts_t0064,3,3.007,66253,33.1265,60,34.334,90.875,92.324,240,37.051,88.086,111.198,12912,17.406,75.54,106.378,4021,133.997,302.685,372.937,34.0458,4.45527,986,105.174,20920.6,62183.8,2003,161.17,15110.4,50445,20222,20222,1.00196,0,0,0,0,0,0.176284,0,1,42.6929,30,120.077,145.758,0.385175,837635,37984,44949,45.8008,58848,6601,48.2523
e4_ts_t0064_r03,e4_ts_t0064,4,4.00964,91850,45.925,80,28.056,81.812,164.448,311,40.504,103.667,121.944,16270,16.636,76.716,106.785,5097,121.486,298.542,391.041,20.9721,6.61741,1259,117.935,6879.63,52231.3,2580,168.927,6619.83,48813.5,25597,25597,1.00196,0,0,0,0,0,0.229074,0,1,27.7879,40,107.454,132.591,0.508902,759689,45107,39817,53.1145,60255,9181,38.8475
e4_ts_t0064_r03,e4_ts_t0064,5,5.01414,134331,67.1655,136,38.487,77.302,119.378,547,47.17,115.794,151.835,27062,17.314,78.987,113.863,8480,124.994,267.094,350.083,11.1335,12.5841,2046,155.824,3858.26,16447.9,4233,226.605,4053.09,16569.2,42504,42504,2.00197,1,0,0,0,0,0.216981,1,1,12.2658,65,100.252,125.658,0.83081,536213,67177,38019,63.8589,61875,13405,12.1723
e4_ts_t0256_r01,e4_ts_t0256,1,1.00024,79204,39.602,237,17.899,104.465,187.859,981,21.627,105.049,202.469,50148,14.999,87.632,159.666,15896,98.136,269.406,407.392,50.1318,2.32158,4031,34.165,2161.68,6615.79,7916,61.339,2067.3,6166.94,79209,79209,2.00197,0,0,0,0,0,1.27033,0,1,125.561,30,101.869,148.907,1.41385,431956,199580,62090,76.2716,279112,7914,149.861
e4_ts_t0256_r01,e4_ts_t0256,2,2.00772,173628,86.814,307,28.826,156.658,190.91,1236,37.29,161.774,204.823,59993,15.541,139.659,181.883,18944,98.447,250.398,341.445,9.64527,11.808,4548,72.129,311.918,2923.38,9453,121.561,374.879,2565.19,94481,94481,2.00197,0,0,0,0,0,0.232693,0,1,6.10902,37,74.9446,77.5194,1.67606,122285,134884,35729,79.0585,204061,17360,9.63511
e4_ts_t0256_r02,e4_ts_t0256,1,1.00024,86508,43.254,261,20.45,138.828,182.22,1074,25.962,140.861,209.721,54887,16.754,110.186,177.207,17317,111.045,308.304,418.226,47.626,2.81133,4368,37.488,1369.01,3191.14,8619,72.093,1408.64,2642.46,86526,86526,1.00196,0,0,0,0,0,1.40388,0,1,125.695,33,125.213,163.08,1.55233,324452,219299,71561,75.3968,349709,8609,163.369
e4_ts_t0256_r02,e4_ts_t0256,2,2.0072,184914,92.457,308,38.438,161.313,189.42,1292,38.294,163.236,200.45,62436,15.611,140.528,178.268,19679,102.632,248.72,327.447,8.20911,14.3472,4828,73.868,309.708,1430.65,9920,120.891,367.247,1449.41,98463,98463,2.00197,1,0,0,0,0,0.23937,1,1,5.18267,39,60.7613,73.6851,1.73406,64325,130093,31625,80.4444,137732,18517,8.75998
e4_ts_t0256_r03,e4_ts_t0256,1,1.00021,78646,39.323,234,23.824,100.496,236.756,975,23.017,98.955,195.118,49791,15.845,90.276,167.688,15788,101.573,286.713,444.418,50.3403,2.43343,4002,34.703,2191.72,4816.26,7862,61.511,2230.26,4787.2,78652,78652,2.00197,0,0,0,0,0,1.27391,0,1,125.565,30,116.117,154.905,1.41423,426653,199678,66432,75.0359,301920,7859,156.041
e4_ts_t0256_r03,e4_ts_t0256,2,2.00645,158681,79.3405,258,36.749,144.139,189.449,1022,45.452,172.035,207.646,50945,18.039,148.825,182.683,16014,119.156,267.71,348.729,10.7508,12.3788,3821,72.857,448.884,4498.58,7997,122.734,693.405,4278.64,80057,80057,2.00197,0,0,0,0,0,0.340906,0,1,9.62491,31,67.9192,74.2351,1.39733,180439,118197,33341,77.9983,167311,15847,11.1188
e4_ts_t1024_r01,e4_ts_t1024,1,1.00029,49973,24.9865,144,41.59,420.435,674.946,636,46.904,558.025,746.059,31603,37.946,545.242,716.16,10040,192.956,700.152,876.2,62.8518,4.1256,2572,36.011,181.442,293.713,4991,87.191,259.312,404.207,49986,49986,1.00196,0,0,0,0,0,0,0,0,107.345,4,42.8928,106.797,0.724252,0,89754,47658,65.3174,91429,4989,107.62
e4_ts_t1024_r01,e4_ts_t1024,2,2.00487,91696,45.848,133,43.463,606.45,707.806,500,112.774,629.116,716.746,26538,50.932,604.928,702.269,8302,225.251,737.139,862.92,25.4818,11.5693,2055,50.953,258.538,426.785,4183,109.118,324.704,470.523,41711,41711,1.00196,0,0,0,0,0,0,0,0,47.6262,4,51.5429,47.0961,0.710491,0,68134,24407,73.6257,228746,9173,47.9264
e4_ts_t1024_r01,e4_ts_t1024,3,3.00934,142034,71.017,168,37.556,545.726,689.927,630,58.524,594.739,699.652,32045,24.419,534.45,678.841,10096,154.954,625.737,781.708,10.5018,21.1039,2410,48.247,285.429,428.086,4994,108.075,327.147,489.051,50343,50343,1.00196,0,0,0,0,0,0,0,0,9.63006,5,23.3594,30.9819,0.863078,0,60785,11512,84.0768,145910,14165,9.93916
e4_ts_t1024_r01,e4_ts_t1024,4,4.0155,192451,96.2255,150,101.949,634.995,740.532,695,53.892,594.754,719.514,31911,18.491,563.612,693.945,10018,114.876,625.449,773.249,4.2209,47.1844,2548,59.268,324.908,449.887,5096,118.318,381.842,573.855,50418,50418,1.00196,0,0,0,0,0,0,0,0,4.78143,5,1.75098,4.59333,0.874118,0,33359,3045,91.6355,20913,19259,5.12258
e4_ts_t1024_r02,e4_ts_t1024,1,1.00033,48575,24.2875,143,38.349,526.886,716.706,620,41.847,567.196,741.296,30714,38.158,540.894,719.491,9741,199.611,698.705,867.082,63.465,4.18278,2509,36.267,175.077,310.631,4857,87.112,247.286,386.743,48584,48584,1.00196,0,0,0,0,0,0,0,0,107.371,4,43.7243,106.823,0.723637,0,87080,47405,64.7507,91329,4853,107.623
e4_ts_t1024_r02,e4_ts_t1024,2,2.00504,92748,46.374,140,46.693,620.826,716.48,531,60.247,628.057,719.02,28103,39.862,586.782,692.997,8819,206.306,713.476,828.613,25.7706,10.7535,2163,48.24,251.726,376.653,4432,100.395,299.262,440.42,44188,44188,2.00197,1,0,0,0,0,0,1,0,47.634,5,52.239,47.1039,0.710519,0,67989,25290,72.8878,228815,9280,47.9524
e4_ts_t1024_r02,e4_ts_t1024,3,3.00935,141342,70.671,160,69.168,521.748,701.944,604,51.226,529.998,668.833,30943,28.076,546.873,667.818,9752,158.201,624.996,748.565,10.4864,21.9069,2330,47.614,242.626,387.39,4805,103.515,300.398,418.371,48594,48594,2.00197,0,0,0,0,0,0,0,0,9.63006,4,22.2247,30.9826,0.86335,0,61113,10631,85.182,145942,14088,10.6157
e4_ts_t1024_r02,e4_ts_t1024,4,4.01558,184244,92.122,122,56.835,632.777,767.247,605,68.301,662.144,788.461,27124,41.022,630.422,763.535,8529,149.404,695.873,860.869,4.47684,53.5622,2159,71.385,331.799,493.539,4348,128.611,386.294,530.426,42887,42887,2.00197,0,0,0,0,0,0,0,0,4.59122,4,1.78196,4.59122,0.685974,0,29470,3066,90.5766,20921,18436,4.97521
e4_ts_t1024_r03,e4_ts_t1024,1,1.00032,55237,27.6185,158,39.05,561.66,777.3,699,39.745,554.773,728.766,34988,32.45,511.863,701.969,11076,181.257,658.727,867.764,60.3455,3.9274,2810,34.338,175.227,288.113,5523,82.782,239.596,355.49,55254,55254,1.00196,0,0,0,0,0,0.727141,0,1,107.55,5,41.8718,108.823,0.903608,0,103249,47599,68.4457,98758,5516,109.723
e4_ts_t1024_r03,e4_ts_t1024,2,2.00558,107847,53.9235,180,48.058,538.405,647.782,647,48.718,540.971,669.55,33420,27.422,534.038,662.542,10545,167.805,658.443,813.396,20.8743,11.2643,2575,42.441,214.361,366.256,5238,95.053,266.682,394.926,52605,52605,1.00196,0,0,0,0,0,0,0,0,21.522,5,71.8824,66.4564,0.870096,0,90819,29908,75.2268,321014,10759,69.5574
e4_ts_t1024_r03,e4_ts_t1024,3,3.01063,160029,80.0145,162,92.907,568.169,676.027,666,53.348,568.245,685.67,33161,21.737,549.804,657.838,10441,131.697,624.105,737.425,7.62293,27.1278,2504,51.586,261.034,365.955,5242,101.894,312.881,414.924,52176,52176,2.00197,0,0,0,0,0,0,0,0,9.96195,5,6.52791,9.63006,0.856091,0,41134,7368,84.8089,46314,16000,10.2442
