exp_id,group_name,progress_pct_idx,elapsed_sec,completed_ops,progress_pct,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_del_ops,get_del_p50_us,get_del_p95_us,get_del_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p50_us,del_range_p95_us,del_range_p99_us,total_ops_interval,instantaneous_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,l1_files,l2_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,flush_range_del_reason_delta,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,cumulative_range_deletions,db_dir_mb
e4_ts_t0064_r01,e4_ts_t0064,1,0.0184271,2000,1,2,40.081,40.081,40.081,26,19.965,46.921,47.408,1254,19.623,45.798,59.715,404,146.748,182.689,382.029,98.9703,1.59947,122,16.871,101.332,302.169,198,42.066,132.53,292.36,2006,2006,0.00195312,1,0,0,0,0,130.717,1,1,130.717,3,0.519363,0,0.0315838,0,978,4264,18.657,0,196,130.814
e4_ts_t0064_r01,e4_ts_t0064,2,0.0312496,4000,2,6,20.881,43.212,43.212,25,21.829,39.732,45.941,1276,19.336,40.786,50.264,374,134.532,175.738,184.888,92.1123,1.42043,101,21.564,92.437,312.202,219,48.103,227.481,313.473,2001,2001,1.00196,1,0,0,0,0,130.753,1,2,130.753,3,2.28674,3,0.0368538,0,2610,3798,40.7303,0,416,133.93
e4_ts_t0064_r01,e4_ts_t0064,3,0.0438877,6000,3,7,20.557,45.875,45.875,28,18.407,39.725,41.327,1219,18.87,40.756,50.156,425,125.749,171.976,184.055,87.4941,1.39475,102,22.486,85.164,279.667,221,45.909,128.909,278.077,2002,2002,1.00196,1,0,0,0,0,130.785,1,1,130.785,3,2.16378,3.04767,0.035676,0,3712,3576,50.933,102,636,136.991
e4_ts_t0064_r01,e4_ts_t0064,4,0.0564362,8000,4,9,18.048,35.668,35.668,24,21.513,28.855,30.835,1256,18.04,38.026,47.421,429,115.591,167.089,182.609,87.5781,1.32248,81,31.263,116.523,306.96,202,59.554,219.335,331.214,2001,2001,0.00195312,1,0,0,0,0,130.829,1,1,130.829,3,2.2541,3.04421,0.0492277,0,4730,3190,59.7222,403,837,141.077
e4_ts_t0064_r01,e4_ts_t0064,5,0.0812966,10000,5,5,20.14,30.576,30.576,26,10.604,37.141,58.277,1246,15.364,39.709,62.98,439,106.687,172.556,208.15,81.6105,1.34438,99,59.029,1680.66,2214.63,189,87.911,2127.24,2309.72,2004,2004,1.00196,0,0,0,0,0,130.857,0,1,130.857,3,3.97837,7.18235,0.0385494,13886,5767,3286,63.7026,221,1028,148.317
e4_ts_t0064_r01,e4_ts_t0064,6,0.100586,12000,6,5,17.513,22.237,22.237,28,20.346,44.726,47.757,1284,14.277,38.309,61.038,395,106.647,168.911,230.428,79.7418,1.35212,92,50.271,1759.76,2539.09,188,77.446,1792,2515.01,1992,1992,1.00196,0,0,0,0,0,130.889,0,1,130.889,3,3.03045,6.04583,0.0365114,8490,4590,2603,63.812,102,1217,153.417
e4_ts_t0064_r01,e4_ts_t0064,7,0.116952,14000,7,11,22.022,33.44,33.44,29,14.046,34.77,53.255,1271,12.874,38.408,53.011,383,100.929,161.257,202.006,76.5666,1.33649,95,55.946,1169.47,1482.05,209,74.86,1189.03,1341.52,1998,1998,1.00196,1,0,0,0,0,130.927,1,1,130.927,4,2.24411,4,0.0377302,5318,4727,2054,69.7095,200,1426,158.482
e4_ts_t0064_r01,e4_ts_t0064,8,0.157117,16000,8,8,12.621,40.053,40.053,26,12.908,38.813,54.688,1249,14.071,44.606,63.47,419,110.766,187.251,233.741,72.3652,1.58485,111,70.965,3262.73,3475.09,188,122.999,3294.58,3486.18,2001,2001,1.00196,1,0,0,0,0,130.962,1,1,130.962,3,5.15599,13.0443,0.0394554,27593,6634,2698,71.0887,501,1614,170.574
e4_ts_t0064_r01,e4_ts_t0064,9,0.384283,18000,9,8,23.895,35.885,35.885,24,47.43,111.756,119.921,1262,22.264,90.524,135.753,391,206.592,381.056,461.715,71.422,2.97006,113,4441.51,14322.4,16731,204,5580.19,13581.9,17512.7,2002,2002,1.00196,1,0,0,0,0,130.995,1,1,130.995,3,23.0578,58.9352,0.042407,204352,14259,7035,66.9625,2789,1818,229.575
e4_ts_t0064_r01,e4_ts_t0064,10,0.521824,20000,10,5,37.75,86.936,86.936,19,25.023,114.551,114.551,1272,22.681,81.516,113.062,388,176.929,383.207,442.481,67.982,2.90351,98,92.837,22734.5,28277.7,215,156.964,22723.3,28091,1997,1997,2.00197,1,0,0,0,0,0.3316,1,2,129.372,3,12.5934,31.3101,0.0390263,115739,8714,4499,65.9502,2033,2031,203.708
