exp_id,group_name,second_idx,elapsed_sec,completed_ops,progress_pct,get_ctrl_ops,get_ctrl_p50_us,get_ctrl_p95_us,get_ctrl_p99_us,get_aff_ops,get_aff_p50_us,get_aff_p95_us,get_aff_p99_us,get_del_ops,get_del_p50_us,get_del_p95_us,get_del_p99_us,scan_ops,scan_p50_us,scan_p95_us,scan_p99_us,scan_avg_keys,scan_us_per_key,put_ops,put_p50_us,put_p95_us,put_p99_us,del_range_ops,del_range_p50_us,del_range_p95_us,del_range_p99_us,total_ops_interval,instantaneous_iops,active_memtable_mb,immutable_memtable_count,memtable_flush_pending,l0_files,l1_files,l2_files,pending_compaction_mb,running_flushes,running_compactions,total_sst_mb,flush_range_del_reason_delta,compaction_read_mb_delta,compaction_write_mb_delta,flush_write_mb_delta,write_stall_micros_delta,block_cache_hits,block_cache_misses,block_cache_hit_rate,tombstones_dropped_delta,cumulative_range_deletions,db_dir_mb
e1_span_010_dynamic_r01,e1_span_010_dynamic,11,11.0117,70996,35.498,11,454.621,7015.57,7015.57,55,42.55,7329.13,8770.56,2124,33.474,7243.04,8428.41,684,295.089,7397.09,8418.72,24.481,124.303,176,68.943,325.644,444.862,326,138.149,417.521,526.562,3376,3376,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,5053,133,97.4354,0,7055,262.819
e1_span_010_dynamic_r01,e1_span_010_dynamic,12,12.0126,73979,36.9895,8,7171.78,8002.25,8002.25,32,43.629,7826.65,14076.3,1893,40.238,7756.89,13672.9,605,384.553,7907,8506.34,22.4033,152.806,143,65.232,248.916,375.92,302,135.493,373.769,450.912,2983,2983,2.00197,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4571,105,97.7545,0,7357,262.874
e1_span_010_dynamic_r01,e1_span_010_dynamic,13,13.0135,76813,38.4065,11,19.67,7950.98,7950.98,27,39.582,7991.27,9316.66,1788,41.872,8140.39,14806.8,556,360.161,8359.75,14667,20.277,174.85,151,66.629,310.375,411.191,301,138.742,355.582,438.867,2834,2834,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4290,107,97.5665,0,7658,262.931
e1_span_010_dynamic_r01,e1_span_010_dynamic,14,14.0145,79324,39.662,5,8141.64,8368.94,8368.94,36,477.256,8764.32,8879.6,1548,276.19,8611.26,15428.6,514,501.756,8761.09,15502.6,20.6284,191.504,135,67.447,286.577,349.499,273,138.333,345.195,440.538,2511,2511,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4036,80,98.0564,0,7931,262.982
e1_span_010_dynamic_r01,e1_span_010_dynamic,15,15.0153,81734,40.867,10,40.383,8950.62,8950.62,23,61.604,9048.58,15650,1555,307.867,8954.97,16087.3,459,302.711,9055.9,9369.84,19.5403,201.723,114,65.584,275.47,421.166,249,136.686,336.463,457.03,2410,2410,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3670,83,97.7884,0,8180,263.026
e1_span_010_dynamic_r01,e1_span_010_dynamic,16,16.016,84279,42.1395,8,33.619,9121.34,9121.34,31,41.067,9377.05,17025.9,1652,33.368,9301.68,9947.77,508,270.844,9539.85,10123.5,21.0079,187.815,119,67.409,243.833,320.244,227,136.295,388.924,493.691,2545,2545,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4132,64,98.4747,0,8407,263.07
e1_span_010_dynamic_r01,e1_span_010_dynamic,17,17.0168,86708,43.354,7,8.229,9258.4,9258.4,35,39.21,9769.36,10650.7,1581,36.522,9623.81,10622.5,471,321.269,9757.7,10316,18.6051,206.534,106,64.624,247.442,335.099,229,132.184,355.475,425.904,2429,2429,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4034,74,98.1986,0,8636,263.111
e1_span_010_dynamic_r01,e1_span_010_dynamic,18,18.0178,88875,44.4375,2,9958.07,9958.07,9958.07,16,9433.59,10102.4,10102.4,1372,267.956,10008.1,18085,430,467.612,10071,10341.2,16.9116,253.875,122,67.58,344.989,376.177,225,135.919,395.828,467.095,2167,2167,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3706,53,98.5901,0,8861,263.156
e1_span_010_dynamic_r01,e1_span_010_dynamic,19,19.0185,90964,45.482,8,36.428,10015.6,10015.6,31,1399.5,10583.4,18788.5,1298,345.371,10296.6,10579.4,433,639.205,10485.6,10611,16.3072,293.592,85,71.334,298.519,341.943,234,135.857,394.991,471.068,2089,2089,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3694,84,97.7766,0,9095,263.192
e1_span_010_dynamic_r01,e1_span_010_dynamic,20,20.0192,92918,46.459,12,53.644,10739.3,10739.3,32,10514.5,11271.8,11318.9,1243,174.527,10955.1,12586.1,369,435.407,11163.4,21212.3,16.4011,309.953,92,68.375,260.085,7190.87,206,131.659,307.493,481.629,1954,1954,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3083,48,98.4669,0,9301,263.228
e1_span_010_dynamic_r01,e1_span_010_dynamic,21,21.02,94869,47.4345,8,10786.3,11203.3,11203.3,28,645.117,12013.9,12110.3,1229,34.186,11310.9,12590.4,408,380.861,11602.3,12740.7,15.0196,337.721,81,65.059,263.362,435.982,198,135.445,420.819,596.814,1952,1952,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3552,61,98.3117,0,9499,263.26
e1_span_010_dynamic_r01,e1_span_010_dynamic,22,22.0208,97143,48.5715,9,24.014,11248.4,11248.4,18,42.607,11616.7,11616.7,1438,23.502,11595.5,12453.4,462,233.49,11779.7,12699.1,15.9697,249.196,134,71.482,207.31,268.809,212,138.754,368.872,416.643,2273,2273,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,4202,70,98.3614,0,9711,263.308
e1_span_010_dynamic_r01,e1_span_010_dynamic,23,23.0216,99015,49.5075,4,37.97,2796.7,2796.7,20,41.565,11953.5,11953.5,1196,36.314,11899.7,19553.4,379,487.095,12124,21434.4,15.314,348.384,80,64.273,285.268,464.082,193,131.801,385.137,470.943,1872,1872,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3562,39,98.917,0,9904,263.34
e1_span_010_dynamic_r01,e1_span_010_dynamic,24,24.0222,100877,50.4385,7,11934.8,12194.3,12194.3,17,272.119,12275.2,12275.2,1200,33.386,12249.5,21980.8,365,383.027,12464.3,22049.2,13.4959,406.696,90,72.394,261.787,394.74,183,140.753,375.097,431.985,1862,1862,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3357,39,98.8516,0,10087,263.375
e1_span_010_dynamic_r01,e1_span_010_dynamic,25,25.023,102594,51.297,11,319.056,12370.1,12370.1,25,491.436,12437.8,22366.2,1071,291.294,12516.9,22408.6,355,374.636,12723.3,22996.4,13.7972,409.874,75,66.433,273.126,613.399,180,138.251,508.605,652.512,1717,1717,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3429,37,98.9325,0,10267,263.404
e1_span_010_dynamic_r01,e1_span_010_dynamic,26,26.0236,104494,52.247,4,10174,11984.8,11984.8,27,32.207,12621.8,12802,1225,28.798,12780.5,12971.1,380,380.294,12995.4,14670.8,11.5158,454.572,87,65.429,199.673,412.187,177,130.238,345.904,439.962,1900,1900,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3586,50,98.6249,0,10444,263.437
e1_span_010_dynamic_r01,e1_span_010_dynamic,27,27.0243,106066,53.033,7,50.061,2665.37,2665.37,28,71.049,14310,17635.1,999,97.395,14152.7,23809.9,312,520.549,14417.6,24064.4,13.4038,451.47,76,66.976,203.212,335.687,150,134.231,374.561,615.722,1572,1572,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3201,49,98.4923,0,10594,263.466
e1_span_010_dynamic_r01,e1_span_010_dynamic,28,28.025,107902,53.951,4,46.478,20778.6,20778.6,29,58.906,17169.7,17485.2,1168,21.219,17179.7,24395.2,384,581.451,14722.3,24453.1,13.0729,429.794,86,74.3,276.879,317.892,169,136.948,342.938,385.855,1840,1840,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3679,39,98.951,0,10762,263.498
e1_span_010_dynamic_r01,e1_span_010_dynamic,29,29.0257,109618,54.809,5,13373.6,24506.2,24506.2,22,51.112,13572.7,13732.6,1153,17.651,16654.6,24858,306,382.456,15202.8,24988,11.6993,435.686,85,75.25,310.461,1235.33,141,144.949,328.003,1129.68,1712,1712,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3018,39,98.7242,0,10904,263.529
e1_span_010_dynamic_r01,e1_span_010_dynamic,30,30.0264,111207,55.6035,4,9990.04,13701.2,13701.2,22,52.422,24671.3,25199.9,1018,17.695,22242.4,25416.1,334,475.107,25173.1,25900.2,11.4611,588.84,60,71.533,353.756,540.726,151,137.373,359.906,460.004,1589,1589,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3409,37,98.9263,0,11055,263.553
e1_span_010_dynamic_r01,e1_span_010_dynamic,31,31.027,112738,56.369,3,13887.1,24946.5,24946.5,21,49.053,14068.9,23834.7,961,46.254,18661.3,25608.2,322,721.6,19122.3,25833.5,12.0528,521.307,69,65.197,271.634,2181.73,155,146.88,389.4,475.365,1531,1531,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3237,37,98.8699,0,11210,263.58
e1_span_010_dynamic_r01,e1_span_010_dynamic,32,32.0276,114519,57.2595,3,12732.2,14282.1,14282.1,18,3573.16,14365.4,14365.4,1141,3214.71,15323.3,25381.6,349,684.53,14656.3,25027.6,10.2779,491.49,81,65.808,189.433,269.873,189,122.686,260.698,410.299,1781,1781,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3402,41,98.8092,0,11399,263.612
e1_span_010_dynamic_r01,e1_span_010_dynamic,33,33.0283,116310,58.155,8,3489.08,14605,14605,16,4355.21,14839.6,14839.6,1162,156.649,14898.9,27148.6,327,458.614,17805.8,26789.7,10.682,540.711,84,57.479,338.052,604.583,194,121.174,380.642,489.096,1791,1791,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3125,28,99.112,0,11593,263.645
e1_span_010_dynamic_r01,e1_span_010_dynamic,34,34.0291,118193,59.0965,5,14.047,14825.1,14825.1,23,57.733,15061.7,19602.6,1216,18.184,15314.1,27264.6,356,402.001,15417.2,27449.5,9.63764,520.751,98,58.482,264.434,449.597,185,124.086,302.913,478.377,1883,1883,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3743,39,98.9688,0,11778,263.682
e1_span_010_dynamic_r01,e1_span_010_dynamic,35,35.0297,119750,59.875,6,37.442,24100.4,24100.4,23,3537.14,24988.2,27968.6,944,138.725,22622.4,28250.2,351,3604.1,25236.1,28350.2,10.3732,667.962,77,64.373,300.054,390.482,156,124.095,301.739,377.028,1557,1557,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3739,29,99.2304,0,11934,263.711
e1_span_010_dynamic_r01,e1_span_010_dynamic,36,36.0303,121182,60.591,1,19.935,19.935,19.935,22,73.168,27788.7,28530.9,925,25.76,27729.6,29725.2,279,338.577,28567.9,29256,9.62007,682.996,70,74.736,246.8,951.907,135,125.894,304.455,1105.74,1432,1432,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2904,41,98.6078,0,12069,263.738
e1_span_010_dynamic_r01,e1_span_010_dynamic,37,37.031,122499,61.2495,4,10326.5,13813.4,13813.4,19,6521.33,23153.3,23153.3,833,1405.42,16496,28723.5,245,3681.95,16691.2,28975.7,12.0571,632.078,73,68.121,355.344,454.391,143,129.102,365.018,455.527,1317,1317,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2443,17,99.3089,0,12212,263.765
e1_span_010_dynamic_r01,e1_span_010_dynamic,38,38.0315,123875,61.9375,5,3383.32,16394.8,16394.8,13,651.948,16346.6,16346.6,876,35.343,16997,29725.8,282,1964.93,17166.7,29964.1,6.60284,1185.45,64,66.413,256.723,296.333,136,139.029,323.753,381.458,1376,1376,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3037,33,98.9251,0,12348,263.79
e1_span_010_dynamic_r01,e1_span_010_dynamic,39,39.0321,125235,62.6175,1,14571.2,14571.2,14571.2,27,51.281,16559.2,16679.5,843,289.877,17614.2,28524.3,277,1160.38,17379.9,30101.7,8.2852,889.043,75,66.246,189.982,213.337,137,129.488,339.512,409.515,1360,1360,3.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3070,30,99.0323,0,12485,263.818
e1_span_010_dynamic_r01,e1_span_010_dynamic,40,40.0324,126640,63.32,4,29.545,17271.1,17271.1,13,45.494,17213.9,17213.9,903,22.362,17257.1,29190.3,278,465.641,17491.3,30914.8,8.43165,809.994,72,65.766,194.59,346.087,135,140.825,363.574,487.236,1405,1405,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3207,26,99.1958,0,12620,263.845
e1_span_010_dynamic_r01,e1_span_010_dynamic,41,41.0329,128164,64.082,7,4050.62,14168.3,14168.3,25,48.192,17126.1,21708.2,958,20.187,17400.9,27487.5,314,3904.63,23407,30970.6,9.50318,760.105,76,63.678,200.614,285.694,144,123.081,226.633,329.488,1524,1524,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3444,43,98.7668,0,12764,263.873
e1_span_010_dynamic_r01,e1_span_010_dynamic,42,42.0335,129649,64.8245,7,21.818,17389.3,17389.3,20,7478.68,27479.5,27479.5,940,1196.67,17551.2,31363.6,272,607.374,17664.9,29780.9,6.53309,1010.85,82,62.97,169.788,403.492,164,119.45,276.602,373.27,1485,1485,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3033,28,99.0853,0,12928,263.904
e1_span_010_dynamic_r01,e1_span_010_dynamic,43,43.0341,131109,65.5545,3,115.3,17551.6,17551.6,13,4168.48,17727.1,17727.1,929,44.904,17768.4,24932.8,302,2570.89,18164.1,25612,7.17219,934.171,71,60.76,168.647,322.344,142,128.819,261.129,370.681,1460,1460,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3403,31,99.0973,0,13070,263.932
e1_span_010_dynamic_r01,e1_span_010_dynamic,44,44.0347,132556,66.278,4,30.971,31247.8,31247.8,18,13810.5,30964,30964,920,36.742,18097.5,30938.6,295,466.333,18291.3,19113.7,7.58305,939.89,74,65.583,348.326,470.807,136,137.179,328.103,425.711,1447,1447,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3310,39,98.8355,0,13206,263.959
e1_span_010_dynamic_r01,e1_span_010_dynamic,45,45.0353,133785,66.8925,3,13105.3,18142.7,18142.7,16,4532.23,18474.1,18474.1,778,4093.36,18443.6,25948.8,240,5193.01,21221.9,31788.7,7.925,1119.94,58,71.732,232.158,367.107,134,121.21,282.85,319.406,1229,1229,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2671,23,99.1463,0,13340,263.982
e1_span_010_dynamic_r01,e1_span_010_dynamic,46,46.0359,134949,67.4745,4,18885.7,19442.6,19442.6,10,11609.9,19314,19314,732,1666.34,19009.7,29314.3,228,3470.34,19403,29480.7,6.61842,1301.71,56,64.117,356.514,465.86,134,132.136,263.566,374.769,1164,1164,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2706,30,98.9035,0,13474,264.004
e1_span_010_dynamic_r01,e1_span_010_dynamic,47,47.0365,136157,68.0785,3,31.278,14538.6,14538.6,14,40.822,18839.4,18839.4,774,16.947,19204.9,32846.8,253,425.363,19301.8,33418.9,7.83004,1049.88,62,65.505,204.689,300.316,102,133.794,264.736,344.991,1208,1208,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3004,34,98.8808,0,13576,264.027
e1_span_010_dynamic_r01,e1_span_010_dynamic,48,48.037,137241,68.6205,1,35.556,35.556,35.556,15,44.683,19629,19629,671,508.224,19512.1,34525.5,240,2196.13,21128.4,34791.2,6.02917,1513.61,47,66.939,200.942,278.6,110,129.894,236.722,388.405,1084,1084,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2883,24,99.1744,0,13686,264.045
e1_span_010_dynamic_r01,e1_span_010_dynamic,49,49.0376,138522,69.261,5,21.401,14076,14076,13,34.075,20728.4,20728.4,846,16.214,19507.9,27022.1,246,525.276,19797.8,27281.1,7.3374,1124.12,52,65.492,229.755,283.424,119,137.063,308.249,459.513,1281,1281,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2828,27,99.0543,0,13805,264.066
e1_span_010_dynamic_r01,e1_span_010_dynamic,50,50.0382,139672,69.836,11,45.914,19485.1,19485.1,13,43.753,19364.5,19364.5,716,46.429,20376.1,35445.7,245,842.239,20277.4,35566.8,4.52245,1855.06,53,70.952,266.962,439.559,112,130.824,330.078,410.305,1150,1150,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2970,31,98.967,0,13917,264.086
e1_span_010_dynamic_r01,e1_span_010_dynamic,51,51.0387,140742,70.371,3,19620.5,30790.8,30790.8,10,16961.8,20372.7,20372.7,679,308.283,20362.6,33907.2,224,2863.77,20452.7,25867.4,7.96429,1104.25,44,64.347,224.7,280.398,110,137.694,343.232,387.096,1070,1070,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2576,21,99.1914,0,14027,264.104
e1_span_010_dynamic_r01,e1_span_010_dynamic,52,52.0392,141989,70.9945,7,14783.5,20539.9,20539.9,13,1052.79,20556.3,20556.3,795,25.279,20289.9,31087.6,238,654.868,21333.5,33788.6,6.93697,1190.85,62,47.269,218.909,376.809,132,120.974,260.332,330.858,1247,1247,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3168,32,99,0,14159,264.128
e1_span_010_dynamic_r01,e1_span_010_dynamic,53,53.0398,143136,71.568,9,39.044,20308.8,20308.8,16,10514.7,20573.1,20573.1,723,16.857,20564.4,34850.5,234,412.841,20837.8,32117.5,6.69658,1291.56,54,70.039,236.684,358.778,111,130.398,320.084,375.949,1147,1147,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2996,22,99.271,0,14270,264.149
e1_span_010_dynamic_r01,e1_span_010_dynamic,54,54.0403,144479,72.2395,4,42.409,54.168,54.168,24,57.078,22055.5,35493.8,841,19.579,21227.7,35722.9,271,4821.72,22399.3,36684.3,6.45756,1222.72,60,52.823,209.452,312.46,143,128.241,271.131,605.611,1343,1343,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3099,16,99.4864,0,14413,264.173
e1_span_010_dynamic_r01,e1_span_010_dynamic,55,55.0406,145547,72.7735,4,18692.4,21213.3,21213.3,12,15162.6,26612.8,26612.8,660,543.147,22216.6,36562.1,229,5724.43,22273.9,27562,5.78166,1618.55,50,59.709,218.278,252.409,113,122.162,257.887,322.482,1068,1068,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2524,15,99.4092,0,14526,264.193
e1_span_010_dynamic_r01,e1_span_010_dynamic,56,56.0412,146686,73.343,4,16.368,19586.6,19586.6,17,20540.6,21304.4,21304.4,728,16.423,21464.9,28770.1,231,861.168,21854.6,22684.9,6.68398,1260.43,59,57.781,109.56,211.905,100,127.709,295.712,6958.24,1139,1139,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3053,27,99.1234,0,14626,264.214
e1_span_010_dynamic_r01,e1_span_010_dynamic,57,57.0417,147836,73.918,4,4558.25,21024.8,21024.8,13,50.222,21230.9,21230.9,723,52.374,21823.4,27586.6,231,696.954,22177.8,24228.4,6.25974,1408.31,64,64.013,173.215,252.589,115,129.404,348.111,520.27,1150,1150,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3149,21,99.3375,0,14741,264.238
e1_span_010_dynamic_r01,e1_span_010_dynamic,58,58.0423,148921,74.4605,0,0,0,0,12,57.853,21585.9,21585.9,669,1872.4,21718,22336.5,245,882.949,22188.9,25577.3,4.94286,1636.55,34,63.761,239.175,273.531,125,135.772,342.247,408.632,1085,1085,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3168,21,99.3415,0,14866,264.254
e1_span_010_dynamic_r01,e1_span_010_dynamic,59,59.0428,149966,74.983,3,11595.6,23123.8,23123.8,13,642.954,21829.6,21829.6,666,41.046,22311.2,22980.4,215,398.232,22656.2,22975.9,4.3814,1940.19,43,64.123,132.363,158.047,105,125.401,265.096,403.002,1045,1045,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2635,21,99.2093,0,14971,264.271
e1_span_010_dynamic_r01,e1_span_010_dynamic,60,60.0434,150910,75.455,0,0,0,0,11,5176.1,37851.7,37851.7,602,5614.63,22539.9,37227.6,184,5088.27,22538.2,24836.1,4.32065,2338.02,50,65.653,190.303,329.126,97,131.586,479.89,544.615,944,944,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2211,20,99.1035,0,15068,264.29
e1_span_010_dynamic_r01,e1_span_010_dynamic,61,61.0439,152065,76.0325,2,23299,23299,23299,16,37.078,22256.6,22256.6,748,14.924,22401.5,23275.7,249,342.643,22556.9,23319.5,5.12048,1555.5,50,64.866,189.231,266.181,90,128.713,258.499,305.89,1155,1155,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,3185,32,99.0053,0,15158,264.309
e1_span_010_dynamic_r01,e1_span_010_dynamic,62,62.0445,152986,76.493,1,10683.5,10683.5,10683.5,11,21946.7,22652.4,22652.4,598,9112.21,22538.4,24828.1,159,10856.9,22917.2,40443.3,5.01258,2165.25,40,65.577,266.769,315.662,112,120.088,252.639,318.708,921,921,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2045,17,99.1756,0,15270,264.326
e1_span_010_dynamic_r01,e1_span_010_dynamic,63,63.045,153943,76.9715,3,57.967,11231.9,11231.9,11,8940.03,39959.2,39959.2,608,5491.98,23399.1,36425,194,369.162,27117.8,36285.4,7.20619,1256.1,44,62.149,349.934,530.966,97,132.627,306.616,555.234,957,957,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2429,26,98.9409,0,15367,264.343
e1_span_010_dynamic_r01,e1_span_010_dynamic,64,64.0456,155082,77.541,2,9989.86,9989.86,9989.86,15,3768.38,22903.7,22903.7,732,16.431,23406.5,40357,220,405.705,23691.6,41128,5.9,1508.23,59,64.545,186.627,352.162,111,118.724,222.173,307.579,1139,1139,4.00198,0,0,0,0,0,0,0,0,261.377,0,0,0,0,0,2868,14,99.5142,0,15478,264.365
