monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2869343948415,PHASE_B,100639,127,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2869343955929,PHASE_B,101281,255,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2869343955954,PHASE_B,101281,255,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2869343956012,PHASE_B,101281,255,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",31,0,0,"{L0:2}","{L0:2}",""
2869343956564,PHASE_B,101349,268,MERGE_DONE,0,0,0,"","3","","1","","2","","256",31,580,579,"","",""
2869343956571,PHASE_B,101349,268,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",31,587,585,"{L0:2}","{L1:1}",""
2869343963589,PHASE_B,101919,382,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2869343971390,PHASE_B,102563,511,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2869343971415,PHASE_B,102563,511,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2869343971470,PHASE_B,102567,512,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",36,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2869343972118,PHASE_B,102643,527,MERGE_DONE,0,0,0,"","6","","1","","2","","256",36,666,665,"","",""
2869343972148,PHASE_B,102643,527,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",36,693,683,"{L0:2, L1:1}","{L1:2}",""
2869343972164,PHASE_B,102643,527,MERGE_SUBMIT,16,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2869343972290,PHASE_B,102646,529,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",113,0,0,"{L1:2}","{L1:2}",""
2869343972821,PHASE_B,102707,539,MERGE_DONE,0,0,0,"","7","","2","","4","","512",113,550,548,"","",""
2869343972837,PHASE_B,102712,542,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",113,566,560,"{L1:2}","{L2:1}",""
2869343979154,PHASE_B,103202,639,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2869343986933,PHASE_B,103847,767,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
