monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2869313565693,PHASE_B,100324,63,SEAL,0,1,16,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2869313568393,PHASE_B,100643,127,SEAL,0,2,16,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2869313568408,PHASE_B,100643,127,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2869313568422,PHASE_B,100643,127,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2}","{L0:2}",""
2869313568556,PHASE_B,100670,132,MERGE_DONE,0,0,0,"","3","","1","","2","","128",9,139,139,"","",""
2869313568566,PHASE_B,100673,133,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","128",9,148,147,"{L0:2}","{L1:1}",""
2869313571177,PHASE_B,100958,191,SEAL,0,2,16,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2869313573909,PHASE_B,101270,254,SEAL,0,3,16,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2869313573922,PHASE_B,101270,254,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2869313574009,PHASE_B,101291,257,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",77,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2869313574104,PHASE_B,101307,260,MERGE_DONE,0,0,0,"","6","","1","","2","","128",77,106,105,"","",""
2869313574118,PHASE_B,101307,260,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","128",77,119,118,"{L0:2, L1:1}","{L1:2}",""
2869313574127,PHASE_B,101308,261,MERGE_SUBMIT,4,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2869313574158,PHASE_B,101313,261,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",33,0,0,"{L1:2}","{L1:2}",""
2869313574374,PHASE_B,101336,267,MERGE_DONE,0,0,0,"","7","","2","","4","","256",33,217,217,"","",""
2869313574377,PHASE_B,101336,267,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","256",33,220,220,"{L1:2}","{L2:1}",""
2869313576783,PHASE_B,101600,318,SEAL,0,2,16,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
