monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2874388531345,PHASE_B,100644,127,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2874388537850,PHASE_B,101267,252,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2874388537877,PHASE_B,101267,252,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2874388537893,PHASE_B,101268,253,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",11,0,0,"{L0:2}","{L0:2}",""
2874388538187,PHASE_B,101320,262,MERGE_DONE,0,0,0,"","3","","1","","2","","256",11,301,300,"","",""
2874388538195,PHASE_B,101320,262,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",11,308,307,"{L0:2}","{L1:1}",""
2874388544791,PHASE_B,101915,383,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2874388551822,PHASE_B,102556,509,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2874388551849,PHASE_B,102556,509,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874388551931,PHASE_B,102570,514,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",79,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874388552124,PHASE_B,102602,518,MERGE_DONE,0,0,0,"","6","","1","","2","","256",79,199,199,"","",""
2874388552128,PHASE_B,102602,518,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",79,203,202,"{L0:2, L1:1}","{L1:2}",""
2874388552133,PHASE_B,102602,518,MERGE_SUBMIT,7,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2874388552160,PHASE_B,102602,518,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",28,0,0,"{L1:2}","{L1:2}",""
2874388552595,PHASE_B,102647,529,MERGE_DONE,0,0,0,"","7","","2","","4","","512",28,434,434,"","",""
2874388552618,PHASE_B,102652,530,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",28,457,447,"{L1:2}","{L2:1}",""
2874388559030,PHASE_B,103203,639,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2874388566053,PHASE_B,103831,765,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2874388566073,PHASE_B,103831,765,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874388566094,PHASE_B,103837,768,MERGE_START,0,3,16,"[8,9]","","[0,0]","","[1,1]","","[128,128]","",17,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874388566394,PHASE_B,103874,774,MERGE_DONE,0,0,0,"","10","","1","","2","","256",17,306,305,"","",""
2874388566401,PHASE_B,103874,774,MERGE_PUBLISH,0,2,16,"","10","","1","","2","","256",17,311,311,"{L0:2, L2:1}","{L1:1, L2:1}",""
2874388573113,PHASE_B,104475,894,SEAL,0,3,16,"","11","","0","","1","","128",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2874388580373,PHASE_B,105116,1023,SEAL,0,4,16,"","12","","0","","1","","128",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874388580397,PHASE_B,105116,1023,MERGE_SUBMIT,0,4,16,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874388580414,PHASE_B,105117,1024,MERGE_START,0,4,16,"[11,12]","","[0,0]","","[1,1]","","[128,128]","",10,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874388580686,PHASE_B,105162,1031,MERGE_DONE,0,0,0,"","13","","1","","2","","256",10,279,279,"","",""
2874388580693,PHASE_B,105163,1031,MERGE_PUBLISH,0,3,16,"","13","","1","","2","","256",10,285,284,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2874388580702,PHASE_B,105163,1031,MERGE_SUBMIT,7,3,16,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874388580745,PHASE_B,105172,1032,MERGE_START,0,3,16,"[10,13]","","[1,1]","","[2,2]","","[256,256]","",33,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874388581512,PHASE_B,105240,1048,MERGE_DONE,0,0,0,"","14","","2","","4","","512",33,778,778,"","",""
2874388581518,PHASE_B,105241,1048,MERGE_PUBLISH,0,2,16,"","14","","2","","4","","512",33,784,783,"{L1:2, L2:1}","{L2:2}",""
2874388581524,PHASE_B,105242,1048,MERGE_SUBMIT,24,2,16,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2874388581632,PHASE_B,105249,1050,MERGE_START,0,2,16,"[7,14]","","[2,2]","","[4,4]","","[512,512]","",90,0,0,"{L2:2}","{L2:2}",""
