monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2874454430395,PHASE_B,100637,127,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2874454436228,PHASE_B,101278,255,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2874454436248,PHASE_B,101278,255,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2874454436261,PHASE_B,101279,256,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",8,0,0,"{L0:2}","{L0:2}",""
2874454436460,PHASE_B,101311,261,MERGE_DONE,0,0,0,"","3","","1","","2","","256",8,205,204,"","",""
2874454436465,PHASE_B,101311,261,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",8,209,208,"{L0:2}","{L1:1}",""
2874454442326,PHASE_B,101905,380,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2874454448562,PHASE_B,102554,510,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2874454448579,PHASE_B,102554,510,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874454448595,PHASE_B,102557,511,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",11,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874454448789,PHASE_B,102578,515,MERGE_DONE,0,0,0,"","6","","1","","2","","256",11,199,199,"","",""
2874454448793,PHASE_B,102578,515,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",11,203,202,"{L0:2, L1:1}","{L1:2}",""
2874454448798,PHASE_B,102578,515,MERGE_SUBMIT,5,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2874454448873,PHASE_B,102591,518,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",55,0,0,"{L1:2}","{L1:2}",""
2874454449702,PHASE_B,102701,538,MERGE_DONE,0,0,0,"","7","","2","","4","","512",55,849,847,"","",""
2874454449708,PHASE_B,102701,538,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",55,854,852,"{L1:2}","{L2:1}",""
2874454454797,PHASE_B,103200,639,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2874454461023,PHASE_B,103844,767,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
