monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2874372036768,PHASE_B,100307,62,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2874372039650,PHASE_B,100631,126,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2874372039667,PHASE_B,100631,126,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2874372039681,PHASE_B,100632,127,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",9,0,0,"{L0:2}","{L0:2}",""
2874372039791,PHASE_B,100658,130,MERGE_DONE,0,0,0,"","3","","1","","2","","128",9,116,115,"","",""
2874372039798,PHASE_B,100658,130,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",9,123,122,"{L0:2}","{L1:1}",""
2874372042919,PHASE_B,100960,191,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2874372045887,PHASE_B,101269,251,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2874372045900,PHASE_B,101269,251,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874372045918,PHASE_B,101273,254,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",12,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874372046060,PHASE_B,101297,259,MERGE_DONE,0,0,0,"","6","","1","","2","","128",12,149,148,"","",""
2874372046065,PHASE_B,101297,259,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",12,153,152,"{L0:2, L1:1}","{L1:2}",""
2874372046071,PHASE_B,101297,259,MERGE_SUBMIT,3,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2874372046094,PHASE_B,101297,259,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",23,0,0,"{L1:2}","{L1:2}",""
2874372046342,PHASE_B,101331,264,MERGE_DONE,0,0,0,"","7","","2","","4","","256",23,249,249,"","",""
2874372046346,PHASE_B,101331,264,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",23,252,252,"{L1:2}","{L2:1}",""
2874372048899,PHASE_B,101593,319,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2874372052123,PHASE_B,101922,383,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2874372052138,PHASE_B,101922,383,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874372052156,PHASE_B,101922,383,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",13,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874372052276,PHASE_B,101934,385,MERGE_DONE,0,0,0,"","10","","1","","2","","128",13,126,126,"","",""
2874372052281,PHASE_B,101934,385,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",13,131,130,"{L0:2, L2:1}","{L1:1, L2:1}",""
2874372055459,PHASE_B,102243,446,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2874372058738,PHASE_B,102561,510,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874372058753,PHASE_B,102561,510,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874372058834,PHASE_B,102566,513,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",64,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874372058912,PHASE_B,102573,516,MERGE_DONE,0,0,0,"","13","","1","","2","","128",64,96,96,"","",""
2874372058917,PHASE_B,102573,516,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",64,100,99,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2874372058922,PHASE_B,102576,516,MERGE_SUBMIT,4,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874372058942,PHASE_B,102580,516,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",21,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874372059143,PHASE_B,102611,520,MERGE_DONE,0,0,0,"","14","","2","","4","","256",21,202,202,"","",""
2874372059147,PHASE_B,102611,520,MERGE_PUBLISH,0,2,32,"","14","","2","","4","","256",21,205,205,"{L1:2, L2:1}","{L2:2}",""
2874372059150,PHASE_B,102611,520,MERGE_SUBMIT,9,2,32,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
