monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2874437973267,PHASE_B,100315,61,SEAL,0,1,32,"","1","","0","","1","","64",0,0,0,"{}","{L0:1}",""
2874437976076,PHASE_B,100643,127,SEAL,0,2,32,"","2","","0","","1","","64",0,0,0,"{L0:1}","{L0:2}",""
2874437976091,PHASE_B,100643,127,MERGE_SUBMIT,0,2,32,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2874437976107,PHASE_B,100643,127,MERGE_START,0,2,32,"[1,2]","","[0,0]","","[1,1]","","[64,64]","",11,0,0,"{L0:2}","{L0:2}",""
2874437976252,PHASE_B,100649,129,MERGE_DONE,0,0,0,"","3","","1","","2","","128",11,151,150,"","",""
2874437976273,PHASE_B,100649,129,MERGE_PUBLISH,0,1,32,"","3","","1","","2","","128",11,171,163,"{L0:2}","{L1:1}",""
2874437979117,PHASE_B,100954,190,SEAL,0,2,32,"","4","","0","","1","","64",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2874437982315,PHASE_B,101280,255,SEAL,0,3,32,"","5","","0","","1","","64",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2874437982334,PHASE_B,101280,255,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874437982348,PHASE_B,101281,256,MERGE_START,0,3,32,"[4,5]","","[0,0]","","[1,1]","","[64,64]","",11,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874437982451,PHASE_B,101288,258,MERGE_DONE,0,0,0,"","6","","1","","2","","128",11,107,107,"","",""
2874437982455,PHASE_B,101291,259,MERGE_PUBLISH,0,2,32,"","6","","1","","2","","128",11,111,111,"{L0:2, L1:1}","{L1:2}",""
2874437982459,PHASE_B,101291,259,MERGE_SUBMIT,3,2,32,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2874437982478,PHASE_B,101299,259,MERGE_START,0,2,32,"[3,6]","","[1,1]","","[2,2]","","[128,128]","",18,0,0,"{L1:2}","{L1:2}",""
2874437982670,PHASE_B,101324,263,MERGE_DONE,0,0,0,"","7","","2","","4","","256",18,193,193,"","",""
2874437982684,PHASE_B,101324,263,MERGE_PUBLISH,0,1,32,"","7","","2","","4","","256",18,206,199,"{L1:2}","{L2:1}",""
2874437985695,PHASE_B,101601,319,SEAL,0,2,32,"","8","","0","","1","","64",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2874437989065,PHASE_B,101913,381,SEAL,0,3,32,"","9","","0","","1","","64",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2874437989082,PHASE_B,101913,381,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874437989100,PHASE_B,101914,382,MERGE_START,0,3,32,"[8,9]","","[0,0]","","[1,1]","","[64,64]","",14,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874437989225,PHASE_B,101937,385,MERGE_DONE,0,0,0,"","10","","1","","2","","128",14,130,129,"","",""
2874437989230,PHASE_B,101937,385,MERGE_PUBLISH,0,2,32,"","10","","1","","2","","128",14,134,134,"{L0:2, L2:1}","{L1:1, L2:1}",""
2874437992849,PHASE_B,102234,445,SEAL,0,3,32,"","11","","0","","1","","64",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2874437996343,PHASE_B,102562,511,SEAL,0,4,32,"","12","","0","","1","","64",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874437996359,PHASE_B,102562,511,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874437996466,PHASE_B,102570,514,MERGE_START,0,4,32,"[11,12]","","[0,0]","","[1,1]","","[64,64]","",86,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874437996737,PHASE_B,102606,521,MERGE_DONE,0,0,0,"","13","","1","","2","","128",86,290,289,"","",""
2874437996752,PHASE_B,102608,521,MERGE_PUBLISH,0,3,32,"","13","","1","","2","","128",86,302,301,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2874437996768,PHASE_B,102608,521,MERGE_SUBMIT,9,3,32,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874437996826,PHASE_B,102608,521,MERGE_START,0,3,32,"[10,13]","","[1,1]","","[2,2]","","[128,128]","",60,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874437997568,PHASE_B,102696,536,MERGE_DONE,0,0,0,"","14","","2","","4","","256",60,747,747,"","",""
2874437997573,PHASE_B,102696,536,MERGE_PUBLISH,0,2,32,"","14","","2","","4","","256",60,752,751,"{L1:2, L2:1}","{L2:2}",""
2874437997578,PHASE_B,102696,536,MERGE_SUBMIT,25,2,32,"","","","","","","","",0,0,0,"{L2:2}","{L2:2}",""
2874437997658,PHASE_B,102702,538,MERGE_START,0,2,32,"[7,14]","","[2,2]","","[4,4]","","[256,256]","",75,0,0,"{L2:2}","{L2:2}",""
2874437998032,PHASE_B,102721,544,MERGE_DONE,0,0,0,"","15","","3","","8","","512",75,380,380,"","",""
2874437998052,PHASE_B,102723,546,MERGE_PUBLISH,0,1,32,"","15","","3","","8","","512",75,399,388,"{L2:2}","{L3:1}",""
2874437999867,PHASE_B,102875,575,SEAL,0,2,32,"","16","","0","","1","","64",0,0,0,"{L3:1}","{L0:1, L3:1}",""
2874438003322,PHASE_B,103190,637,SEAL,0,3,32,"","17","","0","","1","","64",0,0,0,"{L0:1, L3:1}","{L0:2, L3:1}",""
2874438003339,PHASE_B,103190,637,MERGE_SUBMIT,0,3,32,"","","","","","","","",0,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2874438003413,PHASE_B,103205,641,MERGE_START,0,3,32,"[16,17]","","[0,0]","","[1,1]","","[64,64]","",69,0,0,"{L0:2, L3:1}","{L0:2, L3:1}",""
2874438003512,PHASE_B,103221,642,MERGE_DONE,0,0,0,"","18","","1","","2","","128",69,105,104,"","",""
2874438003518,PHASE_B,103221,642,MERGE_PUBLISH,0,2,32,"","18","","1","","2","","128",69,109,109,"{L0:2, L3:1}","{L1:1, L3:1}",""
2874438006803,PHASE_B,103518,703,SEAL,0,3,32,"","19","","0","","1","","64",0,0,0,"{L1:1, L3:1}","{L0:1, L1:1, L3:1}",""
2874438010249,PHASE_B,103836,765,SEAL,0,4,32,"","20","","0","","1","","64",0,0,0,"{L0:1, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2874438010265,PHASE_B,103836,765,MERGE_SUBMIT,0,4,32,"","","","","","","","",0,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
2874438010386,PHASE_B,103855,770,MERGE_START,0,4,32,"[19,20]","","[0,0]","","[1,1]","","[64,64]","",99,0,0,"{L0:2, L1:1, L3:1}","{L0:2, L1:1, L3:1}",""
