monotonic_timestamp_us,phase,foreground_ops_completed,delete_ranges_issued,event_type,open_delta_size,sealed_run_count,hard_run_limit,input_run_ids,output_run_id,input_levels,output_level,input_chunks,output_chunk_count,input_tombstones,output_tombstone_count,merge_queue_wait_us,merge_wall_time_us,merge_cpu_time_us,pre_publish_hist,post_publish_hist,fallback_details
2874404836367,PHASE_B,100636,126,SEAL,0,1,16,"","1","","0","","1","","128",0,0,0,"{}","{L0:1}",""
2874404843180,PHASE_B,101285,255,SEAL,0,2,16,"","2","","0","","1","","128",0,0,0,"{L0:1}","{L0:2}",""
2874404843204,PHASE_B,101285,255,MERGE_SUBMIT,0,2,16,"","","","","","","","",0,0,0,"{L0:2}","{L0:2}",""
2874404843242,PHASE_B,101285,255,MERGE_START,0,2,16,"[1,2]","","[0,0]","","[1,1]","","[128,128]","",20,0,0,"{L0:2}","{L0:2}",""
2874404843901,PHASE_B,101368,271,MERGE_DONE,0,0,0,"","3","","1","","2","","256",20,677,676,"","",""
2874404843918,PHASE_B,101368,271,MERGE_PUBLISH,0,1,16,"","3","","1","","2","","256",20,692,690,"{L0:2}","{L1:1}",""
2874404850366,PHASE_B,101921,382,SEAL,0,2,16,"","4","","0","","1","","128",0,0,0,"{L1:1}","{L0:1, L1:1}",""
2874404857549,PHASE_B,102571,511,SEAL,0,3,16,"","5","","0","","1","","128",0,0,0,"{L0:1, L1:1}","{L0:2, L1:1}",""
2874404857574,PHASE_B,102571,511,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874404857644,PHASE_B,102575,513,MERGE_START,0,3,16,"[4,5]","","[0,0]","","[1,1]","","[128,128]","",50,0,0,"{L0:2, L1:1}","{L0:2, L1:1}",""
2874404858311,PHASE_B,102651,530,MERGE_DONE,0,0,0,"","6","","1","","2","","256",50,684,683,"","",""
2874404858323,PHASE_B,102651,530,MERGE_PUBLISH,0,2,16,"","6","","1","","2","","256",50,695,694,"{L0:2, L1:1}","{L1:2}",""
2874404858341,PHASE_B,102651,530,MERGE_SUBMIT,18,2,16,"","","","","","","","",0,0,0,"{L1:2}","{L1:2}",""
2874404858415,PHASE_B,102667,532,MERGE_START,0,2,16,"[3,6]","","[1,1]","","[2,2]","","[256,256]","",64,0,0,"{L1:2}","{L1:2}",""
2874404859006,PHASE_B,102724,543,MERGE_DONE,0,0,0,"","7","","2","","4","","512",64,605,603,"","",""
2874404859012,PHASE_B,102724,543,MERGE_PUBLISH,0,1,16,"","7","","2","","4","","512",64,616,615,"{L1:2}","{L2:1}",""
2874404864913,PHASE_B,103202,638,SEAL,0,2,16,"","8","","0","","1","","128",0,0,0,"{L2:1}","{L0:1, L2:1}",""
2874404872308,PHASE_B,103838,766,SEAL,0,3,16,"","9","","0","","1","","128",0,0,0,"{L0:1, L2:1}","{L0:2, L2:1}",""
2874404872327,PHASE_B,103838,766,MERGE_SUBMIT,0,3,16,"","","","","","","","",0,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874404872436,PHASE_B,103850,770,MERGE_START,0,3,16,"[8,9]","","[0,0]","","[1,1]","","[128,128]","",102,0,0,"{L0:2, L2:1}","{L0:2, L2:1}",""
2874404872663,PHASE_B,103884,776,MERGE_DONE,0,0,0,"","10","","1","","2","","256",102,234,234,"","",""
2874404872668,PHASE_B,103885,776,MERGE_PUBLISH,0,2,16,"","10","","1","","2","","256",102,239,238,"{L0:2, L2:1}","{L1:1, L2:1}",""
2874404879924,PHASE_B,104480,895,SEAL,0,3,16,"","11","","0","","1","","128",0,0,0,"{L1:1, L2:1}","{L0:1, L1:1, L2:1}",""
2874404887677,PHASE_B,105112,1022,SEAL,0,4,16,"","12","","0","","1","","128",0,0,0,"{L0:1, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874404887702,PHASE_B,105112,1022,MERGE_SUBMIT,0,4,16,"","","","","","","","",0,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874404887741,PHASE_B,105126,1024,MERGE_START,0,4,16,"[11,12]","","[0,0]","","[1,1]","","[128,128]","",23,0,0,"{L0:2, L1:1, L2:1}","{L0:2, L1:1, L2:1}",""
2874404888295,PHASE_B,105187,1037,MERGE_DONE,0,0,0,"","13","","1","","2","","256",23,570,569,"","",""
2874404888327,PHASE_B,105194,1038,MERGE_PUBLISH,0,3,16,"","13","","1","","2","","256",23,597,589,"{L0:2, L1:1, L2:1}","{L1:2, L2:1}",""
2874404888340,PHASE_B,105196,1038,MERGE_SUBMIT,14,3,16,"","","","","","","","",0,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874404888390,PHASE_B,105201,1040,MERGE_START,0,3,16,"[10,13]","","[1,1]","","[2,2]","","[256,256]","",34,0,0,"{L1:2, L2:1}","{L1:2, L2:1}",""
2874404889676,PHASE_B,105330,1064,MERGE_DONE,0,0,0,"","14","","2","","4","","512",34,1303,1302,"","",""
